section,female,male,period,order_period
0-9,"{'amount': 65363, 'percentage': 7.5}","{'amount': 68491, 'percentage': 7.9}",מתחילת קורונה,1
0-9,"{'amount': 4158, 'percentage': 10.4}","{'amount': 4155, 'percentage': 10.3}",3 חודשים,4
0-9,"{'amount': 23212, 'percentage': 10.9}","{'amount': 24034, 'percentage': 11.3}",6 חודשים,3
0-9,"{'amount': 61842, 'percentage': 7.7}","{'amount': 64807, 'percentage': 8.1}",שנה,2
0-9,"{'amount': 3862, 'percentage': 10.6}","{'amount': 3882, 'percentage': 10.6}",חודש אחרון,5
10-11,"{'amount': 1271, 'percentage': 3.2}","{'amount': 1247, 'percentage': 3.1}",3 חודשים,4
10-11,"{'amount': 15210, 'percentage': 1.9}","{'amount': 15844, 'percentage': 2}",שנה,2
10-11,"{'amount': 16167, 'percentage': 1.9}","{'amount': 16897, 'percentage': 1.9}",מתחילת קורונה,1
10-11,"{'amount': 5315, 'percentage': 2.5}","{'amount': 5348, 'percentage': 2.5}",6 חודשים,3
10-11,"{'amount': 1114, 'percentage': 3.1}","{'amount': 1123, 'percentage': 3.1}",חודש אחרון,5
12-15,"{'amount': 33874, 'percentage': 3.9}","{'amount': 37208, 'percentage': 4.3}",מתחילת קורונה,1
12-15,"{'amount': 1940, 'percentage': 4.8}","{'amount': 1700, 'percentage': 4.2}",3 חודשים,4
12-15,"{'amount': 10246, 'percentage': 4.8}","{'amount': 9686, 'percentage': 4.5}",6 חודשים,3
12-15,"{'amount': 1478, 'percentage': 4.1}","{'amount': 1274, 'percentage': 3.5}",חודש אחרון,5
12-15,"{'amount': 31649, 'percentage': 4}","{'amount': 34551, 'percentage': 4.3}",שנה,2
16-19,"{'amount': 37403, 'percentage': 4.7}","{'amount': 39932, 'percentage': 5}",שנה,2
16-19,"{'amount': 8789, 'percentage': 4.1}","{'amount': 7401, 'percentage': 3.5}",6 חודשים,3
16-19,"{'amount': 906, 'percentage': 2.5}","{'amount': 909, 'percentage': 2.5}",חודש אחרון,5
16-19,"{'amount': 971, 'percentage': 2.4}","{'amount': 957, 'percentage': 2.4}",3 חודשים,4
16-19,"{'amount': 40342, 'percentage': 4.6}","{'amount': 43851, 'percentage': 5}",מתחילת קורונה,1
20-29,"{'amount': 19984, 'percentage': 9.4}","{'amount': 15855, 'percentage': 7.4}",6 חודשים,3
