gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,30-39,3 חודשים,129908,5.7,7,0.3,22,2,46,0.8
נקבה,30-39,3 חודשים,201501,8.8,4,0.2,9,0.8,53,1
נקבה,30-39,6 חודשים,221652,8.8,11,0.4,26,1.5,150,1.8
נקבה,30-39,שנה,246958,8.7,19,0.4,54,2,285,2.2
נקבה,30-39,מתחילת קורונה,304441,8.4,36,0.4,92,1.6,546,2
נקבה,30-39,חודש אחרון,70342,8.9,4,0.3,6,0.7,27,0.8
זכר,40-49,חודש אחרון,42292,5.4,8,0.6,26,3.2,76,2.2
זכר,40-49,שנה,147101,5.2,61,1.4,133,5,589,4.6
זכר,40-49,3 חודשים,121172,5.3,15,0.7,44,4,126,2.3
זכר,40-49,6 חודשים,130818,5.2,41,1.4,83,4.7,334,3.9
זכר,40-49,מתחילת קורונה,189257,5.2,115,1.1,240,4.2,1307,4.7
נקבה,40-49,חודש אחרון,64151,8.2,3,0.2,13,1.6,42,1.2
נקבה,40-49,6 חודשים,194027,7.7,19,0.6,42,2.4,236,2.8
נקבה,40-49,שנה,214320,7.6,34,0.8,69,2.6,426,3.3
נקבה,40-49,מתחילת קורונה,264902,7.3,74,0.7,139,2.4,897,3.2
נקבה,40-49,3 חודשים,181270,7.9,10,0.5,20,1.8,74,1.3
זכר,50-59,מתחילת קורונה,125083,3.5,368,3.6,520,9,2163,7.8
זכר,50-59,6 חודשים,83381,3.3,101,3.3,160,9.1,528,6.2
זכר,50-59,3 חודשים,78954,3.5,51,2.5,90,8.1,267,4.8
זכר,50-59,שנה,93384,3.3,161,3.6,247,9.4,861,6.7
זכר,50-59,חודש אחרון,26753,3.4,28,2.2,63,7.8,174,5
נקבה,50-59,3 חודשים,115359,5.1,32,1.6,50,4.5,180,3.3
נקבה,50-59,מתחילת קורונה,170348,4.7,191,1.9,249,4.3,1493,5.4
נקבה,50-59,6 חודשים,121353,4.8,54,1.8,85,4.8,374,4.4
נקבה,50-59,חודש אחרון,41511,5.3,18,1.4,33,4.1,110,3.1
נקבה,50-59,שנה,133747,4.7,92,2.1,139,5.3,658,5.1
זכר,60-69,מתחילת קורונה,84288,2.3,948,9.3,887,15.3,3143,11.4
זכר,60-69,6 חודשים,55807,2.2,244,8,219,12.4,805,9.5
זכר,60-69,חודש אחרון,17569,2.2,79,6.1,100,12.3,302,8.6
זכר,60-69,שנה,62579,2.2,378,8.5,337,12.8,1253,9.7
זכר,60-69,3 חודשים,53339,2.3,129,6.4,128,11.5,487,8.8
נקבה,60-69,שנה,85240,3,273,6.1,239,9.1,974,7.6
נקבה,60-69,חודש אחרון,26761,3.4,46,3.5,55,6.8,239,6.8
נקבה,60-69,מתחילת קורונה,107632,3,525,5.1,468,8.1,2119,7.7
נקבה,60-69,6 חודשים,77285,3.1,172,5.7,157,8.9,614,7.3
נקבה,60-69,3 חודשים,73908,3.2,76,3.8,76,6.8,352,6.4
זכר,70-79,מתחילת קורונה,44976,1.2,1553,15.2,997,17.3,3606,13
זכר,70-79,3 חודשים,29149,1.3,262,12.9,173,15.6,771,14
זכר,70-79,חודש אחרון,9892,1.3,172,13.2,127,15.6,502,14.3
זכר,70-79,6 חודשים,30377,1.2,401,13.2,253,14.4,1044,12.3
זכר,70-79,שנה,34169,1.2,603,13.6,372,14.1,1563,12.1
נקבה,70-79,חודש אחרון,13180,1.7,125,9.6,80,9.9,366,10.5
נקבה,70-79,6 חודשים,37197,1.5,313,10.3,188,10.7,858,10.1
נקבה,70-79,שנה,41634,1.5,467,10.5,276,10.5,1281,9.9
נקבה,70-79,מתחילת קורונה,52907,1.5,975,9.5,562,9.7,2630,9.5
נקבה,70-79,3 חודשים,35633,1.6,188,9.3,113,10.2,579,10.5
זכר,80-89,חודש אחרון,3809,0.5,275,21.1,101,12.4,545,15.6
זכר,80-89,6 חודשים,11039,0.4,532,17.5,178,10.1,1038,12.3
זכר,80-89,מתחילת קורונה,17637,0.5,1798,17.6,614,10.6,2948,10.7
זכר,80-89,3 חודשים,10448,0.5,392,19.4,136,12.2,817,14.8
זכר,80-89,שנה,12765,0.4,766,17.2,257,9.7,1482,11.5
נקבה,80-89,מתחילת קורונה,24697,0.7,1652,16.1,468,8.1,3018,10.9
נקבה,80-89,חודש אחרון,5717,0.7,244,18.7,95,11.7,514,14.7
נקבה,80-89,6 חודשים,15714,0.6,517,17,162,9.2,1084,12.8
נקבה,80-89,3 חודשים,14867,0.7,386,19.1,121,10.9,839,15.2
נקבה,80-89,שנה,17929,0.6,743,16.7,228,8.6,1544,12
זכר,90+,3 חודשים,2353,0.1,214,10.6,34,3.1,326,5.9
זכר,90+,מתחילת קורונה,4111,0.1,805,7.9,132,2.3,991,3.6
זכר,90+,6 חודשים,2491,0.1,258,8.5,41,2.3,390,4.6
זכר,90+,חודש אחרון,890,0.1,135,10.4,24,3,214,6.1
זכר,90+,שנה,2869,0.1,346,7.8,57,2.2,502,3.9
נקבה,90+,מתחילת קורונה,7971,0.2,1072,10.5,130,2.2,1475,5.3
נקבה,90+,3 חודשים,4384,0.2,240,11.9,38,3.4,432,7.8
נקבה,90+,חודש אחרון,1596,0.2,151,11.6,29,3.6,271,7.7
נקבה,90+,שנה,5338,0.2,446,10,65,2.5,745,5.8
נקבה,90+,6 חודשים,4641,0.2,330,10.9,48,2.7,556,6.6
