day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,9
2021-09-08T00:00:00.000Z,10
2021-09-09T00:00:00.000Z,188
2021-09-10T00:00:00.000Z,380
2021-09-11T00:00:00.000Z,462
2021-09-12T00:00:00.000Z,4923
2021-09-13T00:00:00.000Z,13056
2021-09-14T00:00:00.000Z,24036
2021-09-15T00:00:00.000Z,28914
2021-09-16T00:00:00.000Z,29772
2021-09-17T00:00:00.000Z,34619
2021-09-18T00:00:00.000Z,35613
2021-09-19T00:00:00.000Z,52334
2021-09-20T00:00:00.000Z,60430
2021-09-21T00:00:00.000Z,62621
2021-09-22T00:00:00.000Z,73674
2021-09-23T00:00:00.000Z,87638
2021-09-24T00:00:00.000Z,94003
2021-09-25T00:00:00.000Z,95126
2021-09-26T00:00:00.000Z,112525
2021-09-27T00:00:00.000Z,123732
2021-09-28T00:00:00.000Z,126248
2021-09-29T00:00:00.000Z,145932
2021-09-30T00:00:00.000Z,168728
2021-10-01T00:00:00.000Z,177083
2021-10-02T00:00:00.000Z,178686
2021-10-03T00:00:00.000Z,208953
2021-10-04T00:00:00.000Z,235494
2021-10-05T00:00:00.000Z,263577
2021-10-06T00:00:00.000Z,286248
2021-10-07T00:00:00.000Z,314711
2021-10-08T00:00:00.000Z,326240
2021-10-09T00:00:00.000Z,328059
2021-10-10T00:00:00.000Z,362184
2021-10-11T00:00:00.000Z,388891
2021-10-12T00:00:00.000Z,416624
2021-10-13T00:00:00.000Z,436936
2021-10-14T00:00:00.000Z,460592
2021-10-15T00:00:00.000Z,469079
2021-10-16T00:00:00.000Z,470441
2021-10-17T00:00:00.000Z,497810
2021-10-18T00:00:00.000Z,518004
2021-10-19T00:00:00.000Z,539252
2021-10-20T00:00:00.000Z,555762
2021-10-21T00:00:00.000Z,575271
2021-10-22T00:00:00.000Z,581626
2021-10-23T00:00:00.000Z,582548
2021-10-24T00:00:00.000Z,603812
2021-10-25T00:00:00.000Z,621010
2021-10-26T00:00:00.000Z,638745
2021-10-27T00:00:00.000Z,651223
2021-10-28T00:00:00.000Z,656970
2021-10-29T00:00:00.000Z,657838
2021-10-30T00:00:00.000Z,658043
2021-10-31T00:00:00.000Z,662629
2021-11-01T00:00:00.000Z,666910
2021-11-02T00:00:00.000Z,670895
2021-11-03T00:00:00.000Z,674107
2021-11-04T00:00:00.000Z,677204
2021-11-05T00:00:00.000Z,678016
2021-11-06T00:00:00.000Z,678231
2021-11-07T00:00:00.000Z,681173
2021-11-08T00:00:00.000Z,683628
2021-11-09T00:00:00.000Z,686436
2021-11-10T00:00:00.000Z,689148
2021-11-11T00:00:00.000Z,692003
2021-11-12T00:00:00.000Z,692749
