cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,50,107.55,3.67,ירוק,4649
אבו גוש,16,15.84,101,128.47,4.82,צהוב,7862
אבו סנאן,23,31.51,73,51.03,5.34,צהוב,14306
אבו קורינאת (שבט),קטן מ-15,אין מידע,16,24.02,5.09,צהוב,6661
אבן יהודה,83,39.34,211,150.33,8.05,אדום,14036
אום אל-פחם,110,38.46,286,50.43,5.56,צהוב,56713
אופקים,90,29.32,307,94.82,7.79,אדום,32378
אור יהודה,68,25.00,272,74.34,7.54,אדום,36587
אור עקיבא,47,24.61,191,98.37,7.03,כתום,19417
אורנית,32,35.56,90,99.89,7.92,אדום,9010
אזור,33,27.73,119,89.96,8.69,אדום,13228
אחוזת ברק,17,34.00,50,208.51,9.64,אדום,2398
אילת,227,39.07,581,110.65,7.59,אדום,52507
אכסאל,29,33.33,87,57.85,4.45,ירוק,15039
אלון שבות,26,56.52,46,147.86,9.28,אדום,3111
אליכין,קטן מ-15,אין מידע,50,144.26,8.88,אדום,3466
אלעד,22,26.51,83,16.88,4.04,ירוק,49179
אלפי מנשה,37,38.95,95,118.59,9.39,אדום,8011
אלקנה,25,33.78,74,186.92,8.35,אדום,3959
אעבלין,30,44.78,67,49.57,5.14,צהוב,13515
אעצם (שבט),קטן מ-15,אין מידע,24,22.11,5.88,צהוב,10853
אפרת,53,46.90,113,98.95,8.63,אדום,11420
אריאל,82,32.80,250,122.02,9,אדום,20488
אשדוד,404,27.67,1460,64.51,7.26,כתום,226329
אשקלון,436,28.78,1515,103.45,7.95,אדום,146442
באקה אל-גרביה,57,30.98,184,60.43,5.32,צהוב,30448
באר יעקב,93,41.70,223,77.38,7.85,אדום,28818
באר שבע,761,31.66,2404,114.14,7.92,אדום,210624
בועיינה-נוג'ידאת,קטן מ-15,אין מידע,49,48.95,4.36,ירוק,10011
בוקעאתא,קטן מ-15,אין מידע,27,40.44,4.52,צהוב,6677
ביר אל-מכסור,23,45.10,51,52.42,5.89,צהוב,9729
בית אל,קטן מ-15,אין מידע,24,40.50,7.74,אדום,5926
בית אריה,קטן מ-15,אין מידע,38,71.13,7.99,אדום,5342
בית ג'ן,קטן מ-15,אין מידע,37,30.41,7.78,אדום,12169
בית דגן,קטן מ-15,אין מידע,45,61.66,7.77,אדום,7298
בית יצחק-שער חפר,קטן מ-15,אין מידע,21,97.95,7.62,אדום,2144
בית שאן,51,21.61,236,124.34,7.51,אדום,18980
בית שמש,50,19.53,256,19.36,4.88,צהוב,132210
ביתר עילית,קטן מ-15,אין מידע,24,3.92,1.65,ירוק,61297
בני ברק,81,21.54,376,18.07,3.02,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,40,57.95,6.76,כתום,6902
בנימינה-גבעת עדה,88,45.36,194,121.47,8.75,אדום,15971
"בסמ""ה",23,28.05,82,79.98,5.07,צהוב,10252
בסמת טבעון,18,32.73,55,68.74,4.88,צהוב,8001
בענה,קטן מ-15,אין מידע,22,26.13,3.87,ירוק,8421
ברכה,קטן מ-15,אין מידע,24,83.10,9.98,אדום,2888
בת חפר,23,33.33,69,130.73,9.06,אדום,5278
בת ים,182,19.93,913,71.46,7,כתום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,36,16.88,4.7,צהוב,21331
ג'ולס,קטן מ-15,אין מידע,32,48.89,7.67,אדום,6545
ג'לג'וליה,33,49.25,67,65.08,5.01,צהוב,10295
ג'סר א-זרקא,56,50.91,110,72.79,4.47,ירוק,15113
ג'ש (גוש חלב),קטן מ-15,אין מידע,24,76.92,7.39,כתום,3120
ג'ת,22,28.57,77,62.85,5.15,צהוב,12252
גבע בנימין,קטן מ-15,אין מידע,24,41.69,7.13,כתום,5757
גבעת אבני,קטן מ-15,אין מידע,36,173.08,8.7,אדום,2080
