gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,442186,9.5,8,0.1,34,0.5,124,0.4,3308,3.7
זכר,0-9,3 חודשים,1916,2.3,0,0,1,0.4,2,0.2,114,2.7
זכר,0-9,6 חודשים,25316,4.3,1,0.1,5,0.8,10,0.3,554,3.7
זכר,0-9,שנה,303907,9.2,5,0.1,20,1,65,0.6,1941,5
זכר,0-9,חודש אחרון,367,1.5,0,0,0,0,0,0,19,1.4
נקבה,0-9,מתחילת קורונה,364128,7.8,4,0,17,0.3,78,0.2,2678,3
נקבה,0-9,חודש אחרון,445,1.9,0,0,0,0,0,0,9,0.7
נקבה,0-9,6 חודשים,22385,3.8,0,0,1,0.2,9,0.3,433,2.9
נקבה,0-9,שנה,242541,7.3,2,0.1,10,0.5,44,0.4,1571,4.1
נקבה,0-9,3 חודשים,2305,2.8,0,0,0,0,1,0.1,87,2
זכר,10-19,מתחילת קורונה,440332,9.5,6,0.1,25,0.4,81,0.3,1087,1.2
זכר,10-19,3 חודשים,2447,2.9,0,0,1,0.4,1,0.1,25,0.6
זכר,10-19,6 חודשים,23415,4,0,0,1,0.2,5,0.1,129,0.9
זכר,10-19,שנה,292587,8.8,3,0.1,11,0.6,30,0.3,468,1.2
זכר,10-19,חודש אחרון,677,2.8,0,0,0,0,0,0,6,0.4
נקבה,10-19,מתחילת קורונה,431582,9.3,8,0.1,23,0.4,82,0.3,1227,1.4
נקבה,10-19,3 חודשים,3473,4.2,0,0,0,0,1,0.1,23,0.5
נקבה,10-19,6 חודשים,25195,4.3,1,0.1,1,0.2,6,0.2,144,1
נקבה,10-19,שנה,293745,8.8,3,0.1,10,0.5,21,0.2,506,1.3
נקבה,10-19,חודש אחרון,982,4.1,0,0,0,0,1,0.3,7,0.5
זכר,20-29,מתחילת קורונה,270070,5.8,25,0.2,59,0.9,252,0.8,1682,1.9
זכר,20-29,חודש אחרון,802,3.4,0,0,2,2.4,2,0.7,9,0.7
זכר,20-29,6 חודשים,25128,4.3,1,0.1,5,0.8,11,0.3,164,1.1
זכר,20-29,שנה,170212,5.1,3,0.1,16,0.8,52,0.5,532,1.4
זכר,20-29,3 חודשים,2882,3.4,0,0,3,1.3,4,0.4,38,0.9
נקבה,20-29,מתחילת קורונה,383508,8.3,22,0.2,62,0.9,284,0.9,5446,6.1
נקבה,20-29,3 חודשים,4716,5.6,0,0,1,0.4,5,0.6,110,2.6
נקבה,20-29,6 חודשים,35723,6.1,0,0,6,1,14,0.4,602,4
נקבה,20-29,שנה,261889,7.9,6,0.2,19,1,42,0.4,2281,5.9
נקבה,20-29,חודש אחרון,1464,6.1,0,0,0,0,0,0,24,1.8
זכר,30-39,מתחילת קורונה,270752,5.8,53,0.4,106,1.6,643,2,2371,2.6
זכר,30-39,חודש אחרון,1026,4.3,0,0,0,0,0,0,8,0.6
זכר,30-39,6 חודשים,31742,5.5,0,0,3,0.5,16,0.5,213,1.4
זכר,30-39,שנה,189637,5.7,12,0.3,33,1.7,82,0.8,668,1.7
זכר,30-39,3 חודשים,3663,4.4,0,0,1,0.4,5,0.6,43,1
נקבה,30-39,מתחילת קורונה,390979,8.4,40,0.3,113,1.7,603,1.9,5527,6.2
נקבה,30-39,3 חודשים,5581,6.7,0,0,3,1.3,6,0.7,122,2.9
נקבה,30-39,6 חודשים,44069,7.6,2,0.2,11,1.8,14,0.4,616,4.1
נקבה,30-39,שנה,288225,8.7,8,0.2,27,1.4,85,0.8,2291,5.9
נקבה,30-39,חודש אחרון,1543,6.5,0,0,0,0,3,1,37,2.8
זכר,40-49,מתחילת קורונה,245372,5.3,125,1.1,271,4.1,1437,4.5,3763,4.2
זכר,40-49,חודש אחרון,1036,4.3,0,0,1,1.2,3,1,26,1.9
זכר,40-49,6 חודשים,31083,5.3,5,0.5,11,1.8,36,1,301,2
זכר,40-49,שנה,178211,5.4,27,0.7,65,3.3,185,1.8,890,2.3
זכר,40-49,3 חודשים,3795,4.5,1,0.4,4,1.7,5,0.6,76,1.8
נקבה,40-49,מתחילת קורונה,352566,7.6,80,0.7,144,2.2,985,3.1,3732,4.2
נקבה,40-49,3 חודשים,6427,7.7,1,0.4,2,0.9,4,0.4,71,1.7
נקבה,40-49,6 חודשים,46365,8,5,0.5,8,1.3,27,0.8,302,2
נקבה,40-49,שנה,268876,8.1,18,0.5,32,1.6,115,1.1,1012,2.6
נקבה,40-49,חודש אחרון,1862,7.8,0,0,1,1.2,2,0.7,28,2.1
זכר,50-59,מתחילת קורונה,172986,3.7,400,3.4,568,8.7,2305,7.2,5217,5.8
זכר,50-59,3 חודשים,3872,4.6,2,0.8,14,6,21,2.3,142,3.3
זכר,50-59,6 חודשים,28499,4.9,14,1.5,31,5.2,87,2.5,501,3.4
זכר,50-59,שנה,127312,3.8,86,2.4,138,7,390,3.8,1472,3.8
זכר,50-59,חודש אחרון,1083,4.5,0,0,5,6,5,1.7,49,3.7
נקבה,50-59,מתחילת קורונה,249078,5.4,207,1.8,273,4.2,1632,5.1,4163,4.6
נקבה,50-59,3 חודשים,6836,8.2,5,1.9,12,5.1,20,2.2,122,2.9
נקבה,50-59,6 חודשים,45681,7.8,8,0.8,20,3.4,72,2.1,400,2.7
נקבה,50-59,חודש אחרון,2099,8.8,2,3.4,5,6,7,2.4,44,3.3
נקבה,50-59,שנה,193972,5.8,50,1.4,78,3.9,277,2.7,1183,3.1
זכר,60-69,מתחילת קורונה,135305,2.9,1046,8.9,1002,15.3,3518,10.9,7348,8.2
זכר,60-69,חודש אחרון,1624,6.8,2,3.4,12,14.5,18,6.2,94,7
זכר,60-69,6 חודשים,33283,5.7,51,5.3,83,13.9,273,7.9,1056,7.1
זכר,60-69,שנה,104626,3.2,237,6.5,249,12.6,868,8.5,2709,7
זכר,60-69,3 חודשים,5273,6.3,13,5,34,14.5,71,7.8,311,7.3
נקבה,60-69,מתחילת קורונה,182877,3.9,577,4.9,535,8.2,2374,7.4,5459,6.1
נקבה,60-69,3 חודשים,8035,9.6,8,3.1,19,8.1,46,5.1,248,5.8
נקבה,60-69,6 חודשים,48514,8.3,23,2.4,41,6.9,172,5,832,5.6
נקבה,60-69,שנה,149094,4.5,137,3.8,137,6.9,599,5.9,2038,5.3
נקבה,60-69,חודש אחרון,2368,9.9,2,3.4,9,10.8,13,4.5,78,5.8
זכר,70-79,מתחילת קורונה,91462,2,1769,15,1122,17.1,4135,12.9,8545,9.5
זכר,70-79,3 חודשים,6009,7.2,38,14.7,43,18.4,144,15.8,602,14.1
זכר,70-79,6 חודשים,33021,5.7,134,13.9,118,19.8,503,14.6,1870,12.5
זכר,70-79,שנה,75805,2.3,483,13.3,332,16.8,1440,14.1,4101,10.6
זכר,70-79,חודש אחרון,1772,7.4,11,18.6,17,20.5,48,16.4,194,14.5
נקבה,70-79,מתחילת קורונה,111600,2.4,1121,9.5,633,9.6,3151,9.8,6940,7.7
נקבה,70-79,3 חודשים,8094,9.7,19,7.3,19,8.1,108,11.9,458,10.8
נקבה,70-79,6 חודשים,42023,7.2,86,8.9,56,9.4,400,11.6,1489,10
נקבה,70-79,שנה,94283,2.8,347,9.5,201,10.2,1100,10.8,3317,8.6
נקבה,70-79,חודש אחרון,2260,9.5,6,10.2,4,4.8,43,14.7,159,11.9
זכר,80-89,מתחילת קורונה,36246,0.8,2077,17.6,710,10.8,3599,11.2,7262,8.1
זכר,80-89,חודש אחרון,813,3.4,6,10.2,8,9.6,46,15.8,181,13.5
זכר,80-89,6 חודשים,13834,2.4,175,18.2,78,13.1,587,17,1856,12.4
זכר,80-89,שנה,29162,0.9,676,18.6,252,12.7,1579,15.5,4001,10.4
זכר,80-89,3 חודשים,2663,3.2,50,19.3,31,13.2,161,17.7,599,14.1
נקבה,80-89,מתחילת קורונה,49761,1.1,1916,16.3,533,8.1,3701,11.5,7814,8.7
נקבה,80-89,3 חודשים,3890,4.7,48,18.5,25,10.7,157,17.3,588,13.8
נקבה,80-89,6 חודשים,18765,3.2,174,18,61,10.3,587,17,1905,12.8
נקבה,80-89,שנה,39876,1.2,653,17.9,200,10.1,1621,15.9,4204,10.9
נקבה,80-89,חודש אחרון,1164,4.9,13,22,8,9.6,53,18.2,204,15.2
זכר,90+,מתחילת קורונה,7758,0.2,998,8.5,168,2.6,1265,3.9,2411,2.7
זכר,90+,3 חודשים,577,0.7,33,12.7,11,4.7,61,6.7,195,4.6
זכר,90+,6 חודשים,2751,0.5,131,13.6,28,4.7,246,7.1,629,4.2
זכר,90+,שנה,6018,0.2,407,11.2,73,3.7,665,6.5,1428,3.7
זכר,90+,חודש אחרון,177,0.7,8,13.6,6,7.2,23,7.9,67,5
נקבה,90+,מתחילת קורונה,14851,0.3,1300,11,164,2.5,1885,5.9,3623,4
נקבה,90+,חודש אחרון,303,1.3,9,15.3,5,6,25,8.6,96,7.2
נקבה,90+,6 חודשים,5235,0.9,153,15.9,27,4.5,382,11.1,934,6.3
נקבה,90+,שנה,11262,0.3,475,13.1,75,3.8,927,9.1,2016,5.2
נקבה,90+,3 חודשים,1087,1.3,41,15.8,10,4.3,86,9.5,283,6.6
