coronaOccupancy,normalOccupancy,isolatedTeam
11,,0
10,,0
8,,0
6,,0
6,,0
5,,0
4,,0
4,,0
4,,0
2,,0
2,,0
1,,0
1,,0
1,,0
1,,0
1,,0
1,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
0,,0
