name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Giv'at Shemu'el,6.3,צהוב,8.4,12,21,24,כתום,2022-11-09T00:00:00.000Z,81.00,76.91,60.80,8.8
Shibli-Umm Al-Ghanam,2.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,73.57,65.37,41.51,
Ale Zahav,4.1,ירוק,0.0,0,0, 0 ,ירוק,2022-11-09T00:00:00.000Z,74.57,66.99,41.51,0.0
Giv'at Avni,4.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,88.65,84.47,69.04,
Savyon,4.5,ירוק,4.9,9,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,מעל 90%,מעל 90%,83.93,
Teqoa,4.8,ירוק,16.7,58,0,קטן מ-15,צהוב,2022-11-09T00:00:00.000Z,62.75,56.69,37.34,
Geva Binyamin,2.9,ירוק,3.5,18,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,53.33,47.73,32.36,
Revava,4.5,ירוק,3.6,33,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,71.28,63.40,40.71,
Ez Efrayim,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-09T00:00:00.000Z,70.36,65.51,45.30,0.0
Kefar Haoranim,4.5,ירוק,0.0,25,0, 0 ,ירוק,2022-11-09T00:00:00.000Z,84.77,82.53,67.11,0.0
Tel Aviv - Yafo,6,צהוב,8.0,14,-1,508,כתום,2022-11-09T00:00:00.000Z,76.98,73.56,59.59,10.1
Gan Ner,5.3,ירוק,14.8,22,0,קטן מ-15,צהוב,2022-11-09T00:00:00.000Z,87.56,83.96,68.19,
Arad,6.5,צהוב,9.2,13,92,21,כתום,2022-11-09T00:00:00.000Z,74.30,67.48,48.48,7.7
Arrabe,2.5,ירוק,0.8,1,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,68.98,59.62,34.97,
Sakhnin,2.5,ירוק,2.5,6,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,73.65,62.46,38.25,
Akko,5.7,ירוק,7.9,6,225,44,צהוב,2022-11-09T00:00:00.000Z,76.65,70.63,51.36,8.9
Qiryat Ono,7.9,כתום,11.5,25,-20,58,אדום,2022-11-09T00:00:00.000Z,83.51,80.14,64.20,14.2
Tire,3,ירוק,1.1,3,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,65.03,56.46,33.92,
Nof Ayyalon,4.5,ירוק,9.5,33,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,מעל 90%,מעל 90%,74.43,
Kafar Kama,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-09T00:00:00.000Z,74.06,70.35,55.48,0.0
Sulam,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,80.02,70.20,44.11,
Sheikh Dannun,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-09T00:00:00.000Z,65.63,57.80,32.77,0.0
Basmat Tab'un,2.3,ירוק,1.2,1,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,58.71,53.28,29.90,
Bet She'an,5.4,צהוב,4.7,10,0,17,צהוב,2022-11-09T00:00:00.000Z,74.45,68.44,48.68,9.0
Rekhasim,3.9,ירוק,2.3,21,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,47.65,35.08,20.14,
Tel Sheva,1.7,ירוק,0.5,1,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,32.41,27.73,12.37,
Qiryat Ye'arim,3.8,ירוק,1.6,16,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,51.55,39.49,24.87,
Umm Batin,2.8,ירוק,2.2,5,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,19.37,15.71,5.78,
Deir Hanna,4.5,צהוב,3.8,5,-44,קטן מ-15,צהוב,2022-11-09T00:00:00.000Z,73.29,62.15,38.02,
Abu Ruqayyeq,2.9,אפור,1.0,11,0,קטן מ-15,ירוק,2022-11-09T00:00:00.000Z,13.98,11.94,3.83,
