gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,439019,9.7,7,0.1,32,0.5,123,0.4,3166,3.7
זכר,0-9,שנה,368146,10.1,5,0.1,23,0.9,90,0.6,2260,5
זכר,0-9,חודש אחרון,13512,5.1,0,0,2,0.7,7,0.4,311,4.1
זכר,0-9,6 חודשים,179000,9.3,2,0.1,16,1.1,51,0.7,1376,5.1
זכר,0-9,3 חודשים,24022,4.9,0,0,3,0.7,9,0.4,422,3.9
נקבה,0-9,6 חודשים,138465,7.2,1,0,9,0.6,36,0.5,1104,4.1
נקבה,0-9,חודש אחרון,11368,4.3,0,0,1,0.4,9,0.5,226,3
נקבה,0-9,שנה,299788,8.2,2,0,10,0.4,57,0.4,1823,4.1
נקבה,0-9,מתחילת קורונה,359887,8,5,0,17,0.3,78,0.3,2550,3
נקבה,0-9,3 חודשים,20389,4.2,0,0,1,0.2,9,0.4,325,3
זכר,10-19,חודש אחרון,9873,3.7,0,0,0,0,3,0.2,75,1
זכר,10-19,3 חודשים,21516,4.4,0,0,0,0,4,0.2,101,0.9
זכר,10-19,6 חודשים,152098,7.9,2,0.1,8,0.6,20,0.3,296,1.1
זכר,10-19,שנה,338463,9.2,5,0.1,15,0.6,45,0.3,594,1.3
זכר,10-19,מתחילת קורונה,437264,9.7,7,0.1,24,0.4,81,0.3,1053,1.2
נקבה,10-19,מתחילת קורונה,426164,9.4,8,0.1,23,0.4,81,0.3,1198,1.4
נקבה,10-19,שנה,338644,9.2,4,0.1,15,0.6,36,0.3,675,1.5
נקבה,10-19,חודש אחרון,10089,3.8,0,0,0,0,3,0.2,75,1
נקבה,10-19,6 חודשים,145454,7.6,3,0.1,7,0.5,15,0.2,332,1.2
נקבה,10-19,3 חודשים,22163,4.5,1,0.2,2,0.5,5,0.2,118,1.1
זכר,20-29,6 חודשים,90393,4.7,2,0.1,13,0.9,31,0.4,344,1.3
זכר,20-29,חודש אחרון,12452,4.7,0,0,3,1.1,2,0.1,78,1
זכר,20-29,שנה,193447,5.3,5,0.1,24,0.9,94,0.7,686,1.5
זכר,20-29,מתחילת קורונה,265234,5.9,24,0.2,57,0.9,246,0.8,1628,1.9
זכר,20-29,3 חודשים,21700,4.4,0,0,3,0.7,7,0.3,116,1.1
נקבה,20-29,6 חודשים,137931,7.2,4,0.2,13,0.9,26,0.4,1349,5
נקבה,20-29,שנה,291265,8,9,0.2,23,0.9,104,0.7,2838,6.3
נקבה,20-29,חודש אחרון,16575,6.3,0,0,4,1.5,8,0.4,298,3.9
נקבה,20-29,מתחילת קורונה,376232,8.3,22,0.2,60,0.9,279,0.9,5293,6.2
נקבה,20-29,3 חודשים,30341,6.2,0,0,4,0.9,9,0.4,464,4.3
זכר,30-39,6 חודשים,111977,5.8,9,0.3,27,1.9,60,0.8,463,1.7
זכר,30-39,חודש אחרון,15508,5.9,0,0,2,0.7,9,0.5,118,1.6
זכר,30-39,שנה,210771,5.8,24,0.5,50,1.9,226,1.6,1011,2.2
זכר,30-39,מתחילת קורונה,264560,5.9,53,0.5,106,1.7,638,2.1,2316,2.7
זכר,30-39,3 חודשים,27616,5.6,0,0,5,1.2,12,0.5,169,1.6
נקבה,30-39,מתחילת קורונה,382378,8.5,39,0.3,109,1.7,597,1.9,5364,6.3
נקבה,30-39,שנה,318474,8.7,16,0.3,39,1.5,219,1.6,2984,6.6
נקבה,30-39,חודש אחרון,20780,7.8,1,0.3,3,1.1,4,0.2,321,4.2
נקבה,30-39,6 חודשים,167122,8.7,7,0.3,18,1.2,54,0.7,1454,5.4
נקבה,30-39,3 חודשים,37974,7.8,1,0.2,6,1.4,8,0.3,483,4.5
זכר,40-49,6 חודשים,105808,5.5,17,0.7,40,2.8,127,1.7,585,2.2
זכר,40-49,חודש אחרון,14554,5.5,3,0.8,6,2.2,24,1.3,153,2
זכר,40-49,שנה,193798,5.3,54,1.1,105,4,481,3.4,1380,3.1
זכר,40-49,מתחילת קורונה,239126,5.3,124,1.1,267,4.2,1427,4.6,3674,4.3
זכר,40-49,3 חודשים,26847,5.5,4,0.7,11,2.6,34,1.3,221,2
נקבה,40-49,שנה,287374,7.8,24,0.5,53,2,342,2.4,1545,3.4
נקבה,40-49,חודש אחרון,20770,7.8,3,0.8,3,1.1,15,0.8,159,2.1
נקבה,40-49,6 חודשים,159199,8.3,10,0.4,17,1.2,75,1,651,2.4
נקבה,40-49,מתחילת קורונה,343094,7.6,79,0.7,142,2.2,980,3.2,3652,4.3
נקבה,40-49,3 חודשים,39441,8.1,4,0.7,7,1.6,20,0.8,227,2.1
זכר,50-59,שנה,133334,3.6,140,2.9,194,7.4,753,5.3,1985,4.4
זכר,50-59,חודש אחרון,13159,5,3,0.8,10,3.7,44,2.4,252,3.3
זכר,50-59,6 חודשים,77724,4,57,2.2,92,6.3,283,3.8,1050,3.9
זכר,50-59,מתחילת קורונה,166915,3.7,393,3.5,555,8.8,2276,7.3,5073,6
זכר,50-59,3 חודשים,24145,4.9,11,1.9,23,5.4,65,2.6,380,3.5
נקבה,50-59,שנה,199376,5.4,76,1.6,111,4.2,560,4,1619,3.6
נקבה,50-59,חודש אחרון,20306,7.7,2,0.5,5,1.9,33,1.8,182,2.4
נקבה,50-59,6 חודשים,121296,6.3,31,1.2,49,3.4,188,2.5,772,2.9
נקבה,50-59,מתחילת קורונה,239132,5.3,201,1.8,260,4.1,1608,5.2,4028,4.7
נקבה,50-59,3 חודשים,37980,7.8,3,0.5,8,1.9,51,2,275,2.5
זכר,60-69,6 חודשים,65787,3.4,162,6.2,182,12.5,625,8.4,1997,7.4
זכר,60-69,חודש אחרון,15026,5.7,22,5.7,35,13,148,8.2,551,7.3
זכר,60-69,שנה,104075,2.8,379,7.8,333,12.7,1332,9.4,3251,7.2
זכר,60-69,מתחילת קורונה,127316,2.8,1025,9,969,15.3,3442,11.1,7050,8.3
זכר,60-69,3 חודשים,27043,5.5,32,5.5,61,14.3,213,8.4,815,7.6
