gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,שנה,245770,11.4,4,0.1,11,0.4,61,0.5
זכר,0-9,6 חודשים,217533,11.3,3,0.1,9,0.6,48,0.6
זכר,0-9,חודש אחרון,145961,10.2,2,0.4,4,0.9,21,0.9
זכר,0-9,3 חודשים,152500,10.3,2,0.3,5,0.8,21,0.8
זכר,0-9,מתחילת קורונה,290572,10.4,5,0.1,17,0.3,81,0.3
נקבה,0-9,שנה,194974,9,3,0.1,10,0.4,38,0.3
נקבה,0-9,מתחילת קורונה,232808,8.3,4,0,12,0.2,45,0.2
נקבה,0-9,6 חודשים,170992,8.9,1,0,4,0.3,25,0.3
נקבה,0-9,3 חודשים,112546,7.6,1,0.2,4,0.7,13,0.5
נקבה,0-9,חודש אחרון,105790,7.4,1,0.2,4,0.9,11,0.5
זכר,10-19,6 חודשים,211970,11,2,0.1,7,0.5,27,0.4
זכר,10-19,שנה,238914,11,2,0.1,8,0.3,38,0.3
זכר,10-19,3 חודשים,164991,11.2,1,0.2,1,0.2,14,0.5
זכר,10-19,חודש אחרון,158898,11.1,1,0.2,1,0.2,11,0.5
זכר,10-19,מתחילת קורונה,313398,11.2,4,0,17,0.3,59,0.2
נקבה,10-19,חודש אחרון,149543,10.5,0,0,6,1.4,7,0.3
נקבה,10-19,3 חודשים,156949,10.6,0,0,7,1.2,9,0.3
נקבה,10-19,שנה,230645,10.7,1,0,14,0.5,40,0.3
נקבה,10-19,מתחילת קורונה,292674,10.5,4,0,19,0.4,60,0.2
נקבה,10-19,6 חודשים,204513,10.6,1,0,11,0.8,24,0.3
זכר,20-29,חודש אחרון,84780,5.9,0,0,4,0.9,18,0.7
זכר,20-29,3 חודשים,86922,5.9,1,0.2,7,1.2,20,0.7
זכר,20-29,מתחילת קורונה,187445,6.7,23,0.3,46,0.9,198,0.8
זכר,20-29,שנה,131440,6.1,16,0.4,38,1.4,139,1.1
זכר,20-29,6 חודשים,113819,5.9,4,0.2,17,1.2,64,0.8
נקבה,20-29,3 חודשים,131253,8.9,0,0,9,1.5,22,0.8
נקבה,20-29,6 חודשים,166336,8.7,3,0.1,14,1,83,1.1
נקבה,20-29,שנה,189428,8.8,7,0.2,29,1.1,159,1.2
נקבה,20-29,מתחילת קורונה,251647,9,16,0.2,52,1,243,1
נקבה,20-29,חודש אחרון,127563,8.9,0,0,6,1.4,14,0.6
זכר,30-39,שנה,124460,5.8,32,0.8,51,1.9,352,2.7
זכר,30-39,חודש אחרון,81309,5.7,3,0.7,9,2,23,0.9
זכר,30-39,3 חודשים,83724,5.7,5,0.8,11,1.8,32,1.2
זכר,30-39,מתחילת קורונה,165267,5.9,46,0.5,84,1.6,553,2.2
זכר,30-39,6 חודשים,109702,5.7,15,0.7,27,1.9,177,2.3
נקבה,30-39,שנה,185393,8.6,21,0.5,62,2.4,355,2.7
נקבה,30-39,3 חודשים,129979,8.8,0,0,11,1.8,36,1.3
נקבה,30-39,6 חודשים,166995,8.7,9,0.4,28,2,174,2.3
נקבה,30-39,חודש אחרון,125845,8.8,0,0,6,1.4,24,1
נקבה,30-39,מתחילת קורונה,231702,8.3,31,0.4,88,1.7,522,2.1
זכר,40-49,מתחילת קורונה,145449,5.2,106,1.2,226,4.3,1259,5.1
זכר,40-49,חודש אחרון,75545,5.3,3,0.7,19,4.3,51,2.1
זכר,40-49,שנה,109940,5.1,70,1.8,145,5.5,721,5.6
זכר,40-49,6 חודשים,98471,5.1,36,1.6,72,5.1,358,4.7
זכר,40-49,3 חודשים,77846,5.3,9,1.5,35,5.9,74,2.7
נקבה,40-49,מתחילת קורונה,198426,7.1,70,0.8,132,2.5,855,3.4
נקבה,40-49,6 חודשים,142108,7.4,15,0.7,41,2.9,270,3.6
נקבה,40-49,שנה,156345,7.2,41,1,83,3.2,533,4.1
נקבה,40-49,3 חודשים,115764,7.8,9,1.5,19,3.2,49,1.8
נקבה,40-49,חודש אחרון,112386,7.9,5,1.1,11,2.5,35,1.4
זכר,50-59,שנה,70205,3.2,169,4.3,257,9.8,1022,7.9
זכר,50-59,3 חודשים,51578,3.5,27,4.6,56,9.4,130,4.7
זכר,50-59,מתחילת קורונה,97552,3.5,335,3.8,477,9.2,2040,8.2
זכר,50-59,6 חודשים,62784,3.3,84,3.8,126,8.8,521,6.9
זכר,50-59,חודש אחרון,50242,3.5,14,3.1,35,7.9,106,4.3
נקבה,50-59,שנה,95948,4.4,92,2.3,149,5.7,785,6
נקבה,50-59,3 חודשים,72526,4.9,11,1.9,39,6.5,106,3.8
נקבה,50-59,חודש אחרון,70813,5,7,1.5,30,6.8,84,3.4
נקבה,50-59,מתחילת קורונה,127052,4.5,168,1.9,233,4.5,1401,5.6
נקבה,50-59,6 חודשים,86884,4.5,43,2,82,5.8,396,5.2
זכר,60-69,3 חודשים,35209,2.4,49,8.3,71,11.9,250,9
זכר,60-69,שנה,46441,2.1,388,9.8,356,13.6,1301,10
זכר,60-69,חודש אחרון,34371,2.4,28,6.2,46,10.4,217,8.9
זכר,60-69,6 חודשים,41894,2.2,204,9.3,182,12.8,770,10.1
זכר,60-69,מתחילת קורונה,65935,2.4,852,9.8,814,15.7,2890,11.6
נקבה,60-69,3 חודשים,46285,3.1,33,5.6,54,9,160,5.8
נקבה,60-69,6 חודשים,54577,2.8,165,7.5,147,10.3,555,7.3
נקבה,60-69,מתחילת קורונה,79840,2.9,470,5.4,433,8.3,1938,7.8
נקבה,60-69,שנה,60150,2.8,271,6.8,255,9.7,1002,7.7
נקבה,60-69,חודש אחרון,45168,3.2,19,4.2,35,7.9,133,5.4
זכר,70-79,6 חודשים,22417,1.2,307,14,205,14.4,920,12.1
זכר,70-79,מתחילת קורונה,34620,1.2,1350,15.5,895,17.2,3203,12.9
זכר,70-79,3 חודשים,18905,1.3,68,11.5,78,13,373,13.5
זכר,70-79,שנה,24827,1.1,566,14.2,368,14,1484,11.4
זכר,70-79,חודש אחרון,18454,1.3,54,11.9,67,15.2,343,14
נקבה,70-79,3 חודשים,22068,1.5,65,11,56,9.4,294,10.6
נקבה,70-79,6 חודשים,26352,1.4,227,10.3,139,9.8,732,9.6
נקבה,70-79,חודש אחרון,21481,1.5,40,8.8,39,8.8,254,10.4
נקבה,70-79,מתחילת קורונה,39215,1.4,835,9.6,501,9.6,2337,9.4
נקבה,70-79,שנה,29334,1.4,434,10.9,259,9.9,1226,9.4
זכר,80-89,חודש אחרון,6359,0.4,73,16.2,47,10.6,372,15.2
זכר,80-89,מתחילת קורונה,13593,0.5,1482,17,531,10.2,2530,10.2
זכר,80-89,6 חודשים,8166,0.4,349,15.9,131,9.2,855,11.2
זכר,80-89,3 חודשים,6509,0.4,82,13.9,55,9.2,392,14.2
זכר,80-89,שנה,9287,0.4,606,15.3,233,8.9,1285,9.9
נקבה,80-89,מתחילת קורונה,18846,0.7,1364,15.7,398,7.7,2600,10.4
נקבה,80-89,שנה,12899,0.6,633,15.9,208,7.9,1409,10.9
נקבה,80-89,חודש אחרון,8842,0.6,91,20.1,47,10.6,394,16.1
נקבה,80-89,6 חודשים,11249,0.6,358,16.3,125,8.8,896,11.8
נקבה,80-89,3 חודשים,9040,0.6,101,17.1,51,8.5,421,15.2
זכר,90+,6 חודשים,1817,0.1,148,6.7,27,1.9,263,3.5
זכר,90+,3 חודשים,1432,0.1,55,9.3,14,2.3,139,5
זכר,90+,חודש אחרון,1402,0.1,53,11.7,14,3.2,132,5.4
זכר,90+,מתחילת קורונה,3173,0.1,644,7.4,113,2.2,805,3.2
זכר,90+,שנה,2069,0.1,259,6.5,45,1.7,401,3.1
נקבה,90+,חודש אחרון,2711,0.2,58,12.8,12,2.7,194,7.9
נקבה,90+,3 חודשים,2761,0.2,70,11.9,15,2.5,211,7.6
נקבה,90+,שנה,3967,0.2,358,9,44,1.7,631,4.9
נקבה,90+,6 חודשים,3415,0.2,220,10,30,2.1,445,5.9
נקבה,90+,מתחילת קורונה,6349,0.2,894,10.3,109,2.1,1262,5.1
