cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),101,28.29,357,767.91,10,אדום,4649
אבו גוש,364,32.36,1125,1430.93,10,אדום,7862
אבו סנאן,421,35.89,1173,819.94,10,אדום,14306
אבו קורינאת (שבט),קטן מ-15,אין מידע,25,37.53,7.68,אדום,6661
אבו רובייעה (שבט),19,37.25,51,57.67,9.51,אדום,8843
אבו רוקייק (שבט),61,53.98,113,110.55,10,אדום,10222
אבו תלול,קטן מ-15,אין מידע,18,84.39,7.97,אדום,2133
אבטין,49,37.12,132,457.22,10,אדום,2887
אבן יהודה,376,45.36,829,590.62,10,אדום,14036
אבני חפץ,46,41.07,112,538.72,10,אדום,2079
אום אל-פחם,1652,47.23,3498,616.79,10,אדום,56713
אום בטין,קטן מ-15,אין מידע,34,75.88,9,אדום,4481
אופקים,716,38.31,1869,577.24,10,אדום,32378
אור יהודה,569,31.61,1800,491.98,10,אדום,36587
אור עקיבא,379,36.06,1051,541.28,10,אדום,19417
אורנית,258,43.65,591,655.94,10,אדום,9010
אזור,227,35.92,632,477.77,10,אדום,13228
אחוזת ברק,88,38.10,231,963.30,10,אדום,2398
אילת,1088,37.96,2866,545.83,10,אדום,52507
אכסאל,576,51.34,1122,746.06,10,אדום,15039
אל סייד,15,44.12,34,56.11,9.2,אדום,6059
אלון שבות,108,45.38,238,765.03,10,אדום,3111
אליכין,74,41.81,177,510.68,10,אדום,3466
אלעד,759,46.06,1648,335.10,9.33,אדום,49179
אלעזר,109,54.23,201,821.08,10,אדום,2448
אלפי מנשה,176,44.22,398,496.82,10,אדום,8011
אלקנה,95,39.26,242,611.27,10,אדום,3959
אעבלין,431,48.59,887,656.31,10,אדום,13515
אעצם (שבט),15,36.59,41,37.78,9.12,אדום,10853
אפרת,457,53.14,860,753.06,10,אדום,11420
אריאל,376,40.78,922,450.02,10,אדום,20488
אשדוד,2884,30.88,9338,412.59,10,אדום,226329
אשקלון,2758,33.92,8132,555.31,10,אדום,146442
באקה אל-גרביה,849,45.09,1883,618.43,10,אדום,30448
באר יעקב,779,44.90,1735,602.05,10,אדום,28818
באר שבע,4095,32.37,12651,600.64,10,אדום,210624
בועיינה-נוג'ידאת,300,45.59,658,657.28,10,אדום,10011
בוקעאתא,62,27.80,223,333.98,10,אדום,6677
ביר אל-מכסור,249,43.84,568,583.82,10,אדום,9729
ביר הדאג',קטן מ-15,אין מידע,26,43.37,7.48,כתום,5995
בית אל,159,43.44,366,617.62,10,אדום,5926
בית אריה,140,45.45,308,576.56,10,אדום,5342
בית ג'ן,328,37.15,883,725.61,10,אדום,12169
בית דגן,122,31.44,388,531.65,10,אדום,7298
בית חשמונאי,62,41.89,148,676.11,10,אדום,2189
בית יצחק-שער חפר,55,43.31,127,592.35,10,אדום,2144
בית שאן,556,36.65,1517,799.26,10,אדום,18980
בית שמש,1179,36.55,3226,244.01,9.89,אדום,132210
ביתר עילית,164,35.42,463,75.53,8.47,אדום,61297
בני ברק,1942,36.69,5293,254.43,8.65,אדום,208031
"בני עי""ש",104,33.02,315,456.39,10,אדום,6902
בנימינה-גבעת עדה,342,41.61,822,514.68,10,אדום,15971
"בסמ""ה",309,44.21,699,681.82,10,אדום,10252
בסמת טבעון,190,39.92,476,594.93,10,אדום,8001
בענה,209,44.66,468,555.75,10,אדום,8421
ברכה,100,61.73,162,560.94,10,אדום,2888
ברקת,32,32.99,97,460.81,9.48,אדום,2105
בת חפר,151,41.60,363,687.76,10,אדום,5278
בת ים,1539,28.86,5332,417.31,10,אדום,127772
ג'דיידה-מכר,550,44.43,1238,580.38,10,אדום,21331
ג'ולס,220,33.54,656,1002.29,10,אדום,6545
ג'לג'וליה,203,43.38,468,454.59,10,אדום,10295
ג'סר א-זרקא,429,52.77,813,537.95,10,אדום,15113
ג'ש (גוש חלב),74,38.14,194,621.79,10,אדום,3120
ג'ת,273,39.06,699,570.52,10,אדום,12252
גבע בנימין,85,44.27,192,333.51,9.61,אדום,5757
גבעת אבני,50,35.71,140,673.08,9.98,אדום,2080
גבעת ברנר,60,40.27,149,559.10,9.38,אדום,2665
גבעת זאב,287,41.35,694,361.36,10,אדום,19205
גבעת שמואל,594,41.05,1447,531.28,10,אדום,27236
גבעתיים,903,35.52,2542,417.60,10,אדום,60872
גדרה,679,37.83,1795,623.16,10,אדום,28805
גן יבנה,495,37.67,1314,550.09,10,אדום,23887
גן נר,70,35.35,198,733.33,10,אדום,2700
גני מודיעין,38,37.62,101,373.38,10,אדום,2705
גני תקווה,488,41.18,1185,550.96,10,אדום,21508
דאלית אל-כרמל,391,35.35,1106,619.19,10,אדום,17862
דבוריה,367,43.48,844,790.11,10,אדום,10682
דייר אל-אסד,207,43.13,480,377.66,10,אדום,12710
דייר חנא,441,49.38,893,853.81,10,אדום,10459
דימונה,891,35.65,2499,714.94,10,אדום,34954
הוד השרון,1245,39.13,3182,491.39,10,אדום,64755
הוואשלה (שבט),קטן מ-15,אין מידע,19,80.85,8.61,אדום,2350
הושעיה,79,40.93,193,923.89,10,אדום,2089
הר אדר,64,35.75,179,436.91,9.99,אדום,4097
הרצליה,1491,33.73,4421,445.63,10,אדום,99208
זכרון יעקב,334,36.15,924,393.14,10,אדום,23503
זמר,177,47.20,375,519.17,10,אדום,7223
זרזיר,251,47.99,523,631.72,10,אדום,8279
חדרה,1693,33.49,5055,510.98,10,אדום,98928
חולון,3151,35.56,8861,450.92,10,אדום,196510
חורה,207,51.36,403,174.75,10,אדום,23062
חורפיש,232,39.66,585,901.39,10,אדום,6490
חיפה,4069,31.59,12882,452.03,10,אדום,284981
חספין,83,51.55,161,784.98,10,אדום,2051
חצור הגלילית,247,36.01,686,719.23,10,אדום,9538
חריש,526,44.43,1184,603.84,10,אדום,19608
חשמונאים,66,34.92,189,707.07,10,אדום,2673
טבריה,1009,33.25,3035,664.32,10,אדום,45686
טובא-זנגריה,150,42.98,349,506.75,10,אדום,6887
טורעאן,479,44.48,1077,746.88,10,אדום,14420
טייבה,1176,44.34,2652,594.86,10,אדום,44582
טירה,673,41.11,1637,606.93,10,אדום,26972
טירת כרמל,533,36.28,1469,604.90,10,אדום,24285
טלמון,172,54.60,315,654.07,10,אדום,4816
טמרה,1231,48.26,2551,731.81,10,אדום,34859
יאנוח-ג'ת,287,43.95,653,962.42,10,אדום,6785
יבנאל,38,32.48,117,268.78,10,אדום,4353
יבנה,1160,40.86,2839,570.55,10,אדום,49759
יד בנימין,147,46.96,313,736.64,10,אדום,4249
יהוד,600,37.57,1597,532.28,10,אדום,30003
יפיע,591,42.24,1399,724.95,10,אדום,19298
יקיר,125,56.05,223,935.01,10,אדום,2385
יקנעם עילית,515,42.01,1226,509.54,10,אדום,24061
ירוחם,365,45.34,805,753.75,10,אדום,10680
ירושלים,13203,40.70,32437,340.40,10,אדום,952916
ירכא,476,41.50,1147,660.71,10,אדום,17360
כאבול,444,47.59,933,655.47,10,אדום,14234
כאוכב אבו אל-היג'א,163,48.66,335,916.05,10,אדום,3657
כוכב השחר,68,54.84,124,530.82,10,אדום,2336
כוכב יאיר,130,32.10,405,463.49,10,אדום,8738
כוכב יעקב,112,45.53,246,276.03,9.61,אדום,8912
כסיפה,254,43.34,586,261.40,10,אדום,22418
כסרא-סמיע,280,45.83,611,680.55,10,אדום,8978
כעביה-טבאש-חג'אג'רה,153,41.69,367,654.31,10,אדום,5609
כפר אדומים,183,53.04,345,729.54,10,אדום,4729
כפר ברא,105,51.98,202,536.66,10,אדום,3764
כפר האורנים,61,42.96,142,539.31,10,אדום,2633
כפר ורדים,101,36.07,280,509.55,10,אדום,5495
"כפר חב""ד",141,43.79,322,478.10,10,אדום,6735
כפר יאסיף,288,37.89,760,741.54,10,אדום,10249
כפר יונה,637,39.91,1596,610.56,10,אדום,26140
כפר כמא,95,34.30,277,815.67,10,אדום,3396
כפר כנא,706,46.36,1523,655.03,10,אדום,23251
כפר מנדא,537,51.59,1041,505.09,10,אדום,20610
כפר מצר,96,45.28,212,763.14,10,אדום,2778
כפר סבא,1891,36.11,5237,515.13,10,אדום,101664
כפר קאסם,619,46.44,1333,550.01,10,אדום,24236
כפר קרע,633,49.15,1288,666.32,10,אדום,19330
כפר תבור,139,45.28,307,697.57,10,אדום,4401
כרמיאל,971,34.88,2784,602.73,10,אדום,46190
להבים,156,40.31,387,582.74,10,אדום,6641
לוד,1757,41.94,4189,518.53,10,אדום,80786
לפיד,40,37.38,107,456.29,10,אדום,2345
לקיה,171,42.54,402,275.04,10,אדום,14616
מבוא חורון,104,51.74,201,739.51,10,אדום,2718
מבשרת ציון,415,33.71,1231,505.61,10,אדום,24347
מג'ד אל-כרום,452,46.03,982,629.53,10,אדום,15599
מג'דל שמס,100,30.21,331,294.38,10,אדום,11244
מגאר,850,41.59,2044,878.35,10,אדום,23271
מגדל העמק,547,33.74,1621,628.54,10,אדום,25790
מודיעין עילית,568,45.40,1251,158.81,8.46,אדום,78775
מודיעין-מכבים-רעות,2237,43.39,5155,544.10,10,אדום,94744
מוקייבלה,136,47.89,284,688.65,10,אדום,4124
מזכרת בתיה,448,43.88,1021,676.38,10,אדום,15095
מזרעה,118,39.86,296,738.89,10,אדום,4006
מייסר,60,46.15,130,631.99,10,אדום,2057
מיתר,339,48.02,706,708.62,10,אדום,9963
מסעדה,52,30.23,172,458.06,10,אדום,3755
מסעודין אל-עזאזמה,35,36.08,97,54.41,9.79,אדום,17828
מעגלים,32,30.19,106,513.07,10,אדום,2066
מעגן מיכאל,38,38.38,99,476.19,10,אדום,2079
מעיליא,126,40.91,308,949.15,10,אדום,3245
מעלה אדומים,816,38.78,2104,556.58,10,אדום,37802
מעלה עירון,404,44.64,905,589.54,10,אדום,15351
מעלות-תרשיחא,533,38.85,1372,619.19,10,אדום,22158
מצפה יריחו,123,49.40,249,970.76,10,אדום,2565
מצפה רמון,144,41.98,343,661.78,10,אדום,5183
מרכז שפירא,61,40.67,150,625.26,10,אדום,2399
משהד,359,50.85,706,833.23,10,אדום,8473
מתן,94,39.17,240,661.16,10,אדום,3630
נאעורה,70,50.00,140,597.01,10,אדום,2345
נהריה,1201,34.58,3473,586.76,10,אדום,59189
נווה דניאל,64,41.29,155,668.10,10,אדום,2320
נוף איילון,46,35.38,130,619.05,10,אדום,2100
נוף הגליל,900,35.14,2561,610.49,10,אדום,41950
נופית,51,38.35,133,509.19,10,אדום,2612
נוקדים,93,56.02,166,642.41,10,אדום,2584
נחף,409,47.61,859,643.78,10,אדום,13343
ניצן,115,48.94,235,926.66,10,אדום,2536
נס ציונה,1102,42.96,2565,507.60,10,אדום,50532
נעלה,48,43.24,111,469.34,10,אדום,2365
נצרת,2355,41.56,5667,729.02,10,אדום,77734
נשר,388,33.19,1169,488.16,10,אדום,23947
נתיבות,1048,41.02,2555,647.56,10,אדום,39456
נתניה,3513,33.40,10518,470.47,10,אדום,223562
סאג'ור,101,35.44,285,653.67,10,אדום,4360
סביון,75,38.86,193,477.13,10,אדום,4045
סולם,76,36.89,206,777.95,10,אדום,2648
סח'נין,1437,46.03,3122,968.96,10,אדום,32220
סייד (שבט),16,76.19,21,97.13,8.74,אדום,2162
סלמה,80,38.10,210,617.83,10,אדום,3399
ע'ג'ר,קטן מ-15,אין מידע,50,185.60,10,אדום,2694
עוזייר,77,42.54,181,538.37,10,אדום,3362
עומר,180,40.36,446,589.25,10,אדום,7569
עיילבון,202,42.98,470,813.01,10,אדום,5781
עילוט,260,50.68,513,601.62,10,אדום,8527
עין מאהל,342,45.00,760,561.09,10,אדום,13545
עין נקובא,70,45.16,155,433.57,9.99,אדום,3575
עין קנייא,20,28.99,69,321.98,10,אדום,2143
עכו,1171,37.81,3097,625.44,10,אדום,49517
עלי,289,63.24,457,1018.95,10,אדום,4485
עלי זהב,198,59.46,333,871.04,10,אדום,3823
עמנואל,53,43.44,122,293.91,9.91,אדום,4151
עספיא,301,35.71,843,668.15,10,אדום,12617
עפולה,1206,32.94,3661,644.04,10,אדום,56844
עפרה,156,46.43,336,1086.32,10,אדום,3093
עץ אפרים,98,53.26,184,744.94,10,אדום,2470
עראבה,972,51.00,1906,725.43,10,אדום,26274
ערד,306,31.61,968,356.28,10,אדום,27170
ערערה,703,46.96,1497,586.48,10,אדום,25525
ערערה-בנגב,175,39.95,438,231.29,10,אדום,18937
עתלית,206,40.16,513,528.00,10,אדום,9716
פדואל,103,59.54,173,850.12,10,אדום,2035
פוריידיס,399,48.54,822,611.65,10,אדום,13439
פסגות,113,64.20,176,838.49,10,אדום,2099
פסוטה,81,35.53,228,715.41,10,אדום,3187
פקיעין (בוקייעה),194,32.66,594,998.99,10,אדום,5946
פרדס חנה-כרכור,873,37.44,2332,534.30,10,אדום,43646
פרדסיה,184,37.78,487,732.66,10,אדום,6647
פתח תקווה,4804,35.40,13570,541.87,10,אדום,250427
צופים,62,43.97,141,576.92,10,אדום,2444
צור הדסה,292,50.61,577,498.49,10,אדום,11575
צור יצחק,202,51.79,390,592.26,10,אדום,6585
צור משה,93,50.54,184,554.72,10,אדום,3317
צפת,612,38.93,1572,431.60,10,אדום,36423
קדומים,157,47.72,329,718.50,10,אדום,4579
קדימה-צורן,463,39.95,1159,510.33,10,אדום,22711
קודייראת א-צאנע(שבט),קטן מ-15,אין מידע,18,66.35,9.75,אדום,2713
קיסריה,108,35.41,305,544.25,10,אדום,5604
קלנסווה,634,46.52,1363,580.72,10,אדום,23471
קציר,72,41.38,174,588.43,10,אדום,2957
קצר א-סר,קטן מ-15,אין מידע,23,89.01,9.76,אדום,2584
קצרין,147,39.95,368,490.21,10,אדום,7507
קרית אונו,862,41.91,2057,504.44,10,אדום,40778
קרית ארבע,178,44.06,404,549.96,10,אדום,7346
