averageInfected,begin_date,end_date,isCurrentWeek
43982,2022-01-09T00:00:00.000Z,2022-01-15T00:00:00.000Z,False
70530,2022-01-16T00:00:00.000Z,2022-01-22T00:00:00.000Z,False
67565,2022-01-23T00:00:00.000Z,2022-01-29T00:00:00.000Z,False
