section,female,male,period,order_period
0-9,"{'amount': 25, 'percentage': 0.3}","{'amount': 48, 'percentage': 0.6}",6 חודשים,3
0-9,"{'amount': 38, 'percentage': 0.3}","{'amount': 61, 'percentage': 0.5}",שנה,2
0-9,"{'amount': 45, 'percentage': 0.2}","{'amount': 81, 'percentage': 0.3}",מתחילת קורונה,1
0-9,"{'amount': 11, 'percentage': 0.5}","{'amount': 21, 'percentage': 0.9}",חודש אחרון,5
0-9,"{'amount': 13, 'percentage': 0.5}","{'amount': 21, 'percentage': 0.8}",3 חודשים,4
10-19,"{'amount': 7, 'percentage': 0.3}","{'amount': 11, 'percentage': 0.5}",חודש אחרון,5
10-19,"{'amount': 60, 'percentage': 0.2}","{'amount': 59, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 9, 'percentage': 0.3}","{'amount': 14, 'percentage': 0.5}",3 חודשים,4
10-19,"{'amount': 40, 'percentage': 0.3}","{'amount': 38, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 24, 'percentage': 0.3}","{'amount': 27, 'percentage': 0.4}",6 חודשים,3
20-29,"{'amount': 83, 'percentage': 1.1}","{'amount': 64, 'percentage': 0.8}",6 חודשים,3
20-29,"{'amount': 22, 'percentage': 0.8}","{'amount': 20, 'percentage': 0.7}",3 חודשים,4
20-29,"{'amount': 14, 'percentage': 0.6}","{'amount': 18, 'percentage': 0.7}",חודש אחרון,5
20-29,"{'amount': 243, 'percentage': 1}","{'amount': 198, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 159, 'percentage': 1.2}","{'amount': 139, 'percentage': 1.1}",שנה,2
30-39,"{'amount': 24, 'percentage': 1}","{'amount': 23, 'percentage': 0.9}",חודש אחרון,5
30-39,"{'amount': 174, 'percentage': 2.3}","{'amount': 177, 'percentage': 2.3}",6 חודשים,3
30-39,"{'amount': 36, 'percentage': 1.3}","{'amount': 32, 'percentage': 1.2}",3 חודשים,4
30-39,"{'amount': 522, 'percentage': 2.1}","{'amount': 553, 'percentage': 2.2}",מתחילת קורונה,1
30-39,"{'amount': 355, 'percentage': 2.7}","{'amount': 352, 'percentage': 2.7}",שנה,2
40-49,"{'amount': 533, 'percentage': 4.1}","{'amount': 721, 'percentage': 5.6}",שנה,2
40-49,"{'amount': 49, 'percentage': 1.8}","{'amount': 74, 'percentage': 2.7}",3 חודשים,4
40-49,"{'amount': 270, 'percentage': 3.6}","{'amount': 358, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 35, 'percentage': 1.4}","{'amount': 51, 'percentage': 2.1}",חודש אחרון,5
40-49,"{'amount': 855, 'percentage': 3.4}","{'amount': 1259, 'percentage': 5.1}",מתחילת קורונה,1
50-59,"{'amount': 106, 'percentage': 3.8}","{'amount': 130, 'percentage': 4.7}",3 חודשים,4
50-59,"{'amount': 84, 'percentage': 3.4}","{'amount': 106, 'percentage': 4.3}",חודש אחרון,5
50-59,"{'amount': 396, 'percentage': 5.2}","{'amount': 521, 'percentage': 6.9}",6 חודשים,3
50-59,"{'amount': 785, 'percentage': 6}","{'amount': 1022, 'percentage': 7.9}",שנה,2
50-59,"{'amount': 1401, 'percentage': 5.6}","{'amount': 2040, 'percentage': 8.2}",מתחילת קורונה,1
60-69,"{'amount': 555, 'percentage': 7.3}","{'amount': 770, 'percentage': 10.1}",6 חודשים,3
60-69,"{'amount': 160, 'percentage': 5.8}","{'amount': 250, 'percentage': 9}",3 חודשים,4
60-69,"{'amount': 133, 'percentage': 5.4}","{'amount': 217, 'percentage': 8.9}",חודש אחרון,5
60-69,"{'amount': 1938, 'percentage': 7.8}","{'amount': 2890, 'percentage': 11.6}",מתחילת קורונה,1
60-69,"{'amount': 1002, 'percentage': 7.7}","{'amount': 1301, 'percentage': 10}",שנה,2
70-79,"{'amount': 254, 'percentage': 10.4}","{'amount': 343, 'percentage': 14}",חודש אחרון,5
70-79,"{'amount': 732, 'percentage': 9.6}","{'amount': 920, 'percentage': 12.1}",6 חודשים,3
70-79,"{'amount': 294, 'percentage': 10.6}","{'amount': 373, 'percentage': 13.5}",3 חודשים,4
70-79,"{'amount': 2337, 'percentage': 9.4}","{'amount': 3203, 'percentage': 12.9}",מתחילת קורונה,1
70-79,"{'amount': 1226, 'percentage': 9.4}","{'amount': 1484, 'percentage': 11.4}",שנה,2
80-89,"{'amount': 394, 'percentage': 16.1}","{'amount': 372, 'percentage': 15.2}",חודש אחרון,5
80-89,"{'amount': 2600, 'percentage': 10.4}","{'amount': 2530, 'percentage': 10.2}",מתחילת קורונה,1
80-89,"{'amount': 1409, 'percentage': 10.9}","{'amount': 1285, 'percentage': 9.9}",שנה,2
80-89,"{'amount': 421, 'percentage': 15.2}","{'amount': 392, 'percentage': 14.2}",3 חודשים,4
80-89,"{'amount': 896, 'percentage': 11.8}","{'amount': 855, 'percentage': 11.2}",6 חודשים,3
90+,"{'amount': 1262, 'percentage': 5.1}","{'amount': 805, 'percentage': 3.2}",מתחילת קורונה,1
90+,"{'amount': 194, 'percentage': 7.9}","{'amount': 132, 'percentage': 5.4}",חודש אחרון,5
90+,"{'amount': 211, 'percentage': 7.6}","{'amount': 139, 'percentage': 5}",3 חודשים,4
90+,"{'amount': 445, 'percentage': 5.9}","{'amount': 263, 'percentage': 3.5}",6 חודשים,3
90+,"{'amount': 631, 'percentage': 4.9}","{'amount': 401, 'percentage': 3.1}",שנה,2
