name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Zikhron Ya'aqov,7.7,אדום,7.2,24,-15,29,אדום,2022-10-22T00:00:00.000Z,80.70,76.98,62.51,12.3
Yirka,2.7,ירוק,2.3,9,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,65.41,54.45,34.50,
Giv'at Ze'ev,4,ירוק,1.6,7,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,59.52,50.97,35.77,
Kafar Yasif,2.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,74.17,65.83,41.96,
Bene Ayish,4.3,ירוק,10.1,12,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,72.15,68.23,53.35,
Ma'alot-Tarshiha,5.4,צהוב,6.3,9,16,20,צהוב,2022-10-22T00:00:00.000Z,74.13,69.74,52.17,9.0
Ganne Modi'in,3.8,ירוק,3.7,20,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,38.19,33.09,20.67,
Gan Yavne,5.9,ירוק,5.0,23,19,18,צהוב,2022-10-22T00:00:00.000Z,78.96,74.56,57.37,7.5
Basma,2.3,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,66.35,57.21,31.93,
Umm Batin,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,19.37,15.71,5.78,0.0
Mattan,2.5,ירוק,2.8,7,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,84.52,81.82,66.83,
Yafi,4,ירוק,2.6,4,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,63.76,54.50,31.98,
Majd Al-Kurum,2.4,ירוק,0.6,1,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,74.23,60.20,33.72,
Hashmona'im,6,ירוק,15.0,40,-33,קטן מ-15,צהוב,2022-10-22T00:00:00.000Z,מעל 90%,מעל 90%,82.08,
Fureidis,2.5,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,69.63,60.67,37.93,
Ar'ara,2.1,ירוק,1.6,3,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,51.82,45.22,25.25,
Zemer,4,ירוק,2.8,15,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,66.22,58.22,34.61,
Binyamina-Giv'at Ada,6.3,כתום,6.9,24,-15,20,כתום,2022-10-22T00:00:00.000Z,78.69,75.26,59.41,12.5
Shetulim,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,72.91,68.32,52.08,
Ofaqim,4.1,ירוק,3.4,8,0,17,ירוק,2022-10-22T00:00:00.000Z,65.52,58.15,40.70,5.3
Yavne'el,2.7,ירוק,2.3,5,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,41.26,36.80,25.18,
Sajur,2.9,ירוק,2.3,6,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,78.19,68.07,48.39,
Sulam,3.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,80.02,70.20,44.11,
Bet She'an,4,ירוק,2.6,5,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,74.45,68.42,48.66,
Qiryat Yam,5.2,כתום,7.9,4,-47,33,צהוב,2022-10-22T00:00:00.000Z,77.80,74.14,58.61,8.4
Teqoa,3.1,ירוק,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,62.75,56.69,37.32,0.0
Isifya,4.2,ירוק,3.2,13,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,67.64,59.62,39.83,
Kafar Qara,4.3,צהוב,2.6,9,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,68.87,61.26,38.43,
Bir El-Maksur,2.3,ירוק,1.0,1,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,68.38,61.78,36.80,
Rame,2.8,ירוק,1.3,3,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,81.33,72.29,49.29,
Sheikh Dannun,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,65.63,57.80,32.77,
Hurfeish,2.9,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,80.91,68.92,48.17,
Ein Naqquba,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,60.56,49.26,27.41,0.0
Kaokab Abu Al-Hija,3.2,ירוק,2.7,3,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,71.73,62.46,38.20,
Rishon Leziyyon,6,צהוב,10.5,13,28,333,כתום,2022-10-22T00:00:00.000Z,78.21,74.90,60.26,13.0
Tel Mond,5.8,צהוב,8.2,16,10,21,צהוב,2022-10-22T00:00:00.000Z,מעל 90%,87.66,69.85,15.6
Hadera,4,צהוב,4.9,7,-36,102,ירוק,2022-10-22T00:00:00.000Z,72.76,68.76,52.68,10.3
Holon,5,צהוב,6.3,10,8,193,צהוב,2022-10-22T00:00:00.000Z,74.85,70.97,56.15,9.8
Tiberias,4.7,צהוב,4.8,7,22,40,צהוב,2022-10-22T00:00:00.000Z,63.80,58.57,43.09,8.8
Qiryat Atta,4.9,ירוק,5.9,11,6,39,צהוב,2022-10-22T00:00:00.000Z,76.63,72.17,56.60,6.6
Jaljulye,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,60.90,52.48,29.59,
Qalansawe,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,63.17,53.12,28.24,
Yanuh-Jat,2.2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,73.68,61.99,41.50,0.0
El'ad,1.7,ירוק,0.8,8,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,38.73,28.10,14.65,
Daburiyya,2.1,ירוק,0.9,2,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,68.75,59.31,37.61,
Zarzir,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,62.77,56.75,30.29,
Omer,5.7,צהוב,15.9,18,19,קטן מ-15,צהוב,2022-10-22T00:00:00.000Z,מעל 90%,מעל 90%,81.36,
Qarne Shomeron,3.8,צהוב,2.1,5,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,70.93,66.00,49.10,
Giv'atayim,6.5,צהוב,6.7,16,13,49,כתום,2022-10-22T00:00:00.000Z,79.79,77.48,64.93,8.0
Herzliyya,5.8,צהוב,9.2,10,18,107,צהוב,2022-10-22T00:00:00.000Z,87.51,84.37,69.52,10.8
A'sam,2.8,אפור,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,11.06,9.15,2.67,0.0
Ma'agan Mikha'el,3.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,81.00,78.84,62.77,
Kefar Habad,3.1,ירוק,1.5,9,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,51.77,42.57,25.97,
Tur'an,2.4,ירוק,0.7,1,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,70.58,61.27,35.08,
Mazra'a,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,67.47,61.63,38.22,0.0
Newe Daniyyel,2,ירוק,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,83.02,76.47,57.54,0.0
Sayyid,2,אפור,0.0,0,0, 0 ,ירוק,2022-10-22T00:00:00.000Z,16.79,13.32,3.52,0.0
Savyon,5.3,ירוק,24.7,33,0,קטן מ-15,צהוב,2022-10-22T00:00:00.000Z,מעל 90%,מעל 90%,83.91,
Jatt,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,64.99,57.53,36.72,
Rosh Haayin,5.4,ירוק,5.6,17,26,50,צהוב,2022-10-22T00:00:00.000Z,72.29,67.92,52.33,7.4
Lehavim,5.2,ירוק,13.6,16,0,קטן מ-15,צהוב,2022-10-22T00:00:00.000Z,מעל 90%,89.82,75.46,
Shimshit,4.1,ירוק,15.9,66,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,מעל 90%,מעל 90%,77.72,
Atlit,4.5,ירוק,4.1,12,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,73.95,70.53,53.74,
Uzeir,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,65.62,59.16,31.05,
Eilabun,2.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,71.89,64.85,46.03,
Muqeible,4.5,ירוק,2.4,33,0,קטן מ-15,ירוק,2022-10-22T00:00:00.000Z,73.06,62.46,34.68,
Elat,5.2,ירוק,4.4,18,76,27,צהוב,2022-10-22T00:00:00.000Z,83.57,79.34,59.83,5.1
