cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,52,66.14,6.77,כתום,7862
Abu Juwei'id,קטן מ-15,אין מידע,47,101.10,10,אדום,4649
Abu Sinan,16,11.76,136,95.07,8.44,אדום,14306
Afula,37,7.43,498,87.61,9.26,אדום,56844
Ahuzzat Baraq,0,0,17,70.89,9.28,אדום,2398
Akko,28,8.92,314,63.41,7.93,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,34,42.44,9.9,אדום,8011
Allon Shevut,0,0,16,51.43,8.71,אדום,3111
Ar'ara,קטן מ-15,אין מידע,49,19.20,7.08,כתום,25525
Ar'ara-Banegev,קטן מ-15,אין מידע,16,8.45,5.16,צהוב,18937
Arad,קטן מ-15,אין מידע,177,65.15,9.37,אדום,27170
Ari'el,קטן מ-15,אין מידע,100,48.81,7.85,אדום,20488
Arrabe,קטן מ-15,אין מידע,66,25.12,8.01,אדום,26274
Ashdod,110,8.91,1234,54.52,8.77,אדום,226329
Ashqelon,209,14.57,1434,97.92,9.2,אדום,146442
Atlit,קטן מ-15,אין מידע,45,46.32,8.89,אדום,9716
Azor,15,14.02,107,80.89,8.08,אדום,13228
Baqa Al-Gharbiyye,17,16.50,103,33.83,8.16,אדום,30448
Basma,קטן מ-15,אין מידע,44,42.92,5.93,צהוב,10252
Basmat Tab'un,קטן מ-15,אין מידע,27,33.75,5,צהוב,8001
Bat Hefer,קטן מ-15,אין מידע,36,68.21,10,אדום,5278
Bat Yam,99,9.38,1055,82.57,9.07,אדום,127772
Be'er Sheva,229,12.19,1879,89.21,8.22,אדום,210624
Be'er Ya'aqov,36,24.83,145,50.32,9.93,אדום,28818
Beit Jann,קטן מ-15,אין מידע,20,16.44,6.33,כתום,12169
Bene Ayish,קטן מ-15,אין מידע,26,37.67,8.14,אדום,6902
Bene Beraq,47,11.41,412,19.80,5.8,צהוב,208031
Bet Arye,קטן מ-15,אין מידע,35,65.52,9.88,אדום,5342
Bet Dagan,קטן מ-15,אין מידע,38,52.07,9.68,אדום,7298
Bet She'an,קטן מ-15,אין מידע,202,106.43,7.67,אדום,18980
Bet Shemesh,24,11.27,213,16.11,7.56,אדום,132210
Bet Yizhaq-Sh. Hefer,קטן מ-15,אין מידע,21,97.95,6.61,כתום,2144
Betar Illit,קטן מ-15,אין מידע,20,3.26,4.91,צהוב,61297
Bi'ne,קטן מ-15,אין מידע,24,28.50,8.47,אדום,8421
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,69,43.20,9.54,אדום,15971
Bir El-Maksur,קטן מ-15,אין מידע,17,17.47,5.92,צהוב,9729
Daburiyya,קטן מ-15,אין מידע,44,41.19,7.01,כתום,10682
Daliyat Al-Karmel,קטן מ-15,אין מידע,33,18.47,7.84,אדום,17862
Deir Al-Asad,קטן מ-15,אין מידע,39,30.68,6.38,כתום,12710
Deir Hanna,קטן מ-15,אין מידע,72,68.84,8.62,אדום,10459
Dimona,30,12.00,250,71.52,7.62,אדום,34954
Eilabun,קטן מ-15,אין מידע,38,65.73,7.01,כתום,5781
Ein Mahel,קטן מ-15,אין מידע,29,21.41,6.81,כתום,13545
El'ad,קטן מ-15,אין מידע,64,13.01,6.39,כתום,49179
Elat,34,15.32,222,42.28,8.71,אדום,52507
Elqana,קטן מ-15,אין מידע,20,50.52,7.71,אדום,3959
Elyakhin,קטן מ-15,אין מידע,22,63.47,7.51,אדום,3466
Even Yehuda,16,11.68,137,97.61,8.01,אדום,14036
Fureidis,0,0,23,17.11,6.72,כתום,13439
