gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,439391,9.7,7,0.1,33,0.5,123,0.4,3173,3.7
זכר,0-9,חודש אחרון,12864,5.2,0,0,3,1.1,7,0.4,299,4
זכר,0-9,3 חודשים,24070,4.9,0,0,4,0.9,9,0.4,425,3.9
זכר,0-9,שנה,368066,10,5,0.1,24,0.9,90,0.6,2265,5
זכר,0-9,6 חודשים,166968,9.2,2,0.1,17,1.2,49,0.7,1330,5
נקבה,0-9,חודש אחרון,10754,4.3,0,0,1,0.4,8,0.4,220,3
נקבה,0-9,מתחילת קורונה,360193,8,5,0,17,0.3,78,0.3,2556,3
נקבה,0-9,שנה,299685,8.2,2,0,10,0.4,57,0.4,1827,4
נקבה,0-9,3 חודשים,20447,4.2,0,0,1,0.2,9,0.4,325,3
נקבה,0-9,6 חודשים,129246,7.1,1,0,9,0.6,34,0.5,1066,4
זכר,10-19,מתחילת קורונה,437513,9.7,7,0.1,24,0.4,81,0.3,1058,1.2
זכר,10-19,3 חודשים,21553,4.4,0,0,0,0,4,0.2,104,1
זכר,10-19,6 חודשים,141706,7.8,2,0.1,8,0.6,17,0.2,286,1.1
זכר,10-19,חודש אחרון,9020,3.6,0,0,0,0,3,0.2,77,1
זכר,10-19,שנה,338353,9.2,5,0.1,15,0.6,45,0.3,597,1.3
נקבה,10-19,מתחילת קורונה,426400,9.4,8,0.1,23,0.4,81,0.3,1200,1.4
נקבה,10-19,חודש אחרון,9115,3.7,0,0,0,0,3,0.2,72,1
נקבה,10-19,3 חודשים,22153,4.5,1,0.2,2,0.5,5,0.2,121,1.1
נקבה,10-19,6 חודשים,135166,7.4,2,0.1,7,0.5,14,0.2,312,1.2
נקבה,10-19,שנה,338484,9.2,4,0.1,15,0.6,36,0.3,677,1.5
זכר,20-29,חודש אחרון,11555,4.6,0,0,2,0.7,2,0.1,77,1
זכר,20-29,שנה,193543,5.3,5,0.1,24,0.9,93,0.7,690,1.5
זכר,20-29,3 חודשים,21849,4.4,0,0,3,0.7,6,0.2,119,1.1
זכר,20-29,מתחילת קורונה,265582,5.9,24,0.2,57,0.9,246,0.8,1635,1.9
זכר,20-29,6 חודשים,85031,4.7,2,0.1,13,0.9,30,0.4,338,1.3
נקבה,20-29,חודש אחרון,15392,6.2,0,0,4,1.5,8,0.4,300,4.1
נקבה,20-29,מתחילת קורונה,376702,8.3,22,0.2,60,0.9,279,0.9,5305,6.2
נקבה,20-29,3 חודשים,30520,6.2,0,0,4,0.9,9,0.4,475,4.4
נקבה,20-29,6 חודשים,129267,7.1,4,0.2,13,0.9,24,0.3,1291,4.9
נקבה,20-29,שנה,291433,7.9,9,0.2,23,0.9,104,0.7,2850,6.3
זכר,30-39,חודש אחרון,14615,5.9,0,0,2,0.7,9,0.5,116,1.6
זכר,30-39,מתחילת קורונה,265071,5.9,53,0.5,106,1.7,638,2.1,2319,2.7
זכר,30-39,שנה,210991,5.8,24,0.5,50,1.9,225,1.6,1012,2.2
זכר,30-39,3 חודשים,27846,5.7,0,0,5,1.2,12,0.5,168,1.5
זכר,30-39,6 חודשים,106132,5.8,8,0.3,27,1.9,59,0.8,450,1.7
נקבה,30-39,מתחילת קורונה,383022,8.5,39,0.3,108,1.7,597,1.9,5374,6.3
נקבה,30-39,חודש אחרון,19494,7.8,1,0.3,3,1.1,4,0.2,316,4.3
נקבה,30-39,3 חודשים,38249,7.8,1,0.2,6,1.4,8,0.3,486,4.5
נקבה,30-39,שנה,318782,8.7,16,0.3,39,1.5,218,1.5,2990,6.6
נקבה,30-39,6 חודשים,157701,8.7,7,0.3,18,1.3,48,0.7,1388,5.3
זכר,40-49,חודש אחרון,13642,5.5,2,0.5,6,2.2,24,1.3,148,2
זכר,40-49,שנה,194015,5.3,54,1.1,105,4,480,3.4,1380,3.1
זכר,40-49,3 חודשים,27014,5.5,4,0.7,10,2.3,34,1.3,221,2
זכר,40-49,מתחילת קורונה,239591,5.3,124,1.1,267,4.2,1427,4.6,3677,4.3
זכר,40-49,6 חודשים,100388,5.5,17,0.7,38,2.6,123,1.7,560,2.1
