section,female,male,period
0-9,"{'amount': 129246, 'percentage': 7.1}","{'amount': 166968, 'percentage': 9.2}",6 חודשים
0-9,"{'amount': 20447, 'percentage': 4.2}","{'amount': 24070, 'percentage': 4.9}",3 חודשים
0-9,"{'amount': 299685, 'percentage': 8.2}","{'amount': 368066, 'percentage': 10}",שנה
0-9,"{'amount': 360193, 'percentage': 8}","{'amount': 439391, 'percentage': 9.7}",מתחילת קורונה
0-9,"{'amount': 10754, 'percentage': 4.3}","{'amount': 12864, 'percentage': 5.2}",חודש אחרון
10-19,"{'amount': 338484, 'percentage': 9.2}","{'amount': 338353, 'percentage': 9.2}",שנה
10-19,"{'amount': 9115, 'percentage': 3.7}","{'amount': 9020, 'percentage': 3.6}",חודש אחרון
10-19,"{'amount': 135166, 'percentage': 7.4}","{'amount': 141706, 'percentage': 7.8}",6 חודשים
10-19,"{'amount': 22153, 'percentage': 4.5}","{'amount': 21553, 'percentage': 4.4}",3 חודשים
10-19,"{'amount': 426400, 'percentage': 9.4}","{'amount': 437513, 'percentage': 9.7}",מתחילת קורונה
20-29,"{'amount': 129267, 'percentage': 7.1}","{'amount': 85031, 'percentage': 4.7}",6 חודשים
20-29,"{'amount': 376702, 'percentage': 8.3}","{'amount': 265582, 'percentage': 5.9}",מתחילת קורונה
20-29,"{'amount': 30520, 'percentage': 6.2}","{'amount': 21849, 'percentage': 4.4}",3 חודשים
20-29,"{'amount': 291433, 'percentage': 7.9}","{'amount': 193543, 'percentage': 5.3}",שנה
20-29,"{'amount': 15392, 'percentage': 6.2}","{'amount': 11555, 'percentage': 4.6}",חודש אחרון
30-39,"{'amount': 157701, 'percentage': 8.7}","{'amount': 106132, 'percentage': 5.8}",6 חודשים
30-39,"{'amount': 38249, 'percentage': 7.8}","{'amount': 27846, 'percentage': 5.7}",3 חודשים
30-39,"{'amount': 318782, 'percentage': 8.7}","{'amount': 210991, 'percentage': 5.8}",שנה
30-39,"{'amount': 383022, 'percentage': 8.5}","{'amount': 265071, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 19494, 'percentage': 7.8}","{'amount': 14615, 'percentage': 5.9}",חודש אחרון
40-49,"{'amount': 150730, 'percentage': 8.3}","{'amount': 100388, 'percentage': 5.5}",6 חודשים
40-49,"{'amount': 343690, 'percentage': 7.6}","{'amount': 239591, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 39673, 'percentage': 8.1}","{'amount': 27014, 'percentage': 5.5}",3 חודשים
40-49,"{'amount': 287676, 'percentage': 7.8}","{'amount': 194015, 'percentage': 5.3}",שנה
40-49,"{'amount': 19314, 'percentage': 7.8}","{'amount': 13642, 'percentage': 5.5}",חודש אחרון
50-59,"{'amount': 199811, 'percentage': 5.4}","{'amount': 133564, 'percentage': 3.6}",שנה
50-59,"{'amount': 115891, 'percentage': 6.4}","{'amount': 73996, 'percentage': 4.1}",6 חודשים
50-59,"{'amount': 38240, 'percentage': 7.8}","{'amount': 24248, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 19105, 'percentage': 7.7}","{'amount': 12314, 'percentage': 4.9}",חודש אחרון
50-59,"{'amount': 239776, 'percentage': 5.3}","{'amount': 167299, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 94358, 'percentage': 5.2}","{'amount': 63625, 'percentage': 3.5}",6 חודשים
60-69,"{'amount': 172196, 'percentage': 3.8}","{'amount': 127829, 'percentage': 2.8}",מתחילת קורונה
60-69,"{'amount': 39876, 'percentage': 8.1}","{'amount': 27280, 'percentage': 5.5}",3 חודשים
60-69,"{'amount': 147398, 'percentage': 4}","{'amount': 104407, 'percentage': 2.8}",שנה
60-69,"{'amount': 20140, 'percentage': 8.1}","{'amount': 14285, 'percentage': 5.7}",חודש אחרון
70-79,"{'amount': 88492, 'percentage': 2.4}","{'amount': 71379, 'percentage': 1.9}",שנה
70-79,"{'amount': 62608, 'percentage': 3.4}","{'amount': 49254, 'percentage': 2.7}",6 חודשים
70-79,"{'amount': 32992, 'percentage': 6.7}","{'amount': 26040, 'percentage': 5.3}",3 חודשים
70-79,"{'amount': 16843, 'percentage': 6.8}","{'amount': 13261, 'percentage': 5.3}",חודש אחרון
70-79,"{'amount': 101100, 'percentage': 2.2}","{'amount': 83164, 'percentage': 1.8}",מתחילת קורונה
80-89,"{'amount': 26040, 'percentage': 1.4}","{'amount': 19096, 'percentage': 1.1}",6 חודשים
80-89,"{'amount': 14135, 'percentage': 2.9}","{'amount': 10538, 'percentage': 2.1}",3 חודשים
80-89,"{'amount': 37182, 'percentage': 1}","{'amount': 27185, 'percentage': 0.7}",שנה
80-89,"{'amount': 44636, 'percentage': 1}","{'amount': 32442, 'percentage': 0.7}",מתחילת קורונה
80-89,"{'amount': 8197, 'percentage': 3.3}","{'amount': 5744, 'percentage': 2.3}",חודש אחרון
90+,"{'amount': 10508, 'percentage': 0.3}","{'amount': 5571, 'percentage': 0.2}",שנה
90+,"{'amount': 7094, 'percentage': 0.4}","{'amount': 3797, 'percentage': 0.2}",6 חודשים
90+,"{'amount': 3868, 'percentage': 0.8}","{'amount': 1989, 'percentage': 0.4}",3 חודשים
90+,"{'amount': 13375, 'percentage': 0.3}","{'amount': 6888, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 2315, 'percentage': 0.9}","{'amount': 1177, 'percentage': 0.5}",חודש אחרון
