day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3023
2021-07-02T00:00:00.000Z,3377
2021-07-03T00:00:00.000Z,3443
2021-07-04T00:00:00.000Z,7462
2021-07-05T00:00:00.000Z,11291
2021-07-06T00:00:00.000Z,15185
2021-07-07T00:00:00.000Z,18853
2021-07-08T00:00:00.000Z,22156
2021-07-09T00:00:00.000Z,22549
2021-07-10T00:00:00.000Z,22627
2021-07-11T00:00:00.000Z,26804
2021-07-12T00:00:00.000Z,30868
2021-07-13T00:00:00.000Z,34859
2021-07-14T00:00:00.000Z,38477
2021-07-15T00:00:00.000Z,41843
2021-07-16T00:00:00.000Z,42220
2021-07-17T00:00:00.000Z,42296
2021-07-18T00:00:00.000Z,44507
2021-07-19T00:00:00.000Z,48078
2021-07-20T00:00:00.000Z,51043
2021-07-21T00:00:00.000Z,53654
2021-07-22T00:00:00.000Z,56071
2021-07-23T00:00:00.000Z,56349
2021-07-24T00:00:00.000Z,56432
2021-07-25T00:00:00.000Z,60492
2021-07-26T00:00:00.000Z,64802
2021-07-27T00:00:00.000Z,68428
2021-07-28T00:00:00.000Z,71842
2021-07-29T00:00:00.000Z,74900
2021-07-30T00:00:00.000Z,75211
2021-07-31T00:00:00.000Z,75311
2021-08-01T00:00:00.000Z,79036
2021-08-02T00:00:00.000Z,82517
2021-08-03T00:00:00.000Z,85860
2021-08-04T00:00:00.000Z,88914
2021-08-05T00:00:00.000Z,91689
2021-08-06T00:00:00.000Z,91991
2021-08-07T00:00:00.000Z,92061
2021-08-08T00:00:00.000Z,96117
2021-08-09T00:00:00.000Z,99935
2021-08-10T00:00:00.000Z,103633
2021-08-11T00:00:00.000Z,107279
2021-08-12T00:00:00.000Z,110436
2021-08-13T00:00:00.000Z,110797
2021-08-14T00:00:00.000Z,110877
2021-08-15T00:00:00.000Z,114731
2021-08-16T00:00:00.000Z,118742
2021-08-17T00:00:00.000Z,122768
2021-08-18T00:00:00.000Z,126302
2021-08-19T00:00:00.000Z,129230
2021-08-20T00:00:00.000Z,129521
2021-08-21T00:00:00.000Z,129618
2021-08-22T00:00:00.000Z,133406
2021-08-23T00:00:00.000Z,137331
2021-08-24T00:00:00.000Z,140895
2021-08-25T00:00:00.000Z,144121
2021-08-26T00:00:00.000Z,146900
2021-08-27T00:00:00.000Z,147260
2021-08-28T00:00:00.000Z,147369
2021-08-29T00:00:00.000Z,151168
2021-08-30T00:00:00.000Z,154761
2021-08-31T00:00:00.000Z,157796
2021-09-01T00:00:00.000Z,160474
2021-09-02T00:00:00.000Z,163593
2021-09-03T00:00:00.000Z,164035
2021-09-04T00:00:00.000Z,164111
2021-09-05T00:00:00.000Z,167922
2021-09-06T00:00:00.000Z,168555
2021-09-07T00:00:00.000Z,169150
2021-09-08T00:00:00.000Z,169675
2021-09-09T00:00:00.000Z,173486
2021-09-10T00:00:00.000Z,174068
2021-09-11T00:00:00.000Z,174252
2021-09-12T00:00:00.000Z,183556
2021-09-13T00:00:00.000Z,197023
2021-09-14T00:00:00.000Z,213713
2021-09-15T00:00:00.000Z,220182
2021-09-16T00:00:00.000Z,221544
2021-09-17T00:00:00.000Z,227721
2021-09-18T00:00:00.000Z,229021
2021-09-19T00:00:00.000Z,253068
2021-09-20T00:00:00.000Z,264001
2021-09-21T00:00:00.000Z,266681
2021-09-22T00:00:00.000Z,281780
2021-09-23T00:00:00.000Z,300604
2021-09-24T00:00:00.000Z,309189
2021-09-25T00:00:00.000Z,311118
2021-09-26T00:00:00.000Z,334769
2021-09-27T00:00:00.000Z,350203
2021-09-28T00:00:00.000Z,353368
2021-09-29T00:00:00.000Z,384695
2021-09-30T00:00:00.000Z,418741
2021-10-01T00:00:00.000Z,430260
2021-10-02T00:00:00.000Z,432879
2021-10-03T00:00:00.000Z,477282
2021-10-04T00:00:00.000Z,516990
2021-10-05T00:00:00.000Z,558340
2021-10-06T00:00:00.000Z,594230
2021-10-07T00:00:00.000Z,636299
2021-10-08T00:00:00.000Z,651996
2021-10-09T00:00:00.000Z,654703
2021-10-10T00:00:00.000Z,703975
2021-10-11T00:00:00.000Z,744305
2021-10-12T00:00:00.000Z,785654
2021-10-13T00:00:00.000Z,818639
2021-10-14T00:00:00.000Z,854654
2021-10-15T00:00:00.000Z,866962
2021-10-16T00:00:00.000Z,868755
2021-10-17T00:00:00.000Z,909566
2021-10-18T00:00:00.000Z,941582
2021-10-19T00:00:00.000Z,974392
2021-10-20T00:00:00.000Z,1001970
2021-10-21T00:00:00.000Z,1032595
2021-10-22T00:00:00.000Z,1041494
2021-10-23T00:00:00.000Z,1042864
2021-10-24T00:00:00.000Z,1075646
2021-10-25T00:00:00.000Z,1103355
2021-10-26T00:00:00.000Z,1131281
2021-10-27T00:00:00.000Z,1152930
2021-10-28T00:00:00.000Z,1170362
2021-10-29T00:00:00.000Z,1174486
2021-10-30T00:00:00.000Z,1175497
2021-10-31T00:00:00.000Z,1196390
2021-11-01T00:00:00.000Z,1214873
2021-11-02T00:00:00.000Z,1233879
2021-11-03T00:00:00.000Z,1250059
2021-11-04T00:00:00.000Z,1266955
2021-11-05T00:00:00.000Z,1271405
2021-11-06T00:00:00.000Z,1272413
2021-11-07T00:00:00.000Z,1289191
2021-11-08T00:00:00.000Z,1303168
2021-11-09T00:00:00.000Z,1319138
2021-11-10T00:00:00.000Z,1334211
2021-11-11T00:00:00.000Z,1350392
2021-11-12T00:00:00.000Z,1354309
2021-11-13T00:00:00.000Z,1355338
2021-11-14T00:00:00.000Z,1373605
2021-11-15T00:00:00.000Z,1388756
2021-11-16T00:00:00.000Z,1403978
2021-11-17T00:00:00.000Z,1417543
2021-11-18T00:00:00.000Z,1431267
2021-11-19T00:00:00.000Z,1434670
2021-11-20T00:00:00.000Z,1435267
2021-11-21T00:00:00.000Z,1450770
2021-11-22T00:00:00.000Z,1464502
2021-11-23T00:00:00.000Z,1478076
2021-11-24T00:00:00.000Z,1490440
2021-11-25T00:00:00.000Z,1503147
2021-11-26T00:00:00.000Z,1506173
2021-11-27T00:00:00.000Z,1507374
2021-11-28T00:00:00.000Z,1518798
2021-11-29T00:00:00.000Z,1528634
2021-11-30T00:00:00.000Z,1537425
2021-12-01T00:00:00.000Z,1545870
2021-12-02T00:00:00.000Z,1554580
2021-12-03T00:00:00.000Z,1557187
2021-12-04T00:00:00.000Z,1557898
2021-12-05T00:00:00.000Z,1568028
2021-12-06T00:00:00.000Z,1576750
2021-12-07T00:00:00.000Z,1585950
2021-12-08T00:00:00.000Z,1594024
2021-12-09T00:00:00.000Z,1602752
2021-12-10T00:00:00.000Z,1604707
2021-12-11T00:00:00.000Z,1605108
2021-12-12T00:00:00.000Z,1616113
2021-12-13T00:00:00.000Z,1625738
2021-12-14T00:00:00.000Z,1634618
2021-12-15T00:00:00.000Z,1640338
2021-12-16T00:00:00.000Z,1650610
2021-12-17T00:00:00.000Z,1653091
2021-12-18T00:00:00.000Z,1653718
2021-12-19T00:00:00.000Z,1666192
2021-12-20T00:00:00.000Z,1673681
2021-12-21T00:00:00.000Z,1682010
2021-12-22T00:00:00.000Z,1689333
2021-12-23T00:00:00.000Z,1698008
2021-12-24T00:00:00.000Z,1700933
2021-12-25T00:00:00.000Z,1701682
2021-12-26T00:00:00.000Z,1713271
2021-12-27T00:00:00.000Z,1722572
2021-12-28T00:00:00.000Z,1731595
2021-12-29T00:00:00.000Z,1739176
2021-12-30T00:00:00.000Z,1747834
2021-12-31T00:00:00.000Z,1749923
2022-01-01T00:00:00.000Z,1750348
2022-01-02T00:00:00.000Z,1759829
2022-01-03T00:00:00.000Z,1767586
2022-01-04T00:00:00.000Z,1775451
2022-01-05T00:00:00.000Z,1782094
2022-01-06T00:00:00.000Z,1788956
2022-01-07T00:00:00.000Z,1790598
2022-01-08T00:00:00.000Z,1790867
2022-01-09T00:00:00.000Z,1798292
2022-01-10T00:00:00.000Z,1804879
2022-01-11T00:00:00.000Z,1810747
2022-01-12T00:00:00.000Z,1815635
2022-01-13T00:00:00.000Z,1820673
2022-01-14T00:00:00.000Z,1821630
2022-01-15T00:00:00.000Z,1821865
2022-01-16T00:00:00.000Z,1826275
2022-01-17T00:00:00.000Z,1830693
2022-01-18T00:00:00.000Z,1835034
2022-01-19T00:00:00.000Z,1838736
2022-01-20T00:00:00.000Z,1842461
2022-01-21T00:00:00.000Z,1843074
2022-01-22T00:00:00.000Z,1843196
2022-01-23T00:00:00.000Z,1847989
2022-01-24T00:00:00.000Z,1852315
2022-01-25T00:00:00.000Z,1857801
2022-01-26T00:00:00.000Z,1861964
2022-01-27T00:00:00.000Z,1865522
2022-01-28T00:00:00.000Z,1866243
2022-01-29T00:00:00.000Z,1866361
2022-01-30T00:00:00.000Z,1872321
2022-01-31T00:00:00.000Z,1877700
2022-02-01T00:00:00.000Z,1882175
2022-02-02T00:00:00.000Z,1886588
2022-02-03T00:00:00.000Z,1890882
2022-02-04T00:00:00.000Z,1891494
2022-02-05T00:00:00.000Z,1891598
2022-02-06T00:00:00.000Z,1896977
2022-02-07T00:00:00.000Z,1902137
2022-02-08T00:00:00.000Z,1907095
2022-02-09T00:00:00.000Z,1911512
2022-02-10T00:00:00.000Z,1915485
2022-02-11T00:00:00.000Z,1915974
2022-02-12T00:00:00.000Z,1916047
2022-02-13T00:00:00.000Z,1920427
2022-02-14T00:00:00.000Z,1925811
2022-02-15T00:00:00.000Z,1930582
2022-02-16T00:00:00.000Z,1935410
2022-02-17T00:00:00.000Z,1939893
2022-02-18T00:00:00.000Z,1940432
