cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,25,53.78,5.99,צהוב,4649
אבו גוש,קטן מ-15,אין מידע,50,63.60,6.72,כתום,7862
אבו סנאן,קטן מ-15,אין מידע,43,30.06,5.08,צהוב,14306
אבן יהודה,22,16.67,132,94.04,7.97,אדום,14036
אום אל-פחם,קטן מ-15,אין מידע,31,5.47,3.5,ירוק,56713
אופקים,45,26.79,168,51.89,8.41,אדום,32378
אור יהודה,37,18.97,195,53.30,7.04,כתום,36587
אור עקיבא,31,21.23,146,75.19,7.99,אדום,19417
אורנית,קטן מ-15,אין מידע,66,73.25,8.36,אדום,9010
אזור,17,22.37,76,57.45,8.22,אדום,13228
אחוזת ברק,קטן מ-15,אין מידע,20,83.40,9.22,אדום,2398
אילת,59,22.52,262,49.90,7.55,אדום,52507
אכסאל,קטן מ-15,אין מידע,16,10.64,4.45,ירוק,15039
אלעד,קטן מ-15,אין מידע,33,6.71,4.68,צהוב,49179
אלפי מנשה,קטן מ-15,אין מידע,57,71.15,8.56,אדום,8011
אלקנה,קטן מ-15,אין מידע,64,161.66,9.12,אדום,3959
אפרת,16,25.00,64,56.04,7,כתום,11420
אריאל,26,21.67,120,58.57,8.68,אדום,20488
אשדוד,185,17.69,1046,46.22,8.17,אדום,226329
אשקלון,188,17.89,1051,71.77,8.76,אדום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,42,13.79,5.49,צהוב,30448
באר יעקב,53,28.65,185,64.20,9.03,אדום,28818
באר שבע,358,21.40,1673,79.43,8.74,אדום,210624
בית אל,קטן מ-15,אין מידע,16,27.00,9.04,אדום,5926
בית אריה,קטן מ-15,אין מידע,17,31.82,8.3,אדום,5342
בית דגן,קטן מ-15,אין מידע,36,49.33,7.6,אדום,7298
בית חשמונאי,קטן מ-15,אין מידע,19,86.80,7.79,אדום,2189
בית שאן,17,11.72,145,76.40,7.89,אדום,18980
בית שמש,31,16.58,187,14.14,5.47,צהוב,132210
בני ברק,18,14.06,128,6.15,3.53,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,24,34.77,7.36,כתום,6902
בנימינה-גבעת עדה,29,24.79,117,73.26,8.3,אדום,15971
בת חפר,קטן מ-15,אין מידע,30,56.84,8.1,אדום,5278
בת ים,89,13.61,654,51.18,7.49,כתום,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,17,7.97,4.72,צהוב,21331
גבעת אבני,קטן מ-15,אין מידע,20,96.15,7.64,אדום,2080
גבעת ברנר,קטן מ-15,אין מידע,30,112.57,7.93,אדום,2665
גבעת זאב,קטן מ-15,אין מידע,63,32.80,6.33,כתום,19205
גבעת שמואל,53,29.61,179,65.72,7.74,אדום,27236
גבעתיים,112,23.53,476,78.20,8.18,אדום,60872
גדרה,56,27.05,207,71.86,8.22,אדום,28805
גן יבנה,50,37.04,135,56.52,8.28,אדום,23887
גן נר,קטן מ-15,אין מידע,29,107.41,9.79,אדום,2700
גני תקווה,36,21.82,165,76.72,7.52,אדום,21508
דבוריה,קטן מ-15,אין מידע,19,17.79,6.19,כתום,10682
דייר חנא,קטן מ-15,אין מידע,18,17.21,6.28,כתום,10459
דימונה,52,23.32,223,63.80,8.4,אדום,34954
הוד השרון,126,22.14,569,87.87,8.23,אדום,64755
הר אדר,קטן מ-15,אין מידע,30,73.22,7.05,כתום,4097
הרצליה,172,19.61,877,88.40,7.82,אדום,99208
זכרון יעקב,31,19.14,162,68.93,8.16,אדום,23503
חדרה,93,17.16,542,54.79,7.83,אדום,98928
חולון,207,18.82,1100,55.98,7.94,אדום,196510
חיפה,301,16.22,1856,65.13,8.04,אדום,284981
חצור הגלילית,קטן מ-15,אין מידע,35,36.70,8,אדום,9538
חריש,33,30.00,110,56.10,8.79,אדום,19608
טבריה,36,17.48,206,45.09,7.79,אדום,45686
טייבה,קטן מ-15,אין מידע,45,10.09,5.31,צהוב,44582
טירת כרמל,26,15.85,164,67.53,8.54,אדום,24285
טלמון,קטן מ-15,אין מידע,18,37.38,9.32,אדום,4816
טמרה,קטן מ-15,אין מידע,21,6.02,3.51,ירוק,34859
יבנאל,קטן מ-15,אין מידע,19,43.65,7.46,כתום,4353
יבנה,89,27.90,319,64.11,8.56,אדום,49759
יד בנימין,קטן מ-15,אין מידע,20,47.07,8.17,אדום,4249
יהוד,44,20.85,211,70.33,8.21,אדום,30003
יפיע,קטן מ-15,אין מידע,16,8.29,3.02,ירוק,19298
יקנעם עילית,57,29.53,193,80.21,9.45,אדום,24061
ירוחם,18,25.71,70,65.54,9.93,אדום,10680
ירושלים,378,16.14,2342,24.58,6.18,כתום,952916
כוכב יאיר,קטן מ-15,אין מידע,69,78.97,6.8,כתום,8738
כסיפה,קטן מ-15,אין מידע,25,11.15,2.85,ירוק,22418
כפר ורדים,קטן מ-15,אין מידע,34,61.87,8.35,אדום,5495
כפר יאסיף,קטן מ-15,אין מידע,17,16.59,5.1,צהוב,10249
כפר יונה,32,16.41,195,74.60,8.52,אדום,26140
כפר סבא,228,25.97,878,86.36,8.21,אדום,101664
כפר קאסם,קטן מ-15,אין מידע,18,7.43,4.86,צהוב,24236
כפר קרע,קטן מ-15,אין מידע,29,15.00,5.8,צהוב,19330
כפר תבור,קטן מ-15,אין מידע,52,118.15,8.65,אדום,4401
כרמיאל,50,19.76,253,54.77,8.4,אדום,46190
להבים,21,31.82,66,99.38,9.06,אדום,6641
לוד,51,17.96,284,35.15,6.6,כתום,80786
מבשרת ציון,39,19.21,203,83.38,7.74,אדום,24347
מגאר,קטן מ-15,אין מידע,36,15.47,4.43,ירוק,23271
מגדל העמק,26,16.35,159,61.65,8.59,אדום,25790
מודיעין-מכבים-רעות,223,26.39,845,89.19,8.69,אדום,94744
מזכרת בתיה,23,23.96,96,63.60,8.54,אדום,15095
