section,female,male,period
0-9,"{'amount': 35, 'percentage': 0.5}","{'amount': 57, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
0-9,"{'amount': 54, 'percentage': 0.4}","{'amount': 83, 'percentage': 0.7}",שנה
0-9,"{'amount': 4, 'percentage': 0.3}","{'amount': 13, 'percentage': 0.9}",3 חודשים
0-9,"{'amount': 73, 'percentage': 0.2}","{'amount': 114, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 4, 'percentage': 0.3}","{'amount': 1, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 2, 'percentage': 0.3}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 35, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה
10-19,"{'amount': 16, 'percentage': 0.2}","{'amount': 24, 'percentage': 0.3}",6 חודשים
10-19,"{'amount': 79, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 1, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
20-29,"{'amount': 98, 'percentage': 0.8}","{'amount': 94, 'percentage': 0.7}",שנה
20-29,"{'amount': 24, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 2, 'percentage': 0.1}","{'amount': 6, 'percentage': 0.4}",3 חודשים
20-29,"{'amount': 271, 'percentage': 0.9}","{'amount': 245, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 64, 'percentage': 0.9}","{'amount': 59, 'percentage': 0.8}",6 חודשים
30-39,"{'amount': 1, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
30-39,"{'amount': 222, 'percentage': 1.8}","{'amount': 217, 'percentage': 1.7}",שנה
30-39,"{'amount': 15, 'percentage': 1}","{'amount': 12, 'percentage': 0.8}",3 חודשים
30-39,"{'amount': 596, 'percentage': 2}","{'amount': 626, 'percentage': 2.1}",מתחילת קורונה
40-49,"{'amount': 2, 'percentage': 0.3}","{'amount': 8, 'percentage': 1.4}",חודש אחרון
40-49,"{'amount': 333, 'percentage': 2.6}","{'amount': 469, 'percentage': 3.7}",שנה
40-49,"{'amount': 82, 'percentage': 1.1}","{'amount': 142, 'percentage': 2}",6 חודשים
40-49,"{'amount': 10, 'percentage': 0.7}","{'amount': 21, 'percentage': 1.4}",3 חודשים
40-49,"{'amount': 966, 'percentage': 3.3}","{'amount': 1408, 'percentage': 4.8}",מתחילת קורונה
50-59,"{'amount': 31, 'percentage': 2}","{'amount': 47, 'percentage': 3.1}",3 חודשים
50-59,"{'amount': 14, 'percentage': 2.4}","{'amount': 12, 'percentage': 2.1}",חודש אחרון
50-59,"{'amount': 533, 'percentage': 4.2}","{'amount': 721, 'percentage': 5.7}",שנה
50-59,"{'amount': 207, 'percentage': 2.9}","{'amount': 304, 'percentage': 4.2}",6 חודשים
50-59,"{'amount': 1577, 'percentage': 5.4}","{'amount': 2239, 'percentage': 7.6}",מתחילת קורונה
60-69,"{'amount': 31, 'percentage': 5.4}","{'amount': 57, 'percentage': 9.8}",חודש אחרון
60-69,"{'amount': 899, 'percentage': 7.1}","{'amount': 1220, 'percentage': 9.7}",שנה
60-69,"{'amount': 439, 'percentage': 6.1}","{'amount': 637, 'percentage': 8.9}",6 חודשים
60-69,"{'amount': 79, 'percentage': 5.2}","{'amount': 131, 'percentage': 8.6}",3 חודשים
60-69,"{'amount': 2238, 'percentage': 7.6}","{'amount': 3316, 'percentage': 11.3}",מתחילת קורונה
70-79,"{'amount': 146, 'percentage': 9.6}","{'amount': 223, 'percentage': 14.7}",3 חודשים
70-79,"{'amount': 56, 'percentage': 9.7}","{'amount': 86, 'percentage': 14.9}",חודש אחרון
70-79,"{'amount': 754, 'percentage': 10.5}","{'amount': 1014, 'percentage': 14.1}",6 חודשים
70-79,"{'amount': 1261, 'percentage': 10}","{'amount': 1620, 'percentage': 12.8}",שנה
70-79,"{'amount': 2824, 'percentage': 9.6}","{'amount': 3741, 'percentage': 12.7}",מתחילת קורונה
80-89,"{'amount': 1120, 'percentage': 15.6}","{'amount': 1098, 'percentage': 15.3}",6 חודשים
80-89,"{'amount': 91, 'percentage': 15.7}","{'amount': 106, 'percentage': 18.3}",חודש אחרון
80-89,"{'amount': 1652, 'percentage': 13.1}","{'amount': 1619, 'percentage': 12.8}",שנה
80-89,"{'amount': 236, 'percentage': 15.6}","{'amount': 245, 'percentage': 16.2}",3 חודשים
80-89,"{'amount': 3226, 'percentage': 11}","{'amount': 3138, 'percentage': 10.7}",מתחילת קורונה
90+,"{'amount': 64, 'percentage': 11.1}","{'amount': 41, 'percentage': 7.1}",חודש אחרון
90+,"{'amount': 858, 'percentage': 6.8}","{'amount': 590, 'percentage': 4.7}",שנה
90+,"{'amount': 607, 'percentage': 8.4}","{'amount': 467, 'percentage': 6.5}",6 חודשים
90+,"{'amount': 158, 'percentage': 10.4}","{'amount': 131, 'percentage': 8.6}",3 חודשים
90+,"{'amount': 1580, 'percentage': 5.4}","{'amount': 1066, 'percentage': 3.6}",מתחילת קורונה
