section,female,male,period
0-9,"{'amount': 9, 'percentage': 0.6}","{'amount': 16, 'percentage': 1.1}",6 חודשים
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.9}",חודש אחרון
0-9,"{'amount': 9, 'percentage': 0.4}","{'amount': 22, 'percentage': 0.9}",שנה
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.3}",3 חודשים
0-9,"{'amount': 16, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.5}",מתחילת קורונה
10-19,"{'amount': 2, 'percentage': 0.6}","{'amount': 0, 'percentage': 0}",3 חודשים
10-19,"{'amount': 0, 'percentage': 0}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 15, 'percentage': 0.6}","{'amount': 15, 'percentage': 0.6}",שנה
10-19,"{'amount': 9, 'percentage': 0.6}","{'amount': 10, 'percentage': 0.7}",6 חודשים
10-19,"{'amount': 23, 'percentage': 0.4}","{'amount': 24, 'percentage': 0.4}",מתחילת קורונה
20-29,"{'amount': 1, 'percentage': 0.9}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 20, 'percentage': 0.8}","{'amount': 22, 'percentage': 0.9}",שנה
20-29,"{'amount': 10, 'percentage': 0.7}","{'amount': 10, 'percentage': 0.7}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.3}","{'amount': 2, 'percentage': 0.6}",3 חודשים
20-29,"{'amount': 57, 'percentage': 0.9}","{'amount': 54, 'percentage': 0.9}",מתחילת קורונה
30-39,"{'amount': 16, 'percentage': 1.1}","{'amount': 27, 'percentage': 1.9}",6 חודשים
30-39,"{'amount': 3, 'percentage': 2.8}","{'amount': 0, 'percentage': 0}",חודש אחרון
30-39,"{'amount': 37, 'percentage': 1.5}","{'amount': 46, 'percentage': 1.9}",שנה
30-39,"{'amount': 8, 'percentage': 2.3}","{'amount': 8, 'percentage': 2.3}",3 חודשים
30-39,"{'amount': 106, 'percentage': 1.7}","{'amount': 102, 'percentage': 1.7}",מתחילת קורונה
40-49,"{'amount': 1, 'percentage': 0.9}","{'amount': 3, 'percentage': 2.8}",חודש אחרון
40-49,"{'amount': 51, 'percentage': 2.1}","{'amount': 104, 'percentage': 4.3}",שנה
40-49,"{'amount': 18, 'percentage': 1.3}","{'amount': 45, 'percentage': 3.2}",6 חודשים
40-49,"{'amount': 6, 'percentage': 1.7}","{'amount': 8, 'percentage': 2.3}",3 חודשים
40-49,"{'amount': 139, 'percentage': 2.3}","{'amount': 262, 'percentage': 4.3}",מתחילת קורונה
50-59,"{'amount': 8, 'percentage': 2.3}","{'amount': 23, 'percentage': 6.5}",3 חודשים
50-59,"{'amount': 3, 'percentage': 2.8}","{'amount': 4, 'percentage': 3.7}",חודש אחרון
50-59,"{'amount': 105, 'percentage': 4.3}","{'amount': 189, 'percentage': 7.8}",שנה
50-59,"{'amount': 54, 'percentage': 3.9}","{'amount': 99, 'percentage': 7.1}",6 חודשים
50-59,"{'amount': 254, 'percentage': 4.2}","{'amount': 549, 'percentage': 9}",מתחילת קורונה
60-69,"{'amount': 11, 'percentage': 10.2}","{'amount': 20, 'percentage': 18.5}",חודש אחרון
60-69,"{'amount': 213, 'percentage': 8.8}","{'amount': 309, 'percentage': 12.8}",שנה
60-69,"{'amount': 97, 'percentage': 6.9}","{'amount': 170, 'percentage': 12.2}",6 חודשים
60-69,"{'amount': 30, 'percentage': 8.5}","{'amount': 54, 'percentage': 15.3}",3 חודשים
60-69,"{'amount': 510, 'percentage': 8.4}","{'amount': 940, 'percentage': 15.4}",מתחילת קורונה
70-79,"{'amount': 33, 'percentage': 9.4}","{'amount': 70, 'percentage': 19.9}",3 חודשים
70-79,"{'amount': 10, 'percentage': 9.3}","{'amount': 24, 'percentage': 22.2}",חודש אחרון
70-79,"{'amount': 144, 'percentage': 10.3}","{'amount': 236, 'percentage': 16.9}",6 חודשים
70-79,"{'amount': 252, 'percentage': 10.4}","{'amount': 382, 'percentage': 15.8}",שנה
70-79,"{'amount': 587, 'percentage': 9.6}","{'amount': 1037, 'percentage': 17}",מתחילת קורונה
80-89,"{'amount': 143, 'percentage': 10.2}","{'amount': 183, 'percentage': 13.1}",6 חודשים
80-89,"{'amount': 4, 'percentage': 3.7}","{'amount': 14, 'percentage': 13}",חודש אחרון
80-89,"{'amount': 224, 'percentage': 9.3}","{'amount': 270, 'percentage': 11.2}",שנה
80-89,"{'amount': 25, 'percentage': 7.1}","{'amount': 45, 'percentage': 12.8}",3 חודשים
80-89,"{'amount': 480, 'percentage': 7.9}","{'amount': 647, 'percentage': 10.6}",מתחילת קורונה
90+,"{'amount': 3, 'percentage': 2.8}","{'amount': 6, 'percentage': 5.6}",חודש אחרון
90+,"{'amount': 68, 'percentage': 2.8}","{'amount': 68, 'percentage': 2.8}",שנה
90+,"{'amount': 49, 'percentage': 3.5}","{'amount': 52, 'percentage': 3.7}",6 חודשים
90+,"{'amount': 14, 'percentage': 4}","{'amount': 14, 'percentage': 4}",3 חודשים
90+,"{'amount': 141, 'percentage': 2.3}","{'amount': 147, 'percentage': 2.4}",מתחילת קורונה
