cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,68,86.49,8.62,אדום,7862
Abu Juwei'id,0,0,42,90.34,10,אדום,4649
Abu Sinan,26,16.56,157,109.74,10,אדום,14306
Afula,94,17.03,552,97.11,10,אדום,56844
Ahuzzat Baraq,קטן מ-15,אין מידע,21,87.57,10,אדום,2398
Akko,64,15.46,414,83.61,10,אדום,49517
Alfe Menashe,קטן מ-15,אין מידע,67,83.64,10,אדום,8011
Ar'ara,קטן מ-15,אין מידע,36,14.10,8.81,אדום,25525
Arad,16,8.51,188,69.19,10,אדום,27170
Ari'el,28,16.47,170,82.98,10,אדום,20488
Arrabe,קטן מ-15,אין מידע,56,21.31,8.21,אדום,26274
Ashdod,347,19.49,1780,78.65,10,אדום,226329
Ashqelon,288,20.75,1388,94.78,10,אדום,146442
Atlit,16,25.40,63,64.84,10,אדום,9716
Azor,16,13.79,116,87.69,9.86,אדום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,50,16.42,8.45,אדום,30448
Basma,קטן מ-15,אין מידע,28,27.31,7.55,אדום,10252
Basmat Tab'un,קטן מ-15,אין מידע,28,35.00,8.01,אדום,8001
Bat Hefer,קטן מ-15,אין מידע,37,70.10,10,אדום,5278
Bat Yam,150,13.36,1123,87.89,10,אדום,127772
Be'er Sheva,318,15.63,2034,96.57,10,אדום,210624
Be'er Ya'aqov,34,21.66,157,54.48,10,אדום,28818
Bene Ayish,קטן מ-15,אין מידע,61,88.38,9.83,אדום,6902
Bene Beraq,29,11.07,262,12.59,7.55,אדום,208031
Bet Arye,קטן מ-15,אין מידע,55,102.96,10,אדום,5342
Bet Dagan,18,26.87,67,91.81,10,אדום,7298
Bet El,קטן מ-15,אין מידע,17,28.69,6.63,כתום,5926
Bet Hashmonay,קטן מ-15,אין מידע,26,118.78,10,אדום,2189
Bet She'an,29,15.93,182,95.89,10,אדום,18980
Bet Shemesh,57,18.81,303,22.92,10,אדום,132210
Bet Yizhaq-Sh. Hefer,קטן מ-15,אין מידע,28,130.60,9.28,אדום,2144
Betar Illit,קטן מ-15,אין מידע,24,3.92,6.56,כתום,61297
Bi'ne,קטן מ-15,אין מידע,17,20.19,8.01,אדום,8421
Binyamina-Giv'at Ada,22,18.64,118,73.88,10,אדום,15971
Bir El-Maksur,קטן מ-15,אין מידע,28,28.78,7.69,אדום,9729
Daburiyya,קטן מ-15,אין מידע,25,23.40,8.75,אדום,10682
Daliyat Al-Karmel,קטן מ-15,אין מידע,66,36.95,10,אדום,17862
Deir Hanna,קטן מ-15,אין מידע,48,45.89,9.74,אדום,10459
Dimona,94,19.38,485,138.75,10,אדום,34954
Efrat,קטן מ-15,אין מידע,76,66.55,10,אדום,11420
Eilabun,17,19.54,87,150.49,8.99,אדום,5781
Ein Mahel,קטן מ-15,אין מידע,24,17.72,7.63,אדום,13545
El'ad,קטן מ-15,אין מידע,47,9.56,8.64,אדום,49179
Elat,74,23.49,315,59.99,10,אדום,52507
Elqana,קטן מ-15,אין מידע,33,83.35,10,אדום,3959
Even Yehuda,18,12.86,140,99.74,10,אדום,14036
Ez Efrayim,קטן מ-15,אין מידע,19,76.92,9.64,אדום,2470
Fassuta,קטן מ-15,אין מידע,28,87.86,10,אדום,3187
Fureidis,קטן מ-15,אין מידע,28,20.83,9.63,אדום,13439
Gan Ner,קטן מ-15,אין מידע,29,107.41,9.98,אדום,2700
Gan Yavne,70,30.30,231,96.71,10,אדום,23887
Ganne Tiqwa,45,16.54,272,126.46,9.79,אדום,21508
Gedera,50,20.83,240,83.32,9.98,אדום,28805
Giv'at Avni,קטן מ-15,אין מידע,28,134.62,9.06,אדום,2080
Giv'at Brenner,קטן מ-15,אין מידע,24,90.06,10,אדום,2665
Giv'at Shemu'el,39,15.12,258,94.73,10,אדום,27236
Giv'at Ze'ev,קטן מ-15,אין מידע,63,32.80,9.94,אדום,19205
Giv'atayim,78,14.39,542,89.04,10,אדום,60872
Hadera,136,16.13,843,85.21,10,אדום,98928
Haifa,302,11.51,2623,92.04,10,אדום,284981
Har Adar,קטן מ-15,אין מידע,38,92.75,10,אדום,4097
Harish,21,24.42,86,43.86,9.96,אדום,19608
Hashmona'im,קטן מ-15,אין מידע,41,153.39,10,אדום,2673
Hazor Hagelilit,קטן מ-15,אין מידע,59,61.86,9.53,אדום,9538
Herzliyya,206,18.76,1098,110.68,10,אדום,99208
Hod Hasharon,126,18.69,674,104.08,10,אדום,64755
Holon,319,18.28,1745,88.80,10,אדום,196510
Hura,קטן מ-15,אין מידע,18,7.81,5.55,צהוב,23062
Hurfeish,קטן מ-15,אין מידע,36,55.47,9.64,אדום,6490
I'billin,25,39.06,64,47.35,10,אדום,13515
Iksal,קטן מ-15,אין מידע,24,15.96,7.48,כתום,15039
Isifya,קטן מ-15,אין מידע,40,31.70,9.51,אדום,12617
Jaljulye,קטן מ-15,אין מידע,17,16.51,5.53,צהוב,10295
Jatt,קטן מ-15,אין מידע,27,22.04,9.26,אדום,12252
Jerusalem,391,11.68,3349,35.14,9.58,אדום,952916
Jisr Az-Zarqa,קטן מ-15,אין מידע,35,23.16,7.26,כתום,15113
Judeide-Maker,31,31.00,100,46.88,9.26,אדום,21331
Kabul,קטן מ-15,אין מידע,30,21.08,8.71,אדום,14234
Kafar Kanna,קטן מ-15,אין מידע,44,18.92,8.2,אדום,23251
Kafar Manda,קטן מ-15,אין מידע,44,21.35,8.17,אדום,20610
Kafar Qara,קטן מ-15,אין מידע,40,20.69,9.68,אדום,19330
Kafar Qasem,קטן מ-15,אין מידע,31,12.79,7.51,אדום,24236
Kafar Yasif,21,23.08,91,88.79,9.96,אדום,10249
Karmi'el,59,14.39,410,88.76,10,אדום,46190
Kefar Adummim,קטן מ-15,אין מידע,20,42.29,9.66,אדום,4729
Kefar Habad,קטן מ-15,אין מידע,19,28.21,7.14,כתום,6735
Kefar Haoranim,קטן מ-15,אין מידע,20,75.96,10,אדום,2633
Kefar Sava,187,14.35,1303,128.17,10,אדום,101664
Kefar Tavor,קטן מ-15,אין מידע,33,74.98,10,אדום,4401
Kefar Weradim,קטן מ-15,אין מידע,28,50.96,10,אדום,5495
Kefar Yona,50,22.62,221,84.54,10,אדום,26140
Kisra-Sumei,קטן מ-15,אין מידע,19,21.16,7.31,כתום,8978
Kokhav Ya'aqov,קטן מ-15,אין מידע,16,17.95,8.71,אדום,8912
Kokhav Ya'ir,קטן מ-15,אין מידע,111,127.03,10,אדום,8738
Kuseife,קטן מ-15,אין מידע,22,9.81,7.02,כתום,22418
Lappid,קטן מ-15,אין מידע,17,72.49,10,אדום,2345
Lehavim,קטן מ-15,אין מידע,89,134.02,10,אדום,6641
Lod,108,21.39,505,62.51,10,אדום,80786
Ma'ale Adummim,57,21.35,267,70.63,10,אדום,37802
Ma'ale Iron,קטן מ-15,אין מידע,31,20.19,8.94,אדום,15351
Ma'alot-Tarshiha,19,13.01,146,65.89,9.88,אדום,22158
Majd Al-Kurum,קטן מ-15,אין מידע,19,12.18,8.27,אדום,15599
Mattan,קטן מ-15,אין מידע,32,88.15,10,אדום,3630
Mazkeret Batya,52,33.33,156,103.35,10,אדום,15095
Mazra'a,קטן מ-15,אין מידע,18,44.93,7.54,אדום,4006
Metar,23,21.50,107,107.40,10,אדום,9963
Mevasseret Ziyyon,37,12.76,290,119.11,10,אדום,24347
Migdal Haemeq,60,21.20,283,109.73,10,אדום,25790
Mizpe Ramon,קטן מ-15,אין מידע,27,52.09,9.6,אדום,5183
Modi'in Illit,קטן מ-15,אין מידע,38,4.82,8.91,אדום,78775
Modi'in-Makkabbim-Re'ut,212,23.37,907,95.73,10,אדום,94744
Mughar,19,24.36,78,33.52,9.89,אדום,23271
Nahariyya,118,19.34,610,103.06,10,אדום,59189
Nahef,קטן מ-15,אין מידע,21,15.74,7.75,אדום,13343
Nazareth,69,24.64,280,36.02,9.87,אדום,77734
Nes Ziyyona,113,22.97,492,97.36,10,אדום,50532
Nesher,28,13.33,210,87.69,10,אדום,23947
Netanya,258,15.67,1646,73.63,10,אדום,223562
Netivot,49,26.63,184,46.63,9.97,אדום,39456
Nizzan,קטן מ-15,אין מידע,36,141.96,9.64,אדום,2536
Nof Ayyalon,קטן מ-15,אין מידע,19,90.48,8.92,אדום,2100
Nof Hagalil,76,17.43,436,103.93,10,אדום,41950
Nofit,קטן מ-15,אין מידע,19,72.74,10,אדום,2612
Ofaqim,47,20.43,230,71.04,10,אדום,32378
Ofra,קטן מ-15,אין מידע,16,51.73,7.42,כתום,3093
Omer,קטן מ-15,אין מידע,77,101.73,9.42,אדום,7569
Or Aqiva,31,15.50,200,103.00,10,אדום,19417
Or Yehuda,35,13.78,254,69.42,10,אדום,36587
Oranit,קטן מ-15,אין מידע,86,95.45,10,אדום,9010
Pardes Hanna-Karkur,62,21.16,293,67.13,10,אדום,43646
Pardesiyya,21,21.21,99,148.94,10,אדום,6647
Pedu'el,קטן מ-15,אין מידע,16,78.62,7.21,כתום,2035
Peqi'in (Buqei'a),קטן מ-15,אין מידע,32,53.82,9.64,אדום,5946
Petah Tiqwa,361,16.17,2232,89.13,10,אדום,250427
Qadima-Zoran,49,21.78,225,99.07,10,אדום,22711
Qalansawe,קטן מ-15,אין מידע,54,23.01,8.98,אדום,23471
Qarne Shomeron,קטן מ-15,אין מידע,72,75.85,10,אדום,9492
Qazrin,קטן מ-15,אין מידע,49,65.27,9.88,אדום,7507
Qesaryya,קטן מ-15,אין מידע,40,71.38,10,אדום,5604
Qiryat Arba,קטן מ-15,אין מידע,17,23.14,7.63,אדום,7346
Qiryat Atta,92,16.17,569,95.97,10,אדום,59291
Qiryat Bialik,51,11.14,458,109.98,10,אדום,41645
