Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,43,60,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7375,7435,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24885,32320,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44618,76938,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62836,139774,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73333,213107,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38453,251560,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32574,284134,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104375,388509,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134818,523327,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,155963,679290,7.3,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152741,832031,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158196,990227,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71240,1061467,11.41,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71631,1133098,12.18,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149419,1282517,13.79,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151852,1434369,15.42,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124867,1559236,16.77,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103079,1662315,17.88,0,1,0,0,0,0
2021-01-07T00:00:00.000Z,115831,1778146,19.12,5,6,0,0,0,0
2021-01-08T00:00:00.000Z,66307,1844453,19.83,3,9,0,0,0,0
2021-01-09T00:00:00.000Z,44456,1888909,20.31,22,31,0,0,0,0
2021-01-10T00:00:00.000Z,37544,1926453,20.72,5988,6019,0.06,0,0,0
2021-01-11T00:00:00.000Z,21019,1947472,20.94,19238,25257,0.27,0,0,0
2021-01-12T00:00:00.000Z,23912,1971384,21.2,35640,60897,0.65,0,0,0
2021-01-13T00:00:00.000Z,51928,2023312,21.76,56819,117716,1.27,0,0,0
2021-01-14T00:00:00.000Z,56303,2079615,22.36,68763,186479,2.01,0,0,0
2021-01-15T00:00:00.000Z,30619,2110234,22.69,35886,222365,2.39,0,0,0
2021-01-16T00:00:00.000Z,29370,2139604,23.01,25978,248343,2.67,0,0,0
2021-01-17T00:00:00.000Z,68266,2207870,23.74,84469,332812,3.58,0,0,0
2021-01-18T00:00:00.000Z,69529,2277399,24.49,120231,453043,4.87,0,0,0
2021-01-19T00:00:00.000Z,72592,2349991,25.27,137546,590589,6.35,0,0,0
2021-01-20T00:00:00.000Z,76541,2426532,26.09,143422,734011,7.89,0,0,0
2021-01-21T00:00:00.000Z,69596,2496128,26.84,163999,898010,9.66,0,0,0
2021-01-22T00:00:00.000Z,37721,2533849,27.25,70931,968941,10.42,0,0,0
2021-01-23T00:00:00.000Z,39856,2573705,27.68,53479,1022420,10.99,0,0,0
2021-01-24T00:00:00.000Z,68940,2642645,28.42,140358,1162778,12.5,0,0,0
