name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,103.6075973510742,89
אוגוסטה ויקטוריה,,,0
שמיר,,74.29853820800781,33
וולפסון,,73.35285186767578,32
זיו צפת,,80.69164276123047,15
הלל יפה,,97.0873794555664,27
נהריה,,87.94520568847656,13
ברזילי,,,31
פוריה,,70.42253875732422,8
סוראסקי,,109.0520935058594,69
בני ציון,,90.30023193359375,12
רבין ק. בילינסון,,83.79022979736328,78
סורוקה,,76.81159210205078,28
מאיר,,85.98971557617188,37
קפלן,,93.63957977294922,44
"רמב""ם",,84.2213134765625,61
הכרמל,,77.50511169433594,12
רבין ק. השרון,,85.8921127319336,13
הדסה עין כרם,,96.82539367675781,23
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,94.6537094116211,8
לניאדו,,86.9080810546875,56
מעייני הישועה,,,0
אסותא אשדוד,,,15
שניידר,,,0
יוספטל,,36.92307662963867,7
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,72.31270599365234,21
