date,amount,recovered,avg,sum
2020-08-10T00:00:00.000Z,1704,1392,1477,85150
2020-08-11T00:00:00.000Z,1823,983,1463,86973
2020-08-12T00:00:00.000Z,1622,1134,1476,88595
2020-08-13T00:00:00.000Z,1644,1310,1467,90239
2020-08-14T00:00:00.000Z,1388,985,1462,91627
2020-08-15T00:00:00.000Z,757,564,1408,92384
2020-08-16T00:00:00.000Z,1068,2219,1408,93452
2020-08-17T00:00:00.000Z,1650,1196,1429,95102
2020-08-18T00:00:00.000Z,1649,1120,1421,96751
2020-08-19T00:00:00.000Z,1641,1477,1396,98392
2020-08-20T00:00:00.000Z,1487,1437,1399,99879
2020-08-21T00:00:00.000Z,1494,1040,1377,101373
2020-08-22T00:00:00.000Z,711,666,1392,102084
2020-08-23T00:00:00.000Z,965,2125,1385,103049
2020-08-24T00:00:00.000Z,1901,1402,1371,104950
2020-08-25T00:00:00.000Z,1956,796,1406,106906
2020-08-26T00:00:00.000Z,1985,3656,1450,108891
2020-08-27T00:00:00.000Z,2105,1520,1499,110996
2020-08-28T00:00:00.000Z,1831,1836,1588,112827
2020-08-29T00:00:00.000Z,910,712,1636,113737
2020-08-30T00:00:00.000Z,1101,2286,1664,114838
2020-08-31T00:00:00.000Z,2178,1477,1684,117016
2020-09-01T00:00:00.000Z,2253,1007,1723,119269
2020-09-02T00:00:00.000Z,3192,1401,1766,122461
2020-09-03T00:00:00.000Z,2661,1798,1938,125122
2020-09-04T00:00:00.000Z,2623,1197,2018,127745
2020-09-05T00:00:00.000Z,1505,885,2131,129250
2020-09-06T00:00:00.000Z,2176,2401,2216,131426
2020-09-07T00:00:00.000Z,3388,1597,2369,134814
2020-09-08T00:00:00.000Z,3489,1439,2542,138303
2020-09-09T00:00:00.000Z,3993,1467,2719,142296
2020-09-10T00:00:00.000Z,4161,1980,2833,146457
2020-09-11T00:00:00.000Z,3975,1775,3047,150432
2020-09-12T00:00:00.000Z,2719,1267,3241,153151
2020-09-13T00:00:00.000Z,3174,3279,3414,156325
2020-09-14T00:00:00.000Z,4812,2413,3557,161137
2020-09-15T00:00:00.000Z,5539,2283,3760,166676
2020-09-16T00:00:00.000Z,4576,2805,4053,171252
2020-09-17T00:00:00.000Z,5385,3721,4136,176637
2020-09-18T00:00:00.000Z,5341,2860,4311,181978
2020-09-19T00:00:00.000Z,3812,1451,4506,185790
2020-09-20T00:00:00.000Z,2578,2485,4662,188368
2020-09-21T00:00:00.000Z,3874,4679,4577,192242
2020-09-22T00:00:00.000Z,7025,3535,4443,199267
2020-09-23T00:00:00.000Z,7151,3833,4655,206418
2020-09-24T00:00:00.000Z,8274,4624,5023,214692
2020-09-25T00:00:00.000Z,8397,4176,5436,223089
2020-09-26T00:00:00.000Z,5881,2406,5873,228970
2020-09-27T00:00:00.000Z,3441,5722,6168,232411
2020-09-28T00:00:00.000Z,1159,2182,6291,233570
2020-09-29T00:00:00.000Z,4993,5835,5904,238563
2020-09-30T00:00:00.000Z,9078,5248,5613,247641
2020-10-01T00:00:00.000Z,7729,5789,5889,255370
2020-10-02T00:00:00.000Z,7061,5613,5811,262431
2020-10-03T00:00:00.000Z,2595,3524,5620,265026
2020-10-04T00:00:00.000Z,2938,8145,5150,267964
2020-10-05T00:00:00.000Z,5721,6989,5079,273685
2020-10-06T00:00:00.000Z,4725,6474,5730,278410
2020-10-07T00:00:00.000Z,4164,4922,5692,282574
2020-10-08T00:00:00.000Z,3755,4830,4990,286329
2020-10-09T00:00:00.000Z,2964,5134,4422,289293
2020-10-10T00:00:00.000Z,916,3827,3837,290209
2020-10-11T00:00:00.000Z,1646,7605,3597,291855
2020-10-12T00:00:00.000Z,3169,5548,3413,295024
2020-10-13T00:00:00.000Z,2336,5768,3048,297360
2020-10-14T00:00:00.000Z,2118,5871,2707,299478
2020-10-15T00:00:00.000Z,1612,5450,2414,301090
2020-10-16T00:00:00.000Z,1500,3502,2108,302590
2020-10-17T00:00:00.000Z,412,2520,1899,303002
2020-10-18T00:00:00.000Z,925,4948,1827,303927
2020-10-19T00:00:00.000Z,1517,2364,1724,305444
2020-10-20T00:00:00.000Z,1194,1816,1488,306638
2020-10-21T00:00:00.000Z,1170,3159,1325,307808
2020-10-22T00:00:00.000Z,1032,3146,1190,308840
2020-10-23T00:00:00.000Z,849,2449,1107,309689
2020-10-24T00:00:00.000Z,246,1309,1014,309935
2020-10-25T00:00:00.000Z,606,2702,990,310541
2020-10-26T00:00:00.000Z,884,1302,944,311425
2020-10-27T00:00:00.000Z,887,962,854,312312
2020-10-28T00:00:00.000Z,724,1303,810,313036
2020-10-29T00:00:00.000Z,645,1442,746,313681
2020-10-30T00:00:00.000Z,680,1068,691,314361
2020-10-31T00:00:00.000Z,228,795,667,314589
2020-11-01T00:00:00.000Z,658,1520,664,315247
2020-11-02T00:00:00.000Z,789,914,672,316036
2020-11-03T00:00:00.000Z,845,734,658,316881
2020-11-04T00:00:00.000Z,769,632,652,317650
2020-11-05T00:00:00.000Z,570,845,659,318220
2020-11-06T00:00:00.000Z,691,892,648,318911
2020-11-07T00:00:00.000Z,212,686,650,319123
2020-11-08T00:00:00.000Z,534,684,647,319657
2020-11-09T00:00:00.000Z,719,923,630,320376
2020-11-10T00:00:00.000Z,675,339,620,321051
2020-11-11T00:00:00.000Z,765,1089,595,321816
2020-11-12T00:00:00.000Z,836,1210,595,322652
2020-11-13T00:00:00.000Z,761,736,633,323413
2020-11-14T00:00:00.000Z,292,423,643,323705
2020-11-15T00:00:00.000Z,626,970,654,324331
2020-11-16T00:00:00.000Z,873,661,667,325204
2020-11-17T00:00:00.000Z,829,580,689,326033
2020-11-18T00:00:00.000Z,795,800,711,326828
2020-11-19T00:00:00.000Z,771,752,716,327599
2020-11-20T00:00:00.000Z,774,676,706,328373
2020-11-21T00:00:00.000Z,422,450,708,328795
2020-11-22T00:00:00.000Z,762,1006,727,329557
2020-11-23T00:00:00.000Z,959,654,746,330516
2020-11-24T00:00:00.000Z,857,544,758,331373
2020-11-25T00:00:00.000Z,1079,847,762,332452
2020-11-26T00:00:00.000Z,1087,933,803,333539
2020-11-27T00:00:00.000Z,1031,694,848,334570
2020-11-28T00:00:00.000Z,582,422,885,335152
2020-11-29T00:00:00.000Z,1024,1110,908,336176
2020-11-30T00:00:00.000Z,1257,739,945,337433
2020-12-01T00:00:00.000Z,1199,700,988,338632
2020-12-02T00:00:00.000Z,1589,846,1037,340221
2020-12-03T00:00:00.000Z,1452,1429,1109,341673
2020-12-04T00:00:00.000Z,1516,867,1162,343189
2020-12-05T00:00:00.000Z,1000,598,1231,344189
2020-12-06T00:00:00.000Z,1364,1403,1291,345553
2020-12-07T00:00:00.000Z,1860,910,1339,347413
2020-12-08T00:00:00.000Z,1768,896,1425,349181
2020-12-09T00:00:00.000Z,1867,1032,1507,351048
2020-12-10T00:00:00.000Z,2006,1440,1546,353054
2020-12-11T00:00:00.000Z,1835,1152,1625,354889
2020-12-12T00:00:00.000Z,1298,923,1671,356187
2020-12-13T00:00:00.000Z,1729,1919,1714,357916
2020-12-14T00:00:00.000Z,2314,1270,1766,360230
2020-12-15T00:00:00.000Z,2891,1210,1831,363121
2020-12-16T00:00:00.000Z,2853,1630,1991,365974
2020-12-17T00:00:00.000Z,2847,1954,2132,368821
2020-12-18T00:00:00.000Z,2793,1567,2252,371614
2020-12-19T00:00:00.000Z,1886,1095,2389,373500
2020-12-20T00:00:00.000Z,3094,2591,2473,376594
2020-12-21T00:00:00.000Z,3853,1570,2668,380447
2020-12-22T00:00:00.000Z,4379,1629,2888,384826
2020-12-23T00:00:00.000Z,4038,2043,3100,388864
2020-12-24T00:00:00.000Z,4054,2885,3270,392918
2020-12-25T00:00:00.000Z,4012,2414,3442,396930
2020-12-26T00:00:00.000Z,2659,1831,3616,399589
2020-12-27T00:00:00.000Z,3528,4233,3727,403117
2020-12-28T00:00:00.000Z,5519,2488,3789,408636
2020-12-29T00:00:00.000Z,5639,2399,4027,414275
2020-12-30T00:00:00.000Z,5868,3743,4207,420143
2020-12-31T00:00:00.000Z,5875,4292,4468,426018
2021-01-01T00:00:00.000Z,6022,3484,4728,432040
2021-01-02T00:00:00.000Z,4218,2062,5015,436258
2021-01-03T00:00:00.000Z,5230,5602,5238,441488
2021-01-04T00:00:00.000Z,8406,3111,5481,449894
2021-01-05T00:00:00.000Z,8237,2976,5894,458131
2021-01-06T00:00:00.000Z,7878,4822,6265,466009
2021-01-07T00:00:00.000Z,7646,5894,6552,473655
2021-01-08T00:00:00.000Z,8160,4878,6805,481815
2021-01-09T00:00:00.000Z,5158,3110,7110,486973
2021-01-10T00:00:00.000Z,6936,8416,7245,493909
2021-01-11T00:00:00.000Z,9713,4883,7488,503622
2021-01-12T00:00:00.000Z,9298,4597,7675,512920
2021-01-13T00:00:00.000Z,9471,8072,7827,522391
2021-01-14T00:00:00.000Z,9295,9275,8054,531686
2021-01-15T00:00:00.000Z,8429,8071,8290,540115
2021-01-16T00:00:00.000Z,5087,4303,8328,545202
2021-01-17T00:00:00.000Z,5648,10991,8318,550850
2021-01-18T00:00:00.000Z,10117,6205,8134,560967
2021-01-19T00:00:00.000Z,8623,5538,8192,569590
2021-01-20T00:00:00.000Z,8364,8849,8095,577954
2021-01-21T00:00:00.000Z,7273,10076,7937,585227
2021-01-22T00:00:00.000Z,7388,8556,7648,592615
2021-01-23T00:00:00.000Z,2449,4215,7500,595064
2021-01-24T00:00:00.000Z,4945,10642,7123,600009
2021-01-25T00:00:00.000Z,8730,5662,7022,608739
2021-01-26T00:00:00.000Z,7800,5126,6824,616539
2021-01-27T00:00:00.000Z,7728,8757,6707,624267
2021-01-28T00:00:00.000Z,7184,9307,6616,631451
2021-01-29T00:00:00.000Z,6760,7619,6603,638211
2021-01-30T00:00:00.000Z,2622,3580,6513,640833
2021-01-31T00:00:00.000Z,5226,10172,6538,646059
2021-02-01T00:00:00.000Z,8926,5181,6578,654985
2021-02-02T00:00:00.000Z,8029,4432,6606,663014
2021-02-03T00:00:00.000Z,7474,8279,6639,670488
2021-02-04T00:00:00.000Z,7252,8203,6603,677740
2021-02-05T00:00:00.000Z,6583,7311,6612,684323
2021-02-06T00:00:00.000Z,2657,3080,6587,686980
2021-02-07T00:00:00.000Z,4596,9805,6592,691576
2021-02-08T00:00:00.000Z,7839,5046,6502,699415
2021-02-09T00:00:00.000Z,6164,4943,6347,705579
2021-02-10T00:00:00.000Z,5676,8326,6080,711255
2021-02-11T00:00:00.000Z,5009,8829,5823,716264
2021-02-12T00:00:00.000Z,4662,7276,5503,720926
2021-02-13T00:00:00.000Z,1887,3435,5229,722813
2021-02-14T00:00:00.000Z,3483,9685,5119,726296
2021-02-15T00:00:00.000Z,5188,4900,4960,731484
2021-02-16T00:00:00.000Z,4568,3768,4581,736052
2021-02-17T00:00:00.000Z,4167,6557,4353,740219
2021-02-18T00:00:00.000Z,3332,7542,4137,743551
2021-02-19T00:00:00.000Z,3792,5930,3898,747343
2021-02-20T00:00:00.000Z,1255,3419,3773,748598
2021-02-21T00:00:00.000Z,3107,7454,3683,751705
2021-02-22T00:00:00.000Z,4809,3692,3629,756514
2021-02-23T00:00:00.000Z,4447,3181,3575,760961
2021-02-24T00:00:00.000Z,4374,5406,3558,765335
2021-02-25T00:00:00.000Z,3814,5039,3588,769149
2021-02-26T00:00:00.000Z,3813,3775,3656,772962
2021-02-27T00:00:00.000Z,1438,1576,3659,774400
2021-02-28T00:00:00.000Z,3070,5687,3686,777470
2021-03-01T00:00:00.000Z,4859,2748,3680,782329
2021-03-02T00:00:00.000Z,4378,2925,3687,786707
2021-03-03T00:00:00.000Z,4669,4619,3678,791376
2021-03-04T00:00:00.000Z,3659,4820,3720,795035
2021-03-05T00:00:00.000Z,3715,4008,3698,798750
2021-03-06T00:00:00.000Z,1878,1925,3684,800628
2021-03-07T00:00:00.000Z,2346,5720,3746,802974
2021-03-08T00:00:00.000Z,3784,2688,3643,806758
2021-03-09T00:00:00.000Z,3120,2931,3489,809878
2021-03-10T00:00:00.000Z,2833,4621,3310,812711
2021-03-11T00:00:00.000Z,2549,5018,3047,815260
2021-03-12T00:00:00.000Z,2414,3923,2889,817674
2021-03-13T00:00:00.000Z,783,2044,2703,818457
2021-03-14T00:00:00.000Z,1389,5839,2547,819846
2021-03-15T00:00:00.000Z,2123,2669,2410,821969
2021-03-16T00:00:00.000Z,1564,2250,2173,823533
2021-03-17T00:00:00.000Z,1530,3647,1950,825063
2021-03-18T00:00:00.000Z,1245,3607,1764,826308
2021-03-19T00:00:00.000Z,1084,2557,1578,827392
2021-03-20T00:00:00.000Z,349,1465,1388,827741
2021-03-21T00:00:00.000Z,674,3499,1326,828415
2021-03-22T00:00:00.000Z,979,1694,1224,829394
2021-03-23T00:00:00.000Z,688,740,1060,830082
2021-03-24T00:00:00.000Z,478,2254,935,830560
2021-03-25T00:00:00.000Z,842,2110,785,831402
2021-03-26T00:00:00.000Z,520,1496,727,831922
2021-03-27T00:00:00.000Z,231,859,647,832153
2021-03-28T00:00:00.000Z,129,885,630,832282
2021-03-29T00:00:00.000Z,363,1472,552,832645
2021-03-30T00:00:00.000Z,443,829,464,833088
2021-03-31T00:00:00.000Z,492,1084,429,833580
2021-04-01T00:00:00.000Z,334,1072,431,833914
2021-04-02T00:00:00.000Z,418,645,358,834332
2021-04-03T00:00:00.000Z,124,467,344,834456
2021-04-04T00:00:00.000Z,196,1068,329,834652
2021-04-05T00:00:00.000Z,380,514,338,835032
2021-04-06T00:00:00.000Z,305,501,341,835337
2021-04-07T00:00:00.000Z,276,425,321,835613
2021-04-08T00:00:00.000Z,212,640,290,835825
2021-04-09T00:00:00.000Z,223,585,273,836048
2021-04-10T00:00:00.000Z,86,388,245,836134
2021-04-11T00:00:00.000Z,139,783,239,836273
2021-04-12T00:00:00.000Z,221,366,231,836494
2021-04-13T00:00:00.000Z,199,385,208,836693
2021-04-14T00:00:00.000Z,196,491,193,836889
2021-04-15T00:00:00.000Z,95,262,182,836984
2021-04-16T00:00:00.000Z,108,367,165,837092
2021-04-17T00:00:00.000Z,83,216,149,837175
2021-04-18T00:00:00.000Z,141,552,148,837316
2021-04-19T00:00:00.000Z,131,202,149,837447
2021-04-20T00:00:00.000Z,153,229,136,837600
2021-04-21T00:00:00.000Z,114,239,129,837714
2021-04-22T00:00:00.000Z,128,341,117,837842
2021-04-23T00:00:00.000Z,108,264,122,837950
2021-04-24T00:00:00.000Z,36,116,122,837986
2021-04-25T00:00:00.000Z,77,198,115,838063
2021-04-26T00:00:00.000Z,95,149,106,838158
2021-04-27T00:00:00.000Z,88,151,101,838246
2021-04-28T00:00:00.000Z,97,178,92,838343
2021-04-29T00:00:00.000Z,94,170,89,838437
2021-04-30T00:00:00.000Z,79,130,85,838516
2021-05-01T00:00:00.000Z,13,71,80,838529
2021-05-02T00:00:00.000Z,52,216,77,838581
2021-05-03T00:00:00.000Z,61,148,74,838642
2021-05-04T00:00:00.000Z,28,53,69,838670
