name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Mizpe Ramon,9.8,אדום,98.4,43,142,30,אדום,2022-07-12T00:00:00.000Z,68.45,64.19,48.64,57.9
Even Yehuda,9.9,אדום,100.5,23,-11,156,אדום,2022-07-12T00:00:00.000Z,מעל 90%,88.84,70.39,111.1
Gan Yavne,10,אדום,103.0,45,-14,210,אדום,2022-07-12T00:00:00.000Z,78.93,74.49,57.29,87.9
Ramat Yishay,10,אדום,116.5,43,3,99,אדום,2022-07-12T00:00:00.000Z,84.40,81.88,67.00,125.4
Afula,10,אדום,109.1,43,-19,682,אדום,2022-07-12T00:00:00.000Z,71.25,66.71,50.74,120.0
Yoqne'am Illit,10,אדום,83.5,36,-11,197,אדום,2022-07-12T00:00:00.000Z,80.95,77.64,62.01,81.9
Qiryat Yam,10,אדום,98.3,37,-31,418,אדום,2022-07-12T00:00:00.000Z,77.72,74.07,58.50,106.1
Hod Hasharon,10,אדום,107.5,33,-9,703,אדום,2022-07-12T00:00:00.000Z,83.27,80.40,65.57,108.6
Binyamina-Giv'at Ada,10,אדום,63.9,46,-35,94,אדום,2022-07-12T00:00:00.000Z,78.66,75.21,59.32,58.9
Kafar Kama,7.4,אדום,47.1,42,-5,22,כתום,2022-07-12T00:00:00.000Z,74.06,70.35,55.45,64.8
Sulam,8.2,כתום,52.9,53,-12,19,אדום,2022-07-12T00:00:00.000Z,80.02,70.17,44.11,71.8
Sheikh Dannun,6.2,כתום,37.5,32,10,קטן מ-15,כתום,2022-07-12T00:00:00.000Z,65.63,57.73,32.77,
Basmat Tab'un,6.8,כתום,37.5,8,7,35,כתום,2022-07-12T00:00:00.000Z,58.68,53.24,29.86,43.7
Herzliyya,10,אדום,107.7,32,-15,1098,אדום,2022-07-12T00:00:00.000Z,87.46,84.29,69.42,110.7
Hadera,10,אדום,91.5,32,-14,1002,אדום,2022-07-12T00:00:00.000Z,72.72,68.69,52.62,101.3
Holon,10,אדום,95.0,36,-9,1892,אדום,2022-07-12T00:00:00.000Z,74.82,70.90,56.07,96.3
Tiberias,10,אדום,81.9,31,5,474,אדום,2022-07-12T00:00:00.000Z,63.78,58.54,43.06,103.8
Qiryat Atta,10,אדום,87.4,36,-29,581,אדום,2022-07-12T00:00:00.000Z,76.61,72.12,56.55,98.0
Tel Mond,9.7,אדום,101.0,25,-16,138,אדום,2022-07-12T00:00:00.000Z,מעל 90%,87.58,69.75,102.5
Ganne Tiqwa,10,אדום,110.7,33,-3,265,אדום,2022-07-12T00:00:00.000Z,84.48,80.46,64.30,123.2
Nahef,7.7,כתום,20.2,23,-3,26,אדום,2022-07-12T00:00:00.000Z,65.70,56.25,32.08,19.5
Qiryat Eqron,10,אדום,116.0,39,25,118,אדום,2022-07-12T00:00:00.000Z,69.63,65.54,48.13,106.9
Fassuta,6.8,אדום,31.4,21,-33,קטן מ-15,כתום,2022-07-12T00:00:00.000Z,78.41,71.60,50.99,
Nizzan,9.6,כתום,86.8,59,120,18,אדום,2022-07-12T00:00:00.000Z,70.07,63.84,46.21,71.0
Bir El-Maksur,9.1,אדום,23.6,28,-36,22,אדום,2022-07-12T00:00:00.000Z,68.35,61.73,36.75,22.6
Shilo,5.3,כתום,13.1,40,0,קטן מ-15,צהוב,2022-07-12T00:00:00.000Z,55.27,48.56,29.55,
Yafi,9.8,אדום,29.0,34,-23,58,אדום,2022-07-12T00:00:00.000Z,63.75,54.47,31.93,30.1
Arrabe,8,אדום,15.2,19,-41,42,אדום,2022-07-12T00:00:00.000Z,68.96,59.59,34.95,16.0
Azor,10,אדום,86.9,34,-20,131,אדום,2022-07-12T00:00:00.000Z,70.05,65.73,50.50,99.0
Julis,10,אדום,67.2,41,7,49,אדום,2022-07-12T00:00:00.000Z,76.64,68.97,49.89,74.9
Ale Zahav,9.6,כתום,39.2,33,7,קטן מ-15,אדום,2022-07-12T00:00:00.000Z,74.44,66.86,41.38,
Revava,6,כתום,28.5,37,0,קטן מ-15,צהוב,2022-07-12T00:00:00.000Z,71.25,63.33,40.67,
Shoham,10,אדום,92.7,42,-17,180,אדום,2022-07-12T00:00:00.000Z,מעל 90%,מעל 90%,75.15,85.6
Shelomi,10,אדום,106.9,36,-7,61,אדום,2022-07-12T00:00:00.000Z,77.39,73.11,56.29,90.6
Bet Arye,9.9,אדום,61.8,30,-31,24,אדום,2022-07-12T00:00:00.000Z,73.46,69.99,54.10,44.9
Sha'are Tiqwa,10,כתום,81.0,45,-30,57,אדום,2022-07-12T00:00:00.000Z,74.29,70.23,54.84,94.2
Abu Juwei'id,9.6,אפור,62.4,37,-60,45,אדום,2022-07-12T00:00:00.000Z,80.92,73.41,45.43,96.8
Qesaryya,10,אדום,76.7,37,-29,35,אדום,2022-07-12T00:00:00.000Z,מעל 90%,87.38,72.13,62.5
Nof Ayyalon,10,כתום,90.5,45,-9,קטן מ-15,אדום,2022-07-12T00:00:00.000Z,מעל 90%,מעל 90%,74.33,
Deir Al-Asad,7.8,אדום,36.2,30,27,48,אדום,2022-07-12T00:00:00.000Z,70.64,59.18,37.10,37.8
Basma,5.9,אדום,22.4,11,-30,33,צהוב,2022-07-12T00:00:00.000Z,66.29,57.19,31.91,32.2
Umm Batin,4.9,ירוק,13.4,18,0,קטן מ-15,צהוב,2022-07-12T00:00:00.000Z,19.35,15.71,5.76,
Qiryat Gat,10,אדום,86.4,41,-14,558,אדום,2022-07-12T00:00:00.000Z,66.62,59.89,43.12,95.3
Tayibe,6.1,אדום,14.6,15,-40,83,כתום,2022-07-12T00:00:00.000Z,58.36,50.20,28.06,18.6
Rosh Pinna,10,אדום,86.6,53,-22,32,אדום,2022-07-12T00:00:00.000Z,73.43,70.58,55.52,99.0
Bet Yizhaq-Sh. Hefer,9.6,כתום,65.3,32,-46,25,אדום,2022-07-12T00:00:00.000Z,88.34,84.89,70.71,116.6
Daliyat Al-Karmel,8.8,אדום,25.2,25,-45,41,אדום,2022-07-12T00:00:00.000Z,64.52,54.85,38.26,23.0
Ma'agan Mikha'el,10,אדום,105.8,57,-12,קטן מ-15,אדום,2022-07-12T00:00:00.000Z,81.00,78.84,62.58,
Tuba-Zangariyye,9.1,אדום,27.6,24,11,קטן מ-15,אדום,2022-07-12T00:00:00.000Z,65.46,59.01,32.15,
Ahuzzat Baraq,10,אדום,183.5,52,46,41,אדום,2022-07-12T00:00:00.000Z,מעל 90%,87.99,69.02,171.0
Ari'el,10,אדום,92.2,39,11,172,אדום,2022-07-12T00:00:00.000Z,71.33,68.13,53.80,84.0
Hashmona'im,10,כתום,104.8,50,-33,27,אדום,2022-07-12T00:00:00.000Z,מעל 90%,מעל 90%,82.01,101.0
Hawashla,3.4,אפור,0.0,0,0,קטן מ-15,ירוק,2022-07-12T00:00:00.000Z,13.87,12.04,4.17,
Hosha'aya,7,אדום,76.6,53,60,קטן מ-15,כתום,2022-07-12T00:00:00.000Z,מעל 90%,84.39,63.71,
Segev-Shalom,5,צהוב,7.9,12,0,קטן מ-15,צהוב,2022-07-12T00:00:00.000Z,31.56,26.79,11.46,
Hura,6.3,כתום,10.8,16,-7,31,כתום,2022-07-12T00:00:00.000Z,25.08,21.06,8.98,13.4
Mevo Horon,7.3,כתום,33.1,71,-16,קטן מ-15,כתום,2022-07-12T00:00:00.000Z,59.12,51.36,32.63,
Noqedim,5.3,צהוב,19.3,35,0,קטן מ-15,צהוב,2022-07-12T00:00:00.000Z,54.61,47.99,34.06,
Oranit,10,אדום,118.8,48,33,102,אדום,2022-07-12T00:00:00.000Z,88.00,84.68,66.99,113.2
Bet El,8.2,אדום,28.7,40,6,17,אדום,2022-07-12T00:00:00.000Z,67.79,61.31,44.50,28.7
Tur'an,8,אדום,22.2,38,-25,37,אדום,2022-07-12T00:00:00.000Z,70.58,61.27,35.06,25.7
Omer,9.2,אדום,95.1,18,-18,73,אדום,2022-07-12T00:00:00.000Z,מעל 90%,מעל 90%,81.09,96.4
Zefat,9.8,אדום,42.6,29,-14,148,אדום,2022-07-12T00:00:00.000Z,45.13,39.99,26.84,40.6
Rosh Haayin,10,אדום,102.8,37,8,701,אדום,2022-07-12T00:00:00.000Z,72.25,67.83,52.25,104.1
