cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,115,20.23,6.85,כתום,56844
Akko,קטן מ-15,אין מידע,72,14.54,4.27,ירוק,49517
Ari'el,קטן מ-15,אין מידע,27,13.18,7.47,כתום,20488
Ashdod,20,9.01,222,9.81,5.02,צהוב,226329
Ashqelon,32,14.41,222,15.16,5.86,צהוב,146442
Azor,קטן מ-15,אין מידע,16,12.10,6.07,כתום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,21,6.90,2.19,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,167,13.07,5.42,צהוב,127772
Be'er Sheva,42,13.13,320,15.19,4.85,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,23,7.98,3.16,ירוק,28818
Beit Jann,קטן מ-15,אין מידע,20,16.44,5.86,צהוב,12169
Bene Beraq,קטן מ-15,אין מידע,40,1.92,2.14,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,25,13.17,6.26,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,41,3.10,2.02,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,30,18.78,5.65,צהוב,15971
Dimona,קטן מ-15,אין מידע,37,10.59,4.91,צהוב,34954
Elat,קטן מ-15,אין מידע,33,6.28,5.36,צהוב,52507
Even Yehuda,קטן מ-15,אין מידע,23,16.39,4.42,ירוק,14036
Gan Yavne,קטן מ-15,אין מידע,16,6.70,3.41,ירוק,23887
Ganne Tiqwa,קטן מ-15,אין מידע,38,17.67,6.95,כתום,21508
Gedera,קטן מ-15,אין מידע,41,14.23,4.93,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,36,13.22,5.35,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,86,14.13,4.88,צהוב,60872
Hadera,20,15.75,127,12.84,4.71,צהוב,98928
Haifa,41,8.86,463,16.25,5.56,צהוב,284981
Harish,קטן מ-15,אין מידע,26,13.26,6.28,כתום,19608
Herzliyya,קטן מ-15,אין מידע,144,14.51,6.19,כתום,99208
Hod Hasharon,17,15.74,108,16.68,6.11,כתום,64755
Holon,38,15.77,241,12.26,6.25,כתום,196510
Jerusalem,42,8.64,486,5.10,4.09,ירוק,952916
Judeide-Maker,קטן מ-15,אין מידע,16,7.50,4.38,ירוק,21331
Kafar Qara,קטן מ-15,אין מידע,24,12.42,3.12,ירוק,19330
Karmi'el,קטן מ-15,אין מידע,114,24.68,8.54,אדום,46190
Kefar Sava,15,8.20,183,18.00,5.25,צהוב,101664
Kefar Yona,קטן מ-15,אין מידע,28,10.71,5.95,צהוב,26140
Lehavim,קטן מ-15,אין מידע,18,27.10,6.37,כתום,6641
Lod,קטן מ-15,אין מידע,54,6.68,3.45,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,30,7.94,3.36,ירוק,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,19,8.57,5.04,צהוב,22158
Mevasseret Ziyyon,קטן מ-15,אין מידע,51,20.95,6.09,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,40,15.51,6.9,כתום,25790
