name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Sederot,5.1,ירוק,8.3,16,140,31,צהוב,2022-09-06T00:00:00.000Z,66.70,60.95,44.45,10.7
Ma'alot-Tarshiha,5,צהוב,6.8,7,-21,20,צהוב,2022-09-06T00:00:00.000Z,74.13,69.72,52.16,9.0
Kefar Weradim,5.6,כתום,5.5,15,0,קטן מ-15,צהוב,2022-09-06T00:00:00.000Z,88.86,86.19,72.32,
Jaljulye,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,60.90,52.48,29.55,
Shetulim,3.8,ירוק,9.6,28,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,72.91,68.28,51.98,
Segev-Shalom,2.6,ירוק,0.9,5,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,31.56,26.79,11.46,
Bat Hefer,4.4,ירוק,5.7,50,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,88.31,85.15,70.58,
Bi'ne,4.3,צהוב,8.3,5,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,61.37,51.54,28.88,
Kefar Tavor,5.3,כתום,11.4,21,0,קטן מ-15,צהוב,2022-09-06T00:00:00.000Z,87.80,83.53,66.44,
Giv'at Brenner,3.8,ירוק,7.5,33,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,79.36,77.22,62.25,
Jish(Gush Halav),4.5,ירוק,16.0,27,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,76.06,69.81,50.93,
Savyon,6.6,כתום,12.4,17,-16,קטן מ-15,כתום,2022-09-06T00:00:00.000Z,מעל 90%,מעל 90%,83.86,
Nizzan,3.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,70.07,63.84,46.21,
Hawashla,2,אפור,0.0,0,0, 0 ,ירוק,2022-09-06T00:00:00.000Z,13.87,12.04,4.17,0.0
Teqoa,4.5,ירוק,7.2,20,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,62.73,56.66,37.27,
Modi'in Illit,0.7,ירוק,0.1,2,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,42.28,25.55,12.96,
Na'ale,3.8,ירוק,8.5,66,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,71.33,65.92,50.40,
Jatt,3.1,צהוב,0.8,2,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,64.99,57.53,36.72,
Ma'agan Mikha'el,2.7,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,81.00,78.84,62.72,
Kefar Habad,4.5,ירוק,3.0,20,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,51.77,42.35,25.97,
Tuba-Zangariyye,2.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,65.47,59.02,32.15,
Iksal,2.5,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-09-06T00:00:00.000Z,67.44,58.60,32.56,
Gedera,4.9,ירוק,7.6,12,83,40,צהוב,2022-09-06T00:00:00.000Z,75.14,71.33,53.89,13.9
