name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,93.9240493774414,159
יוספטל,,49.23077011108398,4
שמיר,,62.40179443359375,110
וולפסון,,68.22840118408203,71
זיו צפת,,80.69164276123047,105
הלל יפה,,89.708740234375,40
נהריה,,84.50898742675781,113
ברזילי,,80.5,37
פוריה,,65.35211181640625,56
סוראסקי,,106.0631942749023,118
בני ציון,,81.98614501953125,75
רבין ק. בילינסון,,83.95209503173828,176
סורוקה,,76.88966369628906,103
מאיר,,77.50642395019531,100
קפלן,,90.79422760009766,63
"רמב""ם",,91.9587631225586,199
הכרמל,,77.50511169433594,123
השרון ק. גולדה,,70.95435333251953,100
הדסה עין כרם,,,228
הסקוטי,,122.5563888549805,14
המשפחה הקדושה,,,0
סנט ג'וזף,,,3
שערי צדק,,,263
אל מקאסד,,,0
לניאדו,,78.55152893066406,172
אוגוסטה ויקטוריה,,,9
מעייני הישועה,,96.51898956298828,48
אסותא אשדוד,,,46
שניידר,,,0
סנט וינסנט,,52.98507308959961,19
המרכזי בעמק,,77.06896209716797,147
