cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,93,16.36,6.82,כתום,56844
Akko,קטן מ-15,אין מידע,71,14.34,6.42,כתום,49517
Arad,קטן מ-15,אין מידע,26,9.57,6.57,כתום,27170
Ari'el,קטן מ-15,אין מידע,30,14.64,6.38,כתום,20488
Ashdod,51,21.07,242,10.69,5.78,צהוב,226329
Ashqelon,27,15.08,179,12.22,6.9,כתום,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,22,7.23,4.04,ירוק,30448
Bat Yam,קטן מ-15,אין מידע,149,11.66,6,כתום,127772
Be'er Sheva,38,12.84,296,14.05,5.73,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,28,9.72,5.68,צהוב,28818
Bene Beraq,קטן מ-15,אין מידע,48,2.31,3.52,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,23,12.12,7.35,כתום,18980
Bet Shemesh,קטן מ-15,אין מידע,23,1.74,2.24,ירוק,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,16,10.02,5.58,צהוב,15971
Dimona,קטן מ-15,אין מידע,35,10.01,6.29,כתום,34954
Elat,קטן מ-15,אין מידע,31,5.90,7.09,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,21,14.96,8.47,אדום,14036
Ganne Tiqwa,קטן מ-15,אין מידע,35,16.27,7.1,כתום,21508
Gedera,קטן מ-15,אין מידע,41,14.23,6.54,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,32,11.75,5.37,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,91,14.95,7.01,כתום,60872
Hadera,29,20.86,139,14.05,6.04,כתום,98928
Haifa,52,10.90,477,16.74,7.25,כתום,284981
Harish,קטן מ-15,אין מידע,17,8.67,6.48,כתום,19608
Herzliyya,15,10.34,145,14.62,6.65,כתום,99208
Hod Hasharon,15,12.10,124,19.15,6.83,כתום,64755
Holon,40,16.46,243,12.37,6.55,כתום,196510
Jerusalem,36,8.53,422,4.43,4.26,ירוק,952916
Judeide-Maker,קטן מ-15,אין מידע,21,9.84,5.43,צהוב,21331
Karmi'el,35,27.56,127,27.50,9.06,אדום,46190
Kefar Sava,24,13.19,182,17.90,6.76,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,38,14.54,6.72,כתום,26140
Lehavim,קטן מ-15,אין מידע,22,33.13,9.23,אדום,6641
Lod,קטן מ-15,אין מידע,51,6.31,4.44,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,27,7.14,4.37,ירוק,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,16,7.22,5.85,צהוב,22158
