gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,441776,9.6,7,0.1,34,0.5,124,0.4,3284,3.7
זכר,0-9,חודש אחרון,873,2.9,0,0,1,0.9,0,0,52,3
זכר,0-9,שנה,320094,9.5,4,0.1,23,1,75,0.6,2072,5.1
זכר,0-9,6 חודשים,43591,5.3,0,0,6,0.8,20,0.5,668,3.9
זכר,0-9,3 חודשים,18022,4.7,0,0,4,0.9,8,0.3,462,4.1
נקבה,0-9,שנה,257594,7.6,2,0,10,0.4,52,0.5,1680,4.1
נקבה,0-9,3 חודשים,15771,4.1,0,0,1,0.2,9,0.3,344,3
נקבה,0-9,6 חודשים,36711,4.5,0,0,1,0.1,12,0.3,530,3.1
נקבה,0-9,חודש אחרון,1191,4,0,0,0,0,1,0.3,40,2.3
נקבה,0-9,מתחילת קורונה,363265,7.9,5,0,17,0.3,78,0.2,2659,3
זכר,10-19,שנה,303168,9,5,0.1,16,0.7,38,0.3,523,1.3
זכר,10-19,חודש אחרון,1035,3.4,0,0,0,0,0,0,11,0.6
זכר,10-19,6 חודשים,37054,4.5,0,0,1,0.1,5,0.1,146,0.9
זכר,10-19,מתחילת קורונה,439502,9.5,7,0.1,25,0.4,82,0.3,1081,1.2
זכר,10-19,3 חודשים,14332,3.7,0,0,1,0.2,4,0.1,105,0.9
נקבה,10-19,מתחילת קורונה,429908,9.3,8,0.1,23,0.4,81,0.3,1218,1.4
נקבה,10-19,חודש אחרון,1551,5.2,0,0,0,0,0,0,14,0.8
נקבה,10-19,שנה,304661,9,4,0.1,13,0.6,27,0.2,569,1.4
נקבה,10-19,6 חודשים,38385,4.7,1,0.1,2,0.3,8,0.2,172,1
נקבה,10-19,3 חודשים,15413,4,0,0,0,0,4,0.1,105,0.9
זכר,20-29,שנה,173519,5.1,5,0.1,22,1,66,0.6,599,1.5
זכר,20-29,3 חודשים,17347,4.5,1,0.1,3,0.7,7,0.3,129,1.1
זכר,20-29,6 חודשים,38066,4.6,2,0.2,5,0.7,13,0.3,209,1.2
זכר,20-29,חודש אחרון,968,3.2,0,0,1,0.9,3,0.9,20,1.2
זכר,20-29,מתחילת קורונה,268853,5.8,25,0.2,57,0.9,251,0.8,1673,1.9
נקבה,20-29,חודש אחרון,1669,5.5,0,0,0,0,4,1.2,35,2.1
נקבה,20-29,שנה,266994,7.9,7,0.2,22,1,76,0.7,2519,6.2
נקבה,20-29,3 חודשים,23909,6.2,0,0,6,1.4,14,0.5,454,4
נקבה,20-29,6 חודשים,53672,6.5,0,0,6,0.8,15,0.4,712,4.2
נקבה,20-29,מתחילת קורונה,381303,8.3,22,0.2,62,1,284,0.9,5414,6.1
זכר,30-39,שנה,192946,5.7,15,0.4,40,1.7,141,1.2,800,2
זכר,30-39,3 חודשים,21764,5.6,0,0,3,0.7,14,0.5,170,1.5
זכר,30-39,6 חודשים,48309,5.9,2,0.2,11,1.5,26,0.6,276,1.6
זכר,30-39,חודש אחרון,1273,4.2,0,0,1,0.9,2,0.6,19,1.1
זכר,30-39,מתחילת קורונה,269115,5.8,53,0.5,106,1.6,643,2,2359,2.7
