gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,469,1.2,0,0,0,0,0,0,38,2
זכר,0-9,3 חודשים,1554,1.8,0,0,1,0.5,0,0,90,2.3
זכר,0-9,6 חודשים,23607,4.2,1,0.1,5,0.8,9,0.3,556,3.6
זכר,0-9,מתחילת קורונה,442453,9.5,8,0.1,34,0.5,124,0.4,3337,3.7
זכר,0-9,שנה,302408,9.1,5,0.1,20,1,65,0.6,1955,5
נקבה,0-9,3 חודשים,1981,2.3,0,0,0,0,0,0,62,1.6
נקבה,0-9,חודש אחרון,591,1.6,0,0,0,0,0,0,22,1.2
נקבה,0-9,6 חודשים,21137,3.7,0,0,1,0.2,9,0.3,427,2.8
נקבה,0-9,מתחילת קורונה,364552,7.8,4,0,17,0.3,78,0.2,2690,3
נקבה,0-9,שנה,241285,7.2,2,0.1,10,0.5,43,0.4,1576,4
זכר,10-19,שנה,292069,8.7,3,0.1,11,0.6,29,0.3,468,1.2
זכר,10-19,מתחילת קורונה,441050,9.4,6,0.1,25,0.4,81,0.3,1091,1.2
זכר,10-19,חודש אחרון,1126,3,0,0,0,0,0,0,9,0.5
זכר,10-19,3 חודשים,2614,3,0,0,0,0,0,0,20,0.5
זכר,10-19,6 חודשים,21898,3.9,0,0,1,0.2,4,0.1,124,0.8
נקבה,10-19,חודש אחרון,1779,4.7,0,0,0,0,2,0.5,14,0.7
נקבה,10-19,3 חודשים,4019,4.6,0,0,0,0,2,0.3,24,0.6
נקבה,10-19,6 חודשים,24309,4.3,0,0,0,0,6,0.2,140,0.9
נקבה,10-19,מתחילת קורונה,432971,9.3,7,0.1,23,0.3,83,0.3,1237,1.4
נקבה,10-19,שנה,293681,8.8,2,0.1,9,0.5,22,0.2,508,1.3
זכר,20-29,3 חודשים,2938,3.4,1,0.5,4,1.9,3,0.4,33,0.8
זכר,20-29,חודש אחרון,1475,3.9,1,1.4,2,1.8,1,0.3,18,0.9
זכר,20-29,6 חודשים,24611,4.3,2,0.2,6,1,10,0.3,170,1.1
זכר,20-29,שנה,171062,5.1,4,0.1,17,0.9,49,0.5,536,1.4
זכר,20-29,מתחילת קורונה,271200,5.8,26,0.2,60,0.9,252,0.8,1695,1.9
נקבה,20-29,מתחילת קורונה,385484,8.3,22,0.2,63,1,284,0.9,5469,6
נקבה,20-29,חודש אחרון,2630,7,0,0,1,0.9,0,0,38,2
נקבה,20-29,3 חודשים,5166,6,0,0,1,0.5,3,0.4,87,2.2
נקבה,20-29,6 חודשים,35149,6.2,0,0,7,1.2,14,0.4,586,3.8
נקבה,20-29,שנה,263350,7.9,6,0.2,19,1,40,0.4,2270,5.8
זכר,30-39,3 חודשים,3721,4.3,0,0,1,0.5,1,0.1,36,0.9
זכר,30-39,חודש אחרון,1651,4.4,0,0,1,0.9,0,0,18,0.9
זכר,30-39,6 חודשים,30723,5.4,0,0,4,0.7,16,0.4,217,1.4
זכר,30-39,שנה,190527,5.7,11,0.3,33,1.7,78,0.8,673,1.7
זכר,30-39,מתחילת קורונה,272041,5.8,53,0.4,107,1.6,642,2,2384,2.6
נקבה,30-39,חודש אחרון,2645,7,0,0,2,1.8,3,0.8,44,2.3
נקבה,30-39,3 חודשים,5803,6.7,0,0,4,1.9,8,1,100,2.6
נקבה,30-39,6 חודשים,42790,7.5,2,0.2,13,2.2,14,0.4,595,3.9
נקבה,30-39,מתחילת קורונה,392930,8.4,40,0.3,116,1.8,606,1.9,5551,6.1
נקבה,30-39,שנה,289497,8.7,8,0.2,27,1.4,83,0.8,2282,5.8
זכר,40-49,3 חודשים,3851,4.4,0,0,3,1.4,5,0.6,62,1.6
זכר,40-49,חודש אחרון,1746,4.6,0,0,0,0,2,0.5,22,1.2
זכר,40-49,6 חודשים,29968,5.3,5,0.5,11,1.8,37,1,297,1.9
זכר,40-49,שנה,179180,5.4,26,0.7,61,3.1,181,1.8,888,2.3
זכר,40-49,מתחילת קורונה,246701,5.3,125,1.1,271,4.1,1438,4.4,3774,4.2
נקבה,40-49,חודש אחרון,3296,8.8,2,2.9,1,0.9,1,0.3,25,1.3
נקבה,40-49,3 חודשים,7036,8.1,2,1,2,0.9,3,0.4,53,1.4
נקבה,40-49,6 חודשים,45321,8,6,0.6,7,1.2,25,0.7,289,1.9
נקבה,40-49,מתחילת קורונה,355032,7.6,82,0.7,144,2.2,986,3,3739,4.1
נקבה,40-49,שנה,270845,8.1,18,0.5,27,1.4,113,1.1,1008,2.6
זכר,50-59,חודש אחרון,1794,4.8,0,0,7,6.4,12,3,60,3.1
זכר,50-59,6 חודשים,27784,4.9,11,1.1,27,4.5,94,2.6,506,3.3
זכר,50-59,מתחילת קורונה,174399,3.7,400,3.4,570,8.6,2316,7.2,5250,5.8
זכר,50-59,3 חודשים,3998,4.6,1,0.5,14,6.5,20,2.5,131,3.4
זכר,50-59,שנה,128570,3.8,84,2.3,134,6.8,393,3.8,1489,3.8
נקבה,50-59,חודש אחרון,3376,9,0,0,3,2.8,7,1.8,51,2.7
נקבה,50-59,3 חודשים,7475,8.6,2,1,7,3.3,15,1.9,104,2.7
נקבה,50-59,6 חודשים,44789,7.9,8,0.8,20,3.3,70,2,398,2.6
נקבה,50-59,מתחילת קורונה,251587,5.4,207,1.7,273,4.1,1635,5.1,4189,4.6
נקבה,50-59,שנה,196283,5.9,48,1.3,73,3.7,274,2.7,1190,3
זכר,60-69,3 חודשים,5390,6.2,10,5,33,15.4,56,7.1,298,7.6
זכר,60-69,חודש אחרון,2289,6.1,2,2.9,13,11.9,28,7,151,7.9
זכר,60-69,6 חודשים,32673,5.8,51,5.2,82,13.6,275,7.7,1097,7.1
זכר,60-69,שנה,106250,3.2,229,6.3,243,12.4,873,8.5,2769,7
