averageInfected,begin_date,end_date,isCurrentWeek
988,2022-08-21T00:00:00.000Z,2022-08-27T00:00:00.000Z,False
860,2022-08-28T00:00:00.000Z,2022-09-03T00:00:00.000Z,False
869,2022-09-04T00:00:00.000Z,2022-09-10T00:00:00.000Z,False
1230,2022-09-11T00:00:00.000Z,2022-09-13T00:00:00.000Z,True
