section,female,male,period,order_period
0-9,"{'amount': 42, 'percentage': 0.2}","{'amount': 59, 'percentage': 0.3}",מתחילת קורונה,1
0-9,"{'amount': 2, 'percentage': 0.3}","{'amount': 6, 'percentage': 1}",חודש אחרון,5
0-9,"{'amount': 7, 'percentage': 0.6}","{'amount': 8, 'percentage': 0.7}",3 חודשים,4
0-9,"{'amount': 19, 'percentage': 0.3}","{'amount': 32, 'percentage': 0.5}",6 חודשים,3
0-9,"{'amount': 33, 'percentage': 0.3}","{'amount': 46, 'percentage': 0.4}",שנה,2
10-19,"{'amount': 5, 'percentage': 0.4}","{'amount': 6, 'percentage': 0.5}",3 חודשים,4
10-19,"{'amount': 38, 'percentage': 0.3}","{'amount': 35, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 3, 'percentage': 0.5}","{'amount': 4, 'percentage': 0.6}",חודש אחרון,5
10-19,"{'amount': 56, 'percentage': 0.2}","{'amount': 54, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 19, 'percentage': 0.3}","{'amount': 22, 'percentage': 0.4}",6 חודשים,3
20-29,"{'amount': 6, 'percentage': 1}","{'amount': 7, 'percentage': 1.1}",חודש אחרון,5
20-29,"{'amount': 71, 'percentage': 1.2}","{'amount': 54, 'percentage': 0.9}",6 חודשים,3
20-29,"{'amount': 17, 'percentage': 1.4}","{'amount': 14, 'percentage': 1.2}",3 חודשים,4
20-29,"{'amount': 234, 'percentage': 1}","{'amount': 189, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 167, 'percentage': 1.3}","{'amount': 134, 'percentage': 1}",שנה,2
30-39,"{'amount': 7, 'percentage': 1.1}","{'amount': 6, 'percentage': 1}",חודש אחרון,5
30-39,"{'amount': 29, 'percentage': 2.5}","{'amount': 26, 'percentage': 2.2}",3 חודשים,4
30-39,"{'amount': 158, 'percentage': 2.7}","{'amount': 164, 'percentage': 2.8}",6 חודשים,3
30-39,"{'amount': 363, 'percentage': 2.8}","{'amount': 358, 'percentage': 2.8}",שנה,2
30-39,"{'amount': 507, 'percentage': 2.2}","{'amount': 542, 'percentage': 2.4}",מתחילת קורונה,1
40-49,"{'amount': 563, 'percentage': 4.3}","{'amount': 785, 'percentage': 6.1}",שנה,2
40-49,"{'amount': 249, 'percentage': 4.2}","{'amount': 339, 'percentage': 5.7}",6 חודשים,3
40-49,"{'amount': 40, 'percentage': 3.4}","{'amount': 51, 'percentage': 4.3}",3 חודשים,4
40-49,"{'amount': 10, 'percentage': 1.6}","{'amount': 27, 'percentage': 4.3}",חודש אחרון,5
40-49,"{'amount': 832, 'percentage': 3.6}","{'amount': 1237, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 1339, 'percentage': 5.8}","{'amount': 1952, 'percentage': 8.5}",מתחילת קורונה,1
50-59,"{'amount': 23, 'percentage': 3.7}","{'amount': 31, 'percentage': 4.9}",חודש אחרון,5
50-59,"{'amount': 68, 'percentage': 5.8}","{'amount': 81, 'percentage': 6.9}",3 חודשים,4
50-59,"{'amount': 344, 'percentage': 5.8}","{'amount': 453, 'percentage': 7.6}",6 חודשים,3
50-59,"{'amount': 790, 'percentage': 6.1}","{'amount': 1109, 'percentage': 8.6}",שנה,2
60-69,"{'amount': 101, 'percentage': 8.6}","{'amount': 122, 'percentage': 10.3}",3 חודשים,4
60-69,"{'amount': 1832, 'percentage': 8}","{'amount': 2749, 'percentage': 12}",מתחילת קורונה,1
60-69,"{'amount': 45, 'percentage': 7.2}","{'amount': 57, 'percentage': 9.1}",חודש אחרון,5
60-69,"{'amount': 479, 'percentage': 8}","{'amount': 639, 'percentage': 10.7}",6 חודשים,3
60-69,"{'amount': 1062, 'percentage': 8.2}","{'amount': 1361, 'percentage': 10.5}",שנה,2
70-79,"{'amount': 120, 'percentage': 10.2}","{'amount': 140, 'percentage': 11.9}",3 חודשים,4
70-79,"{'amount': 1221, 'percentage': 9.4}","{'amount': 1460, 'percentage': 11.3}",שנה,2
70-79,"{'amount': 63, 'percentage': 10}","{'amount': 88, 'percentage': 14}",חודש אחרון,5
70-79,"{'amount': 2154, 'percentage': 9.4}","{'amount': 2943, 'percentage': 12.8}",מתחילת קורונה,1
70-79,"{'amount': 562, 'percentage': 9.4}","{'amount': 692, 'percentage': 11.6}",6 חודשים,3
80-89,"{'amount': 599, 'percentage': 10.1}","{'amount': 598, 'percentage': 10}",6 חודשים,3
80-89,"{'amount': 116, 'percentage': 9.8}","{'amount': 123, 'percentage': 10.4}",3 חודשים,4
80-89,"{'amount': 82, 'percentage': 13.1}","{'amount': 88, 'percentage': 14}",חודש אחרון,5
80-89,"{'amount': 1277, 'percentage': 9.9}","{'amount': 1191, 'percentage': 9.2}",שנה,2
80-89,"{'amount': 2248, 'percentage': 9.8}","{'amount': 2194, 'percentage': 9.6}",מתחילת קורונה,1
90+,"{'amount': 593, 'percentage': 4.6}","{'amount': 376, 'percentage': 2.9}",שנה,2
90+,"{'amount': 304, 'percentage': 5.1}","{'amount': 162, 'percentage': 2.7}",6 חודשים,3
90+,"{'amount': 65, 'percentage': 5.5}","{'amount': 41, 'percentage': 3.5}",3 חודשים,4
90+,"{'amount': 42, 'percentage': 6.7}","{'amount': 31, 'percentage': 4.9}",חודש אחרון,5
90+,"{'amount': 1091, 'percentage': 4.8}","{'amount': 689, 'percentage': 3}",מתחילת קורונה,1
