gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,30-39,מתחילת קורונה,349087,8.6,38,0.4,105,1.7,594,2.1
נקבה,30-39,חודש אחרון,5849,8.1,1,0.9,3,2.1,3,0.7
נקבה,30-39,3 חודשים,51364,9,3,0.4,12,1.9,19,0.9
נקבה,30-39,6 חודשים,245788,8.9,6,0.2,18,1.3,71,1
נקבה,30-39,שנה,286630,8.8,17,0.4,38,1.6,221,1.8
זכר,40-49,מתחילת קורונה,214411,5.3,120,1.1,261,4.3,1398,4.8
זכר,40-49,חודש אחרון,4148,5.7,0,0,5,3.6,9,2.2
זכר,40-49,3 חודשים,33953,5.9,5,0.6,18,2.9,41,1.8
זכר,40-49,6 חודשים,147215,5.4,21,0.8,54,3.8,144,2.1
זכר,40-49,שנה,170395,5.2,52,1.2,105,4.4,462,3.8
נקבה,40-49,מתחילת קורונה,308519,7.6,77,0.7,139,2.3,968,3.4
נקבה,40-49,חודש אחרון,5988,8.3,1,0.9,5,3.6,4,1
נקבה,40-49,3 חודשים,49879,8.7,3,0.4,7,1.1,24,1.1
נקבה,40-49,6 חודשים,224434,8.2,12,0.5,22,1.6,90,1.3
נקבה,40-49,שנה,254319,7.8,21,0.5,51,2.1,334,2.8
זכר,50-59,מתחילת קורונה,144622,3.5,387,3.6,548,9.1,2223,7.7
זכר,50-59,שנה,111931,3.4,136,3.1,193,8.1,709,5.9
זכר,50-59,חודש אחרון,3413,4.7,6,5.4,14,10,15,3.6
זכר,50-59,3 חודשים,25273,4.4,27,3.3,48,7.7,90,4
זכר,50-59,6 חודשים,99017,3.6,71,2.7,110,7.8,299,4.4
נקבה,50-59,מתחילת קורונה,205515,5,199,1.8,254,4.2,1568,5.4
נקבה,50-59,חודש אחרון,5524,7.6,1,0.9,4,2.9,8,1.9
נקבה,50-59,3 חודשים,39936,7,9,1.1,17,2.7,50,2.2
נקבה,50-59,6 חודשים,150172,5.5,41,1.6,58,4.1,204,3
נקבה,50-59,שנה,166660,5.1,78,1.8,112,4.7,525,4.3
זכר,60-69,מתחילת קורונה,102235,2.5,996,9.2,926,15.3,3267,11.3
זכר,60-69,חודש אחרון,3616,5,4,3.6,19,13.6,35,8.4
זכר,60-69,3 חודשים,21415,3.7,61,7.5,91,14.6,194,8.7
זכר,60-69,6 חודשים,71598,2.6,178,6.7,165,11.8,600,8.8
זכר,60-69,שנה,79876,2.5,354,8,296,12.4,1171,9.7
נקבה,60-69,מתחילת קורונה,136464,3.3,555,5.1,503,8.3,2212,7.7
נקבה,60-69,שנה,112644,3.5,253,5.7,209,8.8,879,7.3
נקבה,60-69,חודש אחרון,5707,7.9,4,3.6,11,7.9,29,7
נקבה,60-69,3 חודשים,32511,5.7,45,5.5,53,8.5,139,6.3
נקבה,60-69,6 חודשים,102535,3.7,111,4.2,97,6.9,429,6.3
זכר,70-79,מתחילת קורונה,58887,1.4,1635,15.1,1021,16.9,3653,12.7
זכר,70-79,חודש אחרון,3286,4.5,10,9,29,20.7,60,14.4
זכר,70-79,3 חודשים,15914,2.8,112,13.7,107,17.1,323,14.5
זכר,70-79,6 חודשים,43250,1.6,346,13.1,226,16.1,949,14
זכר,70-79,שנה,47736,1.5,606,13.7,368,15.4,1540,12.7
נקבה,70-79,מתחילת קורונה,71189,1.7,1037,9.6,582,9.6,2778,9.6
נקבה,70-79,חודש אחרון,4327,6,17,15.3,13,9.3,35,8.4
נקבה,70-79,3 חודשים,20268,3.5,81,9.9,61,9.8,235,10.6
נקבה,70-79,6 חודשים,53763,2,251,9.5,143,10.2,716,10.5
נקבה,70-79,שנה,59170,1.8,439,10,248,10.4,1213,10
זכר,80-89,מתחילת קורונה,22418,0.5,1902,17.6,637,10.6,3033,10.5
זכר,80-89,חודש אחרון,1203,1.7,13,11.7,17,12.1,59,14.2
זכר,80-89,3 חודשים,5657,1,148,18.2,75,12,358,16.1
זכר,80-89,6 חודשים,15363,0.6,498,18.9,177,12.6,1011,14.9
זכר,80-89,שנה,17390,0.5,787,17.9,262,11,1518,12.5
נקבה,80-89,מתחילת קורונה,31681,0.8,1741,16.1,476,7.9,3145,10.9
נקבה,80-89,חודש אחרון,1647,2.3,21,18.9,6,4.3,59,14.2
נקבה,80-89,3 חודשים,7656,1.3,132,16.2,56,9,318,14.3
נקבה,80-89,6 חודשים,21741,0.8,475,18,142,10.1,1044,15.4
נקבה,80-89,שנה,24448,0.8,749,17,222,9.3,1567,12.9
זכר,90+,מתחילת קורונה,4954,0.1,868,8,141,2.3,1026,3.6
זכר,90+,6 חודשים,3232,0.1,278,10.5,46,3.3,429,6.3
זכר,90+,שנה,3674,0.1,379,8.6,63,2.6,551,4.6
זכר,90+,חודש אחרון,227,0.3,11,9.9,3,2.1,39,9.4
זכר,90+,3 חודשים,1086,0.2,87,10.7,18,2.9,170,7.6
נקבה,90+,מתחילת קורונה,9832,0.2,1146,10.6,138,2.3,1518,5.3
נקבה,90+,חודש אחרון,460,0.6,21,18.9,4,2.9,48,11.5
נקבה,90+,3 חודשים,1998,0.3,94,11.5,18,2.9,184,8.3
נקבה,90+,6 חודשים,6218,0.2,318,12.1,48,3.4,552,8.1
נקבה,90+,שנה,7035,0.2,482,10.9,65,2.7,797,6.6
