cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו גוש,קטן מ-15,אין מידע,24,30.53,3.75,ירוק,7862
אבו סנאן,קטן מ-15,אין מידע,17,11.88,5.18,צהוב,14306
אבן יהודה,קטן מ-15,אין מידע,33,23.51,5.92,צהוב,14036
אום אל-פחם,קטן מ-15,אין מידע,21,3.70,3.55,ירוק,56713
אופקים,קטן מ-15,אין מידע,40,12.35,5.1,צהוב,32378
אור יהודה,קטן מ-15,אין מידע,50,13.67,4.72,צהוב,36587
אור עקיבא,קטן מ-15,אין מידע,22,11.33,5.52,צהוב,19417
אורנית,קטן מ-15,אין מידע,18,19.98,5.6,צהוב,9010
אזור,קטן מ-15,אין מידע,20,15.12,5.54,צהוב,13228
אילת,קטן מ-15,אין מידע,93,17.71,4.65,צהוב,52507
אלפי מנשה,קטן מ-15,אין מידע,16,19.97,6.66,כתום,8011
אריאל,קטן מ-15,אין מידע,23,11.23,5.6,צהוב,20488
אשדוד,55,16.32,337,14.89,5.12,צהוב,226329
אשקלון,72,22.36,322,21.99,4.93,צהוב,146442
באר יעקב,קטן מ-15,אין מידע,48,16.66,5.47,צהוב,28818
באר שבע,96,20.00,480,22.79,6.26,כתום,210624
בית שאן,קטן מ-15,אין מידע,20,10.54,5.13,צהוב,18980
בית שמש,קטן מ-15,אין מידע,69,5.22,4.18,ירוק,132210
בני ברק,קטן מ-15,אין מידע,46,2.21,2.36,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,16,23.18,6.71,כתום,6902
בנימינה-גבעת עדה,קטן מ-15,אין מידע,37,23.17,6.11,כתום,15971
בת ים,22,11.22,196,15.34,4.73,צהוב,127772
גבעת שמואל,קטן מ-15,אין מידע,67,24.60,5.85,צהוב,27236
גבעתיים,18,17.14,105,17.25,5.65,צהוב,60872
גדרה,33,35.48,93,32.29,7.05,כתום,28805
גן יבנה,19,45.24,42,17.58,5.43,צהוב,23887
גני תקווה,קטן מ-15,אין מידע,70,32.55,6.25,כתום,21508
דימונה,קטן מ-15,אין מידע,45,12.87,7.91,אדום,34954
הוד השרון,28,18.18,154,23.78,5.98,צהוב,64755
הרצליה,33,11.87,278,28.02,6.15,כתום,99208
זכרון יעקב,קטן מ-15,אין מידע,62,26.38,6.69,כתום,23503
חדרה,23,16.31,141,14.25,4.92,צהוב,98928
חולון,45,13.64,330,16.79,5.69,צהוב,196510
חיפה,65,10.08,645,22.63,5.63,צהוב,284981
חריש,קטן מ-15,אין מידע,31,15.81,5.61,צהוב,19608
טבריה,קטן מ-15,אין מידע,100,21.89,5.59,צהוב,45686
טייבה,26,60.47,43,9.65,4.81,צהוב,44582
טירה,קטן מ-15,אין מידע,27,10.01,5.21,צהוב,26972
טירת כרמל,קטן מ-15,אין מידע,37,15.24,4.86,צהוב,24285
יבנה,30,35.71,84,16.88,5.63,צהוב,49759
יהוד,קטן מ-15,אין מידע,75,25.00,6.57,כתום,30003
יקנעם עילית,קטן מ-15,אין מידע,49,20.36,4.68,צהוב,24061
ירושלים,182,15.76,1155,12.12,4.72,צהוב,952916
כוכב יאיר,0,0,30,34.33,7.19,כתום,8738
כפר יונה,קטן מ-15,אין מידע,46,17.60,5.68,צהוב,26140
כפר סבא,40,14.65,273,26.85,6.47,כתום,101664
כרמיאל,קטן מ-15,אין מידע,82,17.75,5.88,צהוב,46190
להבים,קטן מ-15,אין מידע,22,33.13,6.66,כתום,6641
לוד,35,35.35,99,12.25,4.69,צהוב,80786
מבשרת ציון,קטן מ-15,אין מידע,80,32.86,6.06,כתום,24347
מגאר,קטן מ-15,אין מידע,31,13.32,5.82,צהוב,23271
מגדל העמק,קטן מ-15,אין מידע,18,6.98,3.01,ירוק,25790
מודיעין-מכבים-רעות,47,19.67,239,25.23,6.59,כתום,94744
מזכרת בתיה,קטן מ-15,אין מידע,29,19.21,5.11,צהוב,15095
מיתר,קטן מ-15,אין מידע,29,29.11,6.46,כתום,9963
מעלה אדומים,קטן מ-15,אין מידע,36,9.52,5.47,צהוב,37802
מעלות-תרשיחא,קטן מ-15,אין מידע,36,16.25,6.58,כתום,22158
נהריה,קטן מ-15,אין מידע,94,15.88,5.34,צהוב,59189
נוף הגליל,קטן מ-15,אין מידע,72,17.16,4.72,צהוב,41950
נס ציונה,28,25.00,112,22.16,6.45,כתום,50532
נצרת,קטן מ-15,אין מידע,59,7.59,2.84,ירוק,77734
נשר,קטן מ-15,אין מידע,39,16.29,5.75,צהוב,23947
נתיבות,קטן מ-15,אין מידע,33,8.36,4.96,צהוב,39456
נתניה,60,19.54,307,13.73,5.15,צהוב,223562
סביון,קטן מ-15,אין מידע,17,42.03,5.7,צהוב,4045
סח'נין,קטן מ-15,אין מידע,17,5.28,1.89,ירוק,32220
עומר,קטן מ-15,אין מידע,28,36.99,6.53,כתום,7569
עיילבון,קטן מ-15,אין מידע,16,27.68,8.07,אדום,5781
עכו,קטן מ-15,אין מידע,57,11.51,3.77,ירוק,49517
עפולה,קטן מ-15,אין מידע,54,9.50,4.79,צהוב,56844
ערד,קטן מ-15,אין מידע,37,13.62,5.81,צהוב,27170
פוריידיס,קטן מ-15,אין מידע,17,12.65,3.13,ירוק,13439
פרדס חנה-כרכור,16,22.22,72,16.50,5.47,צהוב,43646
פרדסיה,קטן מ-15,אין מידע,16,24.07,5.54,צהוב,6647
פתח תקווה,84,19.58,429,17.13,5.32,צהוב,250427
צפת,קטן מ-15,אין מידע,34,9.33,4.51,צהוב,36423
קדימה-צורן,17,38.64,44,19.37,5.52,צהוב,22711
קיסריה,קטן מ-15,אין מידע,22,39.26,6.36,כתום,5604
קרית אונו,23,24.47,94,23.05,6.85,כתום,40778
קרית אתא,קטן מ-15,אין מידע,68,11.47,5.4,צהוב,59291
קרית ביאליק,קטן מ-15,אין מידע,92,22.09,5.6,צהוב,41645
קרית גת,18,18.56,97,16.57,5.5,צהוב,58550
קרית טבעון,קטן מ-15,אין מידע,32,17.52,5.19,צהוב,18266
קרית ים,קטן מ-15,אין מידע,59,14.98,5.74,צהוב,39389
קרית מוצקין,קטן מ-15,אין מידע,87,19.14,5.91,צהוב,45461
קרית מלאכי,קטן מ-15,אין מידע,27,11.09,5.45,צהוב,24346
קרית עקרון,קטן מ-15,אין מידע,16,14.50,5.85,צהוב,11034
קרית שמונה,קטן מ-15,אין מידע,40,17.80,4.04,ירוק,22470
קרני שומרון,קטן מ-15,אין מידע,19,20.02,7.42,כתום,9492
ראש העין,19,16.24,117,17.38,5.59,צהוב,67337
ראשון לציון,77,16.14,477,18.64,5.58,צהוב,255891
רהט,קטן מ-15,אין מידע,17,2.31,2.85,ירוק,73671
רחובות,99,28.78,344,23.53,6.7,כתום,146213
רמלה,קטן מ-15,אין מידע,74,9.62,4.74,צהוב,76903
רמת גן,42,11.73,358,21.47,5.75,צהוב,166746
רמת השרון,31,22.79,136,28.64,6.43,כתום,47482
רעננה,39,17.18,227,29.50,6.19,כתום,76958
שדרות,קטן מ-15,אין מידע,43,14.88,4.85,צהוב,28899
שוהם,קטן מ-15,אין מידע,57,27.11,6.49,כתום,21029
שפרעם,קטן מ-15,אין מידע,21,4.95,4.49,ירוק,42400
תל אביב - יפו,138,11.60,1190,23.75,5.72,צהוב,501015
תל מונד,קטן מ-15,אין מידע,34,25.26,7.18,כתום,13461
תל שבע,קטן מ-15,אין מידע,30,13.93,5.08,צהוב,21531
