gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,1342,1.3,0,0,1,0.3,4,0.4,144,2.7
זכר,0-9,שנה,283639,9.1,3,0.1,20,1,65,0.6,1972,4.8
זכר,0-9,חודש אחרון,430,1.3,0,0,1,0.7,4,0.7,81,3.1
זכר,0-9,מתחילת קורונה,443165,9.4,8,0.1,35,0.5,128,0.4,3428,3.7
זכר,0-9,6 חודשים,7960,2.9,0,0,4,0.7,9,0.3,407,3.3
נקבה,0-9,מתחילת קורונה,365183,7.7,4,0,18,0.3,81,0.2,2753,2.9
נקבה,0-9,6 חודשים,7183,2.7,0,0,2,0.3,6,0.2,291,2.3
נקבה,0-9,3 חודשים,1384,1.4,0,0,1,0.3,3,0.3,90,1.7
נקבה,0-9,חודש אחרון,389,1.2,0,0,1,0.7,3,0.6,53,2
נקבה,0-9,שנה,221568,7.1,2,0.1,11,0.5,44,0.4,1572,3.8
זכר,10-19,מתחילת קורונה,442720,9.4,6,0,25,0.4,83,0.3,1106,1.2
זכר,10-19,חודש אחרון,986,2.9,0,0,0,0,2,0.4,13,0.5
זכר,10-19,3 חודשים,3103,3,0,0,0,0,2,0.2,24,0.4
זכר,10-19,6 חודשים,8225,3,0,0,1,0.2,4,0.1,88,0.7
זכר,10-19,שנה,264019,8.5,3,0.1,11,0.5,28,0.3,447,1.1
נקבה,10-19,חודש אחרון,1321,3.9,0,0,1,0.7,1,0.2,14,0.5
נקבה,10-19,שנה,258271,8.3,2,0.1,10,0.5,20,0.2,484,1.2
נקבה,10-19,מתחילת קורונה,435201,9.2,7,0.1,24,0.4,83,0.3,1251,1.3
נקבה,10-19,3 חודשים,4405,4.3,0,0,1,0.3,3,0.3,31,0.6
נקבה,10-19,6 חודשים,10359,3.8,0,0,1,0.2,4,0.1,80,0.6
זכר,20-29,מתחילת קורונה,273842,5.8,26,0.2,61,0.9,254,0.8,1718,1.8
זכר,20-29,6 חודשים,11562,4.3,2,0.2,6,1,10,0.4,116,0.9
זכר,20-29,3 חודשים,4386,4.3,1,0.3,4,1.4,4,0.4,44,0.8
זכר,20-29,שנה,153855,4.9,4,0.1,17,0.8,48,0.5,520,1.3
זכר,20-29,חודש אחרון,1633,4.9,0,0,1,0.7,3,0.6,16,0.6
נקבה,20-29,מתחילת קורונה,389066,8.2,22,0.2,64,0.9,287,0.9,5532,5.9
נקבה,20-29,חודש אחרון,2342,7,0,0,1,0.7,3,0.6,59,2.3
נקבה,20-29,6 חודשים,17110,6.3,0,0,5,0.8,10,0.4,366,2.9
נקבה,20-29,שנה,238466,7.7,5,0.1,17,0.8,35,0.3,2145,5.2
נקבה,20-29,3 חודשים,6911,6.8,0,0,2,0.7,3,0.3,114,2.1
זכר,30-39,מתחילת קורונה,274910,5.8,53,0.4,109,1.6,649,2,2420,2.6
זכר,30-39,6 חודשים,13762,5.1,0,0,5,0.8,16,0.6,148,1.2
זכר,30-39,3 חודשים,4880,4.8,0,0,3,1,7,0.6,59,1.1
זכר,30-39,חודש אחרון,1698,5.1,0,0,2,1.4,6,1.1,29,1.1
זכר,30-39,שנה,177520,5.7,9,0.2,31,1.5,80,0.8,675,1.6
נקבה,30-39,3 חודשים,7125,7,0,0,2,0.7,11,1,133,2.4
נקבה,30-39,שנה,270349,8.7,8,0.2,25,1.2,79,0.7,2198,5.4
נקבה,30-39,חודש אחרון,2393,7.2,0,0,0,0,3,0.6,59,2.3
נקבה,30-39,מתחילת קורונה,396644,8.4,40,0.3,115,1.7,612,1.9,5618,6
נקבה,30-39,6 חודשים,19365,7.2,1,0.1,9,1.5,17,0.6,395,3.2
זכר,40-49,מתחילת קורונה,249574,5.3,126,1,272,4,1445,4.4,3808,4.1
זכר,40-49,6 חודשים,13521,5,3,0.3,6,1,25,0.9,200,1.6
זכר,40-49,3 חודשים,4946,4.9,1,0.3,2,0.7,12,1.1,76,1.4
זכר,40-49,שנה,167545,5.4,22,0.6,52,2.5,165,1.6,859,2.1
זכר,40-49,חודש אחרון,1705,5.1,1,0.7,1,0.7,6,1.1,32,1.2
נקבה,40-49,חודש אחרון,2742,8.2,0,0,1,0.7,2,0.4,34,1.3
נקבה,40-49,מתחילת קורונה,359327,7.6,82,0.7,146,2.2,988,3,3781,4
נקבה,40-49,6 חודשים,21220,7.9,4,0.5,7,1.2,16,0.6,205,1.6
נקבה,40-49,3 חודשים,8542,8.4,2,0.5,3,1,3,0.3,75,1.4
נקבה,40-49,שנה,253694,8.1,16,0.4,25,1.2,105,1,975,2.4
זכר,50-59,חודש אחרון,1668,5,4,2.6,11,7.5,18,3.3,96,3.7
זכר,50-59,6 חודשים,13112,4.9,13,1.5,34,5.6,82,2.9,423,3.4
זכר,50-59,3 חודשים,5004,4.9,6,1.6,16,5.5,34,3,185,3.4
זכר,50-59,מתחילת קורונה,177232,3.8,406,3.4,580,8.6,2336,7.1,5358,5.7
זכר,50-59,שנה,122014,3.9,81,2.1,131,6.4,391,3.7,1530,3.7
נקבה,50-59,שנה,188079,6,45,1.2,71,3.5,263,2.5,1208,3
נקבה,50-59,3 חודשים,8937,8.8,3,0.8,8,2.8,19,1.7,146,2.7
נקבה,50-59,חודש אחרון,2856,8.5,0,0,3,2.1,8,1.5,75,2.9
נקבה,50-59,מתחילת קורונה,256019,5.4,209,1.7,277,4.1,1641,5,4258,4.5
נקבה,50-59,6 חודשים,21919,8.1,8,0.9,18,3,47,1.7,317,2.5
זכר,60-69,מתחילת קורונה,140427,3,1059,8.7,1019,15,3581,10.9,7640,8.2
זכר,60-69,6 חודשים,16474,6.1,42,4.8,74,12.3,208,7.4,875,7
זכר,60-69,3 חודשים,6299,6.2,12,3.3,26,9,77,6.8,393,7.2
זכר,60-69,שנה,102755,3.3,230,6.1,245,12,875,8.3,2877,7
זכר,60-69,חודש אחרון,2071,6.2,6,3.9,11,7.5,37,6.8,187,7.2
נקבה,60-69,חודש אחרון,2774,8.3,3,2,15,10.3,21,3.9,138,5.3
נקבה,60-69,6 חודשים,23582,8.7,25,2.9,43,7.1,133,4.7,660,5.3
נקבה,60-69,3 חודשים,8990,8.8,11,3,23,7.9,43,3.8,284,5.2
נקבה,60-69,מתחילת קורונה,189703,4,586,4.8,550,8.1,2401,7.3,5662,6
