CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.005971769815418024,2020-03-02T00:00:00.000Z,1,5632,0,0,1842
0,0,10,0,0,10,10,0.005428881650380022,2020-03-03T00:00:00.000Z,0,7857,3,0,1842
0,0,12,0,0,12,11,0.006514657980456026,2020-03-04T00:00:00.000Z,0,7012,1,0,1842
0,0,12,1,0,13,13,0.007057546145494028,2020-03-05T00:00:00.000Z,1,7012,1,0,1842
1,0,14,2,0,16,16,0.008686210640608035,2020-03-06T00:00:00.000Z,1,5177,2,0,1842
2,0,17,3,0,20,20,0.01085776330076004,2020-03-07T00:00:00.000Z,1,4861,2,0,1842
4,0,21,5,0,26,26,0.01411509229098806,2020-03-08T00:00:00.000Z,2,7330,4,0,1842
5,0,33,6,0,39,39,0.02117263843648208,2020-03-09T00:00:00.000Z,7,6205,-5,0,1842
5,0,53,6,0,59,59,0.03203040173724213,2020-03-10T00:00:00.000Z,2,6021,8,0,1842
6,0,73,7,1,81,81,0.04397394136807818,2020-03-11T00:00:00.000Z,10,5981,5,0,1842
6,0,95,7,1,103,101,0.05591748099891422,2020-03-12T00:00:00.000Z,6,5983,7,0,1842
6,0,112,7,4,123,122,0.06677524429967427,2020-03-13T00:00:00.000Z,10,4121,20,0,1842
4,0,152,6,4,162,161,0.08794788273615635,2020-03-14T00:00:00.000Z,20,3692,10,0,1842
6,0,187,9,6,202,200,0.1096634093376764,2020-03-15T00:00:00.000Z,37,5489,10,0,1842
7,0,205,11,5,221,215,0.1199782844733985,2020-03-16T00:00:00.000Z,27,4759,68,0,1842
7,0,238,12,6,256,256,0.1389793702497286,2020-03-17T00:00:00.000Z,46,4338,117,0,1842
7,0,279,16,11,306,269,0.1661237785016287,2020-03-18T00:00:00.000Z,54,3920,217,0,1842
12,0,263,21,11,295,264,0.1601520086862106,2020-03-19T00:00:00.000Z,31,4053,348,0,1842
12,1,252,23,14,289,251,0.1568946796959826,2020-03-20T00:00:00.000Z,30,3207,523,0,1842
15,0,229,27,21,277,274,0.1503800217155266,2020-03-21T00:00:00.000Z,35,2905,706,0,1842
22,0,255,37,32,324,305,0.1758957654723127,2020-03-22T00:00:00.000Z,54,4523,921,0,1842
24,0,274,42,36,352,323,0.1910966340933768,2020-03-23T00:00:00.000Z,58,4053,1242,0,1842
26,3,302,45,48,395,343,0.2144408251900109,2020-03-24T00:00:00.000Z,82,3963,1633,0,1842
28,1,311,49,53,413,397,0.2242128121606949,2020-03-25T00:00:00.000Z,81,3666,1991,0,1842
