gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,22816,5,0,0,2,0.5,9,0.4,342,3.7
זכר,0-9,שנה,365434,10.2,5,0.1,23,0.9,84,0.6,2145,5
זכר,0-9,6 חודשים,267952,9.8,2,0.1,16,1.1,55,0.7,1549,5.3
זכר,0-9,מתחילת קורונה,434621,9.8,7,0.1,31,0.5,116,0.4,3041,3.7
זכר,0-9,חודש אחרון,14318,4.9,0,0,2,1,3,0.2,239,3.7
נקבה,0-9,שנה,298362,8.3,2,0,10,0.4,60,0.4,1755,4.1
נקבה,0-9,6 חודשים,206731,7.6,2,0.1,10,0.7,40,0.5,1259,4.3
נקבה,0-9,מתחילת קורונה,357053,8,5,0,17,0.3,79,0.3,2473,3
נקבה,0-9,3 חודשים,19467,4.3,0,0,1,0.3,9,0.4,262,2.8
נקבה,0-9,חודש אחרון,12642,4.3,0,0,1,0.5,7,0.5,191,3
זכר,10-19,מתחילת קורונה,434596,9.8,7,0.1,24,0.4,80,0.3,1023,1.2
זכר,10-19,3 חודשים,20895,4.6,0,0,0,0,3,0.1,75,0.8
זכר,10-19,6 חודשים,245759,9,4,0.1,10,0.7,25,0.3,356,1.2
זכר,10-19,חודש אחרון,13043,4.4,0,0,0,0,2,0.1,53,0.8
זכר,10-19,שנה,337126,9.4,5,0.1,15,0.6,44,0.3,569,1.3
נקבה,10-19,3 חודשים,21690,4.7,1,0.2,2,0.5,5,0.2,104,1.1
נקבה,10-19,שנה,337480,9.4,4,0.1,15,0.6,36,0.3,659,1.5
נקבה,10-19,6 חודשים,235741,8.6,3,0.1,9,0.6,16,0.2,395,1.4
נקבה,10-19,מתחילת קורונה,423730,9.5,8,0.1,23,0.4,80,0.3,1177,1.4
נקבה,10-19,חודש אחרון,13596,4.6,0,0,0,0,3,0.2,74,1.2
זכר,20-29,מתחילת קורונה,261292,5.9,24,0.2,56,0.9,244,0.8,1604,1.9
זכר,20-29,3 חודשים,19885,4.3,0,0,2,0.5,6,0.3,107,1.2
זכר,20-29,6 חודשים,135221,5,2,0.1,12,0.8,37,0.5,401,1.4
זכר,20-29,חודש אחרון,13239,4.5,0,0,2,1,1,0.1,71,1.1
זכר,20-29,שנה,190266,5.3,5,0.1,23,0.9,92,0.7,667,1.6
