coronaOccupancy,isolatedTeam,name,normalOccupancy
32.467532467532465,17,שמיר (אסף הרופא),56.22895812988281
21.42857142857143,3,מעייני הישועה,
21.21212121212121,19,מאיר,74.93572998046875
19.6969696969697,68,"רמב""ם",79.48453521728516
17.91044776119403,20,הדסה עין כרם,95.951416015625
17.5,73,שיבא,88.417724609375
14.42307692307692,10,וולפסון,57.68667602539063
10,108,סוראסקי,84.71392059326172
9.411764705882353,20,שערי צדק,82.55528259277344
7.647058823529412,42,סורוקה,65.42137145996094
6.666666666666667,4,המרכזי בעמק,64.6551742553711
6.666666666666667,28,הלל יפה,67.7669906616211
5.454545454545454,20,לניאדו,155.4317474365234
3.448275862068966,14,ברזילי,53.32225799560547
3.389830508474576,0,"אסותא אשדוד בי""ח",
1.724137931034483,11,בני ציון,59.12240219116211
1.666666666666667,9,זיו צפת,67.14697265625
1.176470588235294,20,קפלן,92.0577621459961
0.5235602094240838,9,השרון ק. גולדה,38.17427444458008
0,2,הסקוטי,561.5999755859375
0,42,רבין ק. בילינסון,84.79042053222656
0,32,נהריה,77.17842102050781
0,0,יוספטל,50.76922988891602
0,3,אסותא באר שבע,
0,8,שניידר,78.9029541015625
0,9,הכרמל,61.75868988037109
0,0,אל מקאסד,
0,3,המשפחה הקדושה,259.1666564941406
0,0,הסהר האדום,
0,5,הר הצופים,170.1388854980469
0,1,הצרפתי,287.3134460449219
0,0,אסותא ראשון לציון,
0,0,אלישע,
0,6,אסותא חיפה,
0,1,אסותא רמת החייל,
0,8,פוריה,64.22534942626953
