city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130237,886,226,16418,9
תל אביב - יפו,26260,203,56,17009,4
באר שבע,15035,195,66,6016,10
נתניה,16903,167,71,6350,8
רהט,4856,151,56,939,22
חיפה,16600,141,44,9947,5
פתח תקווה,21563,133,49,7655,5
אשדוד,25496,127,23,4935,6
חולון,14612,125,31,4779,7
נצרת,9011,109,26,1438,14
אום אל-פחם,6110,102,47,1067,18
אשקלון,11804,87,23,3486,6
בת ים,9643,87,18,3434,7
ראשון לציון,14833,86,23,6626,4
לוד,8600,81,21,2120,10
טייבה,4518,71,46,952,16
רמלה,9512,64,  6-10  ,1680,8
נתיבות,7001,56,32,726,14
בית שמש,20202,54,26,1489,4
חדרה,6815,52,23,2497,5
אבו סנאן,1334,46,23,1100,34
רחובות,11285,46,18,3878,3
ערד,2467,45,15,1042,16
כפר קאסם,3346,44,23,640,18
לקיה,747,44,24,260,28
קרית גת,7294,43, 11-14 ,1161,7
אבו גוש,1273,42,15,543,52
ערערה-בנגב,981,41,17,232,22
דימונה,2497,41, 11-14 ,1262,11
באקה אל-גרביה,2740,41,15,538,14
כסיפה,889,40, 11-14 ,165,22
מעלה עירון,1875,39,17,292,25
בני ברק,48195,38,  6-10  ,1319,2
ערערה,2012,37,21,385,18
שפרעם,4108,36,  6-10  ,681,9
ירכא,2123,34,  6-10  ,275,22
קרית אתא,4675,34, 11-14 ,1745,6
חורה,855,34,19,186,18
טירה,2716,32, 11-14 ,551,12
אילת,2503,31,  1-5  ,3183,5
תל שבע,556,30,  6-10  ,229,14
רמת גן,7881,29, 11-14 ,4642,2
בית ג'ן,1883,29,  6-10  ,190,24
ריינה,1696,29,  6-10  ,262,17
צפת,4797,28,  6-10  ,566,8
מעלה אדומים,3802,27,  6-10  ,901,7
עכו,4064,27, 11-14 ,1451,5
רעננה,3833,27, 11-14 ,3207,4
טבריה,4511,26,  6-10  ,804,6
אופקים,4303,26,  1-5  ,667,8
כפר מנדא,1678,26,  1-5  ,207,13
מודיעין עילית,25173,26,  6-10  ,358,3
כפר סבא,4069,26,  1-5  ,3430,3
הרצליה,4227,25,  1-5  ,3803,3
עין מאהל,1642,25,16,247,18
כאוכב אבו אל-היג'א,457,25,16,254,63
יפיע,2214,25,  1-5  ,282,13
שדרות,2874,25, 11-14 ,519,9
"בסמ""ה",914,24, 11-14 ,273,22
עראבה,2301,24, 11-14 ,574,9
אור יהודה,4341,24,  6-10  ,721,7
נהריה,3304,23,  6-10  ,1454,4
עפולה,3784,23, 11-14 ,1212,4
מודיעין-מכבים-רעות,4807,23,  6-10  ,3405,3
כפר כנא,2434,22,  1-5  ,313,9
ראש העין,5426,22,  1-5  ,1870,3
נוף הגליל,2857,20,  1-5  ,1124,4
קרית ים,2342,20, 11-14 ,1694,5
פרדס חנה-כרכור,2334,20, 11-14 ,1506,5
אריאל,1037,20,  6-10  ,568,11
משהד,792,19,  6-10  ,133,21
מעלות-תרשיחא,1587,19,  6-10  ,606,8
זרזיר,498,18,  1-5  ,132,21
קרית מלאכי,4095,18,  0  ,320,7
אעצם (שבט),69,18,  6-10  ,50,17
ראמה,940,17, 11-14 ,282,20
יבנה,4319,17,  6-10  ,1198,4
אפרת,1036,16,  6-10  ,630,13
כעביה-טבאש-חג'אג'רה,573,16,  1-5  ,81,27
מג'ד אל-כרום,2199,16,  1-5  ,252,10
פוריידיס,1243,16, 11-14 ,202,12
ג'דיידה-מכר,2038,16,  1-5  ,400,8
הוד השרון,2787,16,  1-5  ,2398,3
טמרה,3855,16,  1-5  ,677,5
מגדל העמק,2103,16,  6-10  ,625,6
יקנעם עילית,1160,16,  6-10  ,573,7
אבו ג'ווייעד (שבט),59,15,  1-5  ,188,32
מגאר,2088,15,  1-5  ,238,7
חריש,1527,15,  1-5  ,388,7
דאלית אל-כרמל,2303,15,  6-10  ,207,9
מבשרת ציון,1908,15,  6-10  ,901,6
כפר יאסיף,961,15,  6-10  ,417,14
נס ציונה,2452,15,  1-5  ,1767,3
מרכז שפירא,216, קטן מ-15 ,  0  ,41,4
ג'ולס,668, קטן מ-15 ,  1-5  ,82,3
שילה,395, קטן מ-15 ,  0  ,126,6
רמת ישי,283, קטן מ-15 ,  1-5  ,240,8
גן יבנה,1656, קטן מ-15 ,  1-5  ,535,2
בית דגן,528, קטן מ-15 ,  1-5  ,160,12
דייר אל-אסד,1370, קטן מ-15 ,  1-5  ,193,9
דבוריה,1203, קטן מ-15 ,  1-5  ,299,4
חורפיש,996, קטן מ-15 ,  1-5  ,145,17
אבו רובייעה (שבט),42, קטן מ-15 ,  1-5  ,28,16
נחף,1224, קטן מ-15 ,  1-5  ,426,1
"כפר חב""ד",1372, קטן מ-15 ,  1-5  ,89,19
ביר אל-מכסור,597, קטן מ-15 ,  0  ,153,3
"בני עי""ש",518, קטן מ-15 ,  0  ,229,4
צור הדסה,706, קטן מ-15 ,  1-5  ,354,4
צור יצחק,226, קטן מ-15 ,  0  ,303,2
באר יעקב,2262, קטן מ-15 ,  1-5  ,807,3
עספיא,1402, קטן מ-15 ,  1-5  ,219,7
שעב,672, קטן מ-15 ,  0  ,104,1
תקוע,278, קטן מ-15 ,  6-10  ,164,26
אלעזר,180, קטן מ-15 ,  1-5  ,117,24
קרית יערים,1522, קטן מ-15 ,  1-5  ,79,16
מזכרת בתיה,748, קטן מ-15 ,  1-5  ,503,5
עלי זהב,255, קטן מ-15 ,  1-5  ,157,5
טירת כרמל,1388, קטן מ-15 ,  1-5  ,448,5
