section,female,male,period,order_period
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 22, 'percentage': 0.9}",שנה,2
0-9,"{'amount': 8, 'percentage': 0.7}","{'amount': 16, 'percentage': 1.4}",3 חודשים,4
0-9,"{'amount': 8, 'percentage': 0.5}","{'amount': 20, 'percentage': 1.2}",6 חודשים,3
0-9,"{'amount': 5, 'percentage': 0.8}","{'amount': 10, 'percentage': 1.6}",חודש אחרון,5
0-9,"{'amount': 15, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.5}",מתחילת קורונה,1
10-19,"{'amount': 8, 'percentage': 0.7}","{'amount': 8, 'percentage': 0.7}",3 חודשים,4
10-19,"{'amount': 14, 'percentage': 0.5}","{'amount': 14, 'percentage': 0.5}",שנה,2
10-19,"{'amount': 12, 'percentage': 0.7}","{'amount': 12, 'percentage': 0.7}",6 חודשים,3
10-19,"{'amount': 3, 'percentage': 0.5}","{'amount': 4, 'percentage': 0.6}",חודש אחרון,5
10-19,"{'amount': 20, 'percentage': 0.3}","{'amount': 22, 'percentage': 0.4}",מתחילת קורונה,1
20-29,"{'amount': 22, 'percentage': 0.9}","{'amount': 31, 'percentage': 1.2}",שנה,2
20-29,"{'amount': 15, 'percentage': 0.9}","{'amount': 20, 'percentage': 1.2}",6 חודשים,3
20-29,"{'amount': 3, 'percentage': 0.5}","{'amount': 5, 'percentage': 0.8}",חודש אחרון,5
20-29,"{'amount': 12, 'percentage': 1.1}","{'amount': 9, 'percentage': 0.8}",3 חודשים,4
20-29,"{'amount': 54, 'percentage': 0.9}","{'amount': 51, 'percentage': 0.9}",מתחילת קורונה,1
30-39,"{'amount': 49, 'percentage': 1.9}","{'amount': 50, 'percentage': 1.9}",שנה,2
30-39,"{'amount': 24, 'percentage': 1.4}","{'amount': 33, 'percentage': 1.9}",6 חודשים,3
30-39,"{'amount': 9, 'percentage': 0.8}","{'amount': 23, 'percentage': 2}",3 חודשים,4
30-39,"{'amount': 5, 'percentage': 0.8}","{'amount': 16, 'percentage': 2.6}",חודש אחרון,5
30-39,"{'amount': 91, 'percentage': 1.6}","{'amount': 93, 'percentage': 1.6}",מתחילת קורונה,1
40-49,"{'amount': 41, 'percentage': 2.4}","{'amount': 76, 'percentage': 4.4}",6 חודשים,3
40-49,"{'amount': 12, 'percentage': 1.9}","{'amount': 20, 'percentage': 3.2}",חודש אחרון,5
40-49,"{'amount': 62, 'percentage': 2.4}","{'amount': 121, 'percentage': 4.7}",שנה,2
40-49,"{'amount': 20, 'percentage': 1.8}","{'amount': 44, 'percentage': 3.9}",3 חודשים,4
40-49,"{'amount': 139, 'percentage': 2.4}","{'amount': 241, 'percentage': 4.1}",מתחילת קורונה,1
50-59,"{'amount': 25, 'percentage': 4}","{'amount': 52, 'percentage': 8.4}",חודש אחרון,5
50-59,"{'amount': 135, 'percentage': 5.2}","{'amount': 243, 'percentage': 9.4}",שנה,2
50-59,"{'amount': 84, 'percentage': 4.9}","{'amount': 155, 'percentage': 9}",6 חודשים,3
50-59,"{'amount': 51, 'percentage': 4.5}","{'amount': 91, 'percentage': 8}",3 חודשים,4
50-59,"{'amount': 248, 'percentage': 4.3}","{'amount': 530, 'percentage': 9.1}",מתחילת קורונה,1
60-69,"{'amount': 51, 'percentage': 8.2}","{'amount': 87, 'percentage': 14.1}",חודש אחרון,5
60-69,"{'amount': 235, 'percentage': 9.1}","{'amount': 328, 'percentage': 12.7}",שנה,2
60-69,"{'amount': 155, 'percentage': 9}","{'amount': 215, 'percentage': 12.5}",6 חודשים,3
60-69,"{'amount': 78, 'percentage': 6.8}","{'amount': 132, 'percentage': 11.6}",3 חודשים,4
60-69,"{'amount': 472, 'percentage': 8.1}","{'amount': 893, 'percentage': 15.3}",מתחילת קורונה,1
70-79,"{'amount': 180, 'percentage': 10.5}","{'amount': 245, 'percentage': 14.2}",6 חודשים,3
70-79,"{'amount': 115, 'percentage': 10.1}","{'amount': 175, 'percentage': 15.4}",3 חודשים,4
70-79,"{'amount': 269, 'percentage': 10.4}","{'amount': 363, 'percentage': 14.1}",שנה,2
70-79,"{'amount': 59, 'percentage': 9.5}","{'amount': 98, 'percentage': 15.8}",חודש אחרון,5
70-79,"{'amount': 565, 'percentage': 9.7}","{'amount': 1000, 'percentage': 17.2}",מתחילת קורונה,1
80-89,"{'amount': 124, 'percentage': 10.9}","{'amount': 142, 'percentage': 12.5}",3 חודשים,4
80-89,"{'amount': 224, 'percentage': 8.7}","{'amount': 264, 'percentage': 10.2}",שנה,2
80-89,"{'amount': 161, 'percentage': 9.4}","{'amount': 176, 'percentage': 10.2}",6 חודשים,3
80-89,"{'amount': 65, 'percentage': 10.5}","{'amount': 67, 'percentage': 10.8}",חודש אחרון,5
80-89,"{'amount': 471, 'percentage': 8.1}","{'amount': 624, 'percentage': 10.7}",מתחילת קורונה,1
90+,"{'amount': 38, 'percentage': 3.3}","{'amount': 37, 'percentage': 3.2}",3 חודשים,4
90+,"{'amount': 61, 'percentage': 2.4}","{'amount': 59, 'percentage': 2.3}",שנה,2
90+,"{'amount': 46, 'percentage': 2.7}","{'amount': 43, 'percentage': 2.5}",6 חודשים,3
90+,"{'amount': 15, 'percentage': 2.4}","{'amount': 17, 'percentage': 2.7}",חודש אחרון,5
90+,"{'amount': 130, 'percentage': 2.2}","{'amount': 134, 'percentage': 2.3}",מתחילת קורונה,1
