gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,417,1.3,0,0,1,0.7,4,0.7,83,3.2
זכר,0-9,מתחילת קורונה,443175,9.4,8,0.1,35,0.5,128,0.4,3432,3.7
זכר,0-9,3 חודשים,1344,1.3,0,0,1,0.3,4,0.4,148,2.7
זכר,0-9,6 חודשים,7715,2.9,0,0,4,0.7,9,0.3,405,3.3
זכר,0-9,שנה,280175,9.1,3,0.1,20,1,65,0.6,1962,4.8
נקבה,0-9,מתחילת קורונה,365193,7.7,4,0,18,0.3,81,0.2,2754,2.9
נקבה,0-9,חודש אחרון,372,1.2,0,0,1,0.7,3,0.6,54,2.1
נקבה,0-9,3 חודשים,1382,1.4,0,0,1,0.3,3,0.3,91,1.7
נקבה,0-9,6 חודשים,6983,2.6,0,0,2,0.3,6,0.2,281,2.3
נקבה,0-9,שנה,218285,7.1,2,0.1,11,0.5,44,0.4,1557,3.8
זכר,10-19,3 חודשים,3115,3.1,0,0,0,0,2,0.2,24,0.4
זכר,10-19,6 חודשים,8065,3,0,0,1,0.2,4,0.1,87,0.7
זכר,10-19,מתחילת קורונה,442739,9.4,6,0,25,0.4,83,0.3,1106,1.2
זכר,10-19,חודש אחרון,940,2.9,0,0,0,0,2,0.4,13,0.5
זכר,10-19,שנה,259120,8.4,3,0.1,11,0.5,28,0.3,443,1.1
נקבה,10-19,מתחילת קורונה,435233,9.2,7,0.1,24,0.4,83,0.3,1251,1.3
נקבה,10-19,חודש אחרון,1289,4,0,0,1,0.7,1,0.2,14,0.5
נקבה,10-19,6 חודשים,10184,3.8,0,0,1,0.2,4,0.1,79,0.6
נקבה,10-19,שנה,252686,8.2,2,0.1,10,0.5,20,0.2,477,1.2
נקבה,10-19,3 חודשים,4424,4.3,0,0,1,0.3,3,0.3,31,0.6
זכר,20-29,מתחילת קורונה,273865,5.8,26,0.2,61,0.9,254,0.8,1718,1.8
זכר,20-29,חודש אחרון,1577,4.9,0,0,1,0.7,3,0.6,16,0.6
זכר,20-29,שנה,150659,4.9,4,0.1,17,0.8,48,0.5,518,1.3
זכר,20-29,6 חודשים,11334,4.3,2,0.2,6,1,10,0.4,114,0.9
זכר,20-29,3 חודשים,4394,4.3,1,0.3,4,1.4,3,0.3,44,0.8
נקבה,20-29,מתחילת קורונה,389094,8.2,22,0.2,64,0.9,287,0.9,5534,5.9
נקבה,20-29,חודש אחרון,2236,6.9,0,0,1,0.7,3,0.6,60,2.3
נקבה,20-29,שנה,233764,7.6,5,0.1,17,0.8,35,0.3,2108,5.2
נקבה,20-29,3 חודשים,6908,6.8,0,0,2,0.7,3,0.3,116,2.1
נקבה,20-29,6 חודשים,16802,6.3,0,0,5,0.8,10,0.4,363,2.9
זכר,30-39,מתחילת קורונה,274935,5.8,53,0.4,109,1.6,649,2,2420,2.6
זכר,30-39,חודש אחרון,1648,5.1,0,0,1,0.7,6,1.1,28,1.1
זכר,30-39,6 חודשים,13557,5.1,0,0,5,0.8,15,0.5,145,1.2
זכר,30-39,שנה,174779,5.7,9,0.2,31,1.5,80,0.8,667,1.6
זכר,30-39,3 חודשים,4881,4.8,0,0,3,1,7,0.6,59,1.1
נקבה,30-39,חודש אחרון,2283,7.1,0,0,0,0,3,0.6,58,2.3
נקבה,30-39,מתחילת קורונה,396677,8.4,40,0.3,116,1.7,612,1.9,5618,6
נקבה,30-39,3 חודשים,7120,7,0,0,2,0.7,11,1,133,2.4
נקבה,30-39,6 חודשים,19079,7.2,1,0.1,9,1.5,17,0.6,386,3.1
נקבה,30-39,שנה,266241,8.7,8,0.2,25,1.2,79,0.7,2177,5.3
זכר,40-49,מתחילת קורונה,249600,5.3,126,1,272,4,1445,4.4,3808,4.1
זכר,40-49,חודש אחרון,1640,5.1,1,0.7,0,0,6,1.1,28,1.1
זכר,40-49,שנה,165024,5.4,22,0.6,52,2.5,164,1.6,855,2.1
זכר,40-49,6 חודשים,13322,5,3,0.3,6,1,25,0.9,199,1.6
זכר,40-49,3 חודשים,4946,4.9,1,0.3,2,0.7,12,1.1,73,1.3
נקבה,40-49,חודש אחרון,2652,8.2,0,0,1,0.7,2,0.4,34,1.3
נקבה,40-49,מתחילת קורונה,359370,7.6,82,0.7,146,2.2,988,3,3781,4
נקבה,40-49,3 חודשים,8547,8.4,2,0.5,3,1,3,0.3,74,1.4
נקבה,40-49,6 חודשים,20966,7.9,4,0.5,7,1.2,15,0.5,204,1.6
נקבה,40-49,שנה,250056,8.2,16,0.4,25,1.2,104,1,963,2.4
זכר,50-59,חודש אחרון,1597,5,4,2.7,11,7.6,18,3.3,99,3.9
זכר,50-59,מתחילת קורונה,177252,3.8,406,3.4,579,8.5,2336,7.1,5361,5.7
זכר,50-59,3 חודשים,4990,4.9,6,1.6,16,5.5,33,2.9,187,3.4
זכר,50-59,6 חודשים,12910,4.8,13,1.5,34,5.6,82,2.9,424,3.4
זכר,50-59,שנה,120392,3.9,81,2.1,131,6.4,390,3.7,1525,3.7
נקבה,50-59,חודש אחרון,2746,8.5,0,0,3,2.1,8,1.5,75,2.9
נקבה,50-59,מתחילת קורונה,256066,5.4,209,1.7,277,4.1,1641,5,4259,4.5
נקבה,50-59,3 חודשים,8926,8.8,3,0.8,8,2.8,19,1.7,146,2.7
נקבה,50-59,6 חודשים,21675,8.1,8,0.9,18,3,47,1.7,317,2.5
נקבה,50-59,שנה,185770,6.1,45,1.2,71,3.5,263,2.5,1200,2.9
זכר,60-69,מתחילת קורונה,140465,3,1059,8.7,1020,15.1,3581,10.9,7644,8.2
זכר,60-69,חודש אחרון,1995,6.2,6,4.1,12,8.3,37,6.9,186,7.3
זכר,60-69,שנה,101346,3.3,230,6.1,243,11.9,873,8.3,2873,7.1
זכר,60-69,6 חודשים,16275,6.1,42,4.9,74,12.3,206,7.4,878,7.1
זכר,60-69,3 חודשים,6290,6.2,12,3.3,27,9.3,77,6.8,396,7.3
נקבה,60-69,חודש אחרון,2681,8.3,3,2,15,10.3,21,3.9,136,5.3
נקבה,60-69,מתחילת קורונה,189752,4,586,4.8,550,8.1,2401,7.3,5665,6
נקבה,60-69,3 חודשים,8956,8.8,11,3,23,7.9,43,3.8,285,5.2
נקבה,60-69,6 חודשים,23331,8.8,25,2.9,42,7,130,4.7,662,5.3
נקבה,60-69,שנה,145774,4.8,133,3.5,137,6.7,593,5.6,2152,5.3
זכר,70-79,מתחילת קורונה,96927,2.1,1816,15,1161,17.1,4267,12.9,9099,9.7
זכר,70-79,חודש אחרון,2107,6.5,27,18.2,25,17.2,90,16.7,358,14
זכר,70-79,6 חודשים,17169,6.4,118,13.7,107,17.8,419,15,1664,13.4
זכר,70-79,שנה,76436,2.5,512,13.5,358,17.5,1516,14.4,4528,11.1
זכר,70-79,3 חודשים,6656,6.5,57,15.6,56,19.3,180,15.9,749,13.7
נקבה,70-79,חודש אחרון,2444,7.6,10,6.8,21,14.5,71,13.2,290,11.3
נקבה,70-79,מתחילת קורונה,117903,2.5,1150,9.5,663,9.8,3258,9.9,7402,7.9
נקבה,70-79,3 חודשים,8290,8.1,34,9.3,33,11.4,146,12.9,651,11.9
נקבה,70-79,6 חודשים,21767,8.2,72,8.3,67,11.1,329,11.8,1346,10.8
נקבה,70-79,שנה,95432,3.1,348,9.2,216,10.6,1152,10.9,3683,9
זכר,80-89,מתחילת קורונה,39101,0.8,2152,17.8,745,11,3759,11.4,7886,8.4
זכר,80-89,חודש אחרון,1189,3.7,32,21.6,20,13.8,91,16.9,370,14.4
זכר,80-89,3 חודשים,3405,3.3,80,21.9,43,14.8,201,17.8,795,14.6
זכר,80-89,6 חודשים,8220,3.1,180,20.9,91,15.1,503,18,1739,14
זכר,80-89,שנה,30618,1,734,19.4,279,13.7,1686,16,4510,11.1
נקבה,80-89,מתחילת קורונה,53550,1.1,1964,16.2,560,8.3,3839,11.6,8367,8.9
נקבה,80-89,חודש אחרון,1607,5,21,14.2,16,11,80,14.8,355,13.9
