section,female,male,period
0-9,"{'amount': 241939, 'percentage': 7.3}","{'amount': 303170, 'percentage': 9.1}",שנה
0-9,"{'amount': 364340, 'percentage': 7.8}","{'amount': 442328, 'percentage': 9.5}",מתחילת קורונה
0-9,"{'amount': 21505, 'percentage': 3.8}","{'amount': 24392, 'percentage': 4.3}",6 חודשים
0-9,"{'amount': 556, 'percentage': 1.9}","{'amount': 438, 'percentage': 1.5}",חודש אחרון
0-9,"{'amount': 2067, 'percentage': 2.6}","{'amount': 1606, 'percentage': 2}",3 חודשים
10-19,"{'amount': 293694, 'percentage': 8.8}","{'amount': 292229, 'percentage': 8.8}",שנה
10-19,"{'amount': 24477, 'percentage': 4.3}","{'amount': 22565, 'percentage': 3.9}",6 חודשים
10-19,"{'amount': 1393, 'percentage': 4.7}","{'amount': 894, 'percentage': 3}",חודש אחרון
10-19,"{'amount': 3626, 'percentage': 4.5}","{'amount': 2417, 'percentage': 3}",3 חודשים
10-19,"{'amount': 432237, 'percentage': 9.3}","{'amount': 440640, 'percentage': 9.5}",מתחילת קורונה
20-29,"{'amount': 262440, 'percentage': 7.9}","{'amount': 170515, 'percentage': 5.1}",שנה
20-29,"{'amount': 1918, 'percentage': 6.5}","{'amount': 1047, 'percentage': 3.6}",חודש אחרון
20-29,"{'amount': 35208, 'percentage': 6.1}","{'amount': 24734, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 4663, 'percentage': 5.8}","{'amount': 2652, 'percentage': 3.3}",3 חודשים
20-29,"{'amount': 384338, 'percentage': 8.3}","{'amount': 270524, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 288729, 'percentage': 8.7}","{'amount': 189956, 'percentage': 5.7}",שנה
30-39,"{'amount': 391842, 'percentage': 8.4}","{'amount': 271270, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 43231, 'percentage': 7.5}","{'amount': 31096, 'percentage': 5.4}",6 חודשים
30-39,"{'amount': 2005, 'percentage': 6.8}","{'amount': 1246, 'percentage': 4.2}",חודש אחרון
30-39,"{'amount': 5370, 'percentage': 6.6}","{'amount': 3409, 'percentage': 4.2}",3 חודשים
40-49,"{'amount': 269714, 'percentage': 8.1}","{'amount': 178585, 'percentage': 5.4}",שנה
40-49,"{'amount': 353640, 'percentage': 7.6}","{'amount': 245930, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 45605, 'percentage': 8}","{'amount': 30393, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 2485, 'percentage': 8.5}","{'amount': 1290, 'percentage': 4.4}",חודש אחרון
40-49,"{'amount': 6417, 'percentage': 7.9}","{'amount': 3586, 'percentage': 4.4}",3 חודשים
50-59,"{'amount': 194996, 'percentage': 5.9}","{'amount': 127883, 'percentage': 3.8}",שנה
50-59,"{'amount': 45150, 'percentage': 7.9}","{'amount': 28081, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 2661, 'percentage': 9.1}","{'amount': 1350, 'percentage': 4.6}",חודש אחרון
50-59,"{'amount': 6887, 'percentage': 8.5}","{'amount': 3727, 'percentage': 4.6}",3 חודשים
50-59,"{'amount': 250197, 'percentage': 5.4}","{'amount': 173629, 'percentage': 3.7}",מתחילת קורונה
60-69,"{'amount': 150085, 'percentage': 4.5}","{'amount': 105335, 'percentage': 3.2}",שנה
60-69,"{'amount': 47895, 'percentage': 8.4}","{'amount': 32972, 'percentage': 5.8}",6 חודשים
60-69,"{'amount': 2718, 'percentage': 9.3}","{'amount': 1860, 'percentage': 6.3}",חודש אחרון
60-69,"{'amount': 7796, 'percentage': 9.6}","{'amount': 5062, 'percentage': 6.3}",3 חודשים
60-69,"{'amount': 183949, 'percentage': 4}","{'amount': 136084, 'percentage': 2.9}",מתחילת קורונה
70-79,"{'amount': 95280, 'percentage': 2.9}","{'amount': 76637, 'percentage': 2.3}",שנה
70-79,"{'amount': 41696, 'percentage': 7.3}","{'amount': 32809, 'percentage': 5.7}",6 חודשים
70-79,"{'amount': 2568, 'percentage': 8.7}","{'amount': 1989, 'percentage': 6.8}",חודש אחרון
70-79,"{'amount': 7835, 'percentage': 9.7}","{'amount': 5883, 'percentage': 7.3}",3 חודשים
70-79,"{'amount': 112649, 'percentage': 2.4}","{'amount': 92332, 'percentage': 2}",מתחילת קורונה
80-89,"{'amount': 40426, 'percentage': 1.2}","{'amount': 29551, 'percentage': 0.9}",שנה
80-89,"{'amount': 18893, 'percentage': 3.3}","{'amount': 13882, 'percentage': 2.4}",6 חודשים
80-89,"{'amount': 1390, 'percentage': 4.7}","{'amount': 912, 'percentage': 3.1}",חודש אחרון
80-89,"{'amount': 3739, 'percentage': 4.6}","{'amount': 2582, 'percentage': 3.2}",3 חודשים
80-89,"{'amount': 50327, 'percentage': 1.1}","{'amount': 36649, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 11458, 'percentage': 0.3}","{'amount': 6119, 'percentage': 0.2}",שנה
90+,"{'amount': 417, 'percentage': 1.4}","{'amount': 214, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 5333, 'percentage': 0.9}","{'amount': 2784, 'percentage': 0.5}",6 חודשים
90+,"{'amount': 1057, 'percentage': 1.3}","{'amount': 566, 'percentage': 0.7}",3 חודשים
90+,"{'amount': 15052, 'percentage': 0.3}","{'amount': 7860, 'percentage': 0.2}",מתחילת קורונה
