city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130845,111,35,12975,1
תל אביב - יפו,26425,55, 11-14 ,21413,1
באר שבע,15191,44,25,5993,2
פתח תקווה,21717,35, 11-14 ,7528,1
חיפה,16681,24,  6-10  ,5911,1
נתניה,17055,21,  6-10  ,6349,1
אריאל,1070,18,  6-10  ,862,10
ראשון לציון,14908,17,  1-5  ,6614,1
טובא-זנגריה,494, קטן מ-15 ,  1-5  ,32,1
אור יהודה,4370, קטן מ-15 ,  1-5  ,832,1
באקה אל-גרביה,2776, קטן מ-15 ,  0  ,161,0
פרדס חנה-כרכור,2417, קטן מ-15 ,  1-5  ,1877,3
גני תקווה,1325, קטן מ-15 ,  1-5  ,690,1
הוד השרון,2808, קטן מ-15 ,  1-5  ,2057,0
בנימינה-גבעת עדה,618, קטן מ-15 ,  0  ,958,5
אעצם (שבט),84, קטן מ-15 ,  0  ,34,1
אטרש (שבט),55, קטן מ-15 ,  0  ,13,3
אופקים,4310, קטן מ-15 ,  1-5  ,655,1
אשדוד,25650, קטן מ-15 ,  1-5  ,5350,0
ירכא,2131, קטן מ-15 ,  0  ,149,1
עילוט,667, קטן מ-15 ,  0  ,30,1
אבו גוש,1293, קטן מ-15 ,  1-5  ,728,7
מגאר,2152, קטן מ-15 ,  1-5  ,996,4
תל שבע,602, קטן מ-15 ,  1-5  ,131,5
ראש העין,5443, קטן מ-15 ,  1-5  ,1782,0
אלקנה,297, קטן מ-15 ,  0  ,121,3
מג'ד אל-כרום,2204, קטן מ-15 ,  0  ,95,1
בית אל,532, קטן מ-15 ,  0  ,137,2
עלי זהב,276, קטן מ-15 ,  0  ,182,7
חשמונאים,467, קטן מ-15 ,  1-5  ,155,3
נס ציונה,2474, קטן מ-15 ,  1-5  ,1681,1
פרדסיה,264, קטן מ-15 ,  1-5  ,218,1
אבו סנאן,1350, קטן מ-15 ,  1-5  ,173,1
בית ג'ן,1920, קטן מ-15 ,  6-10  ,933,9
דייר חנא,1474, קטן מ-15 ,  0  ,58,1
כאבול,1300, קטן מ-15 ,  0  ,173,1
כפר כנא,2441, קטן מ-15 ,  0  ,111,1
כפר מנדא,1689, קטן מ-15 ,  1-5  ,57,2
סביון,224, קטן מ-15 ,  1-5  ,222,12
קלנסווה,2505, קטן מ-15 ,  0  ,278,0
