name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,2
שערי צדק,,93.9803466796875,16
אסותא אשדוד,,,7
בני ציון,,79.44572448730469,37
ברזילי,,70.5,8
הדסה עין כרם,,110.9311752319336,26
הכרמל,,71.3701400756836,11
הלל יפה,,85.04854583740234,12
המרכזי בעמק,,72.93103790283203,53
המשפחה הקדושה,,,0
הסקוטי,,97.8723373413086,1
השרון ק. גולדה,,63.90041351318359,3
וולפסון,,67.496337890625,8
זיו צפת,,67.4351577758789,3
לניאדו,,90.25069427490234,24
אל מקאסד,,,0
מעייני הישועה,,88.49840545654297,8
נהריה,,79.25311279296875,20
סוראסקי,,101.195556640625,32
סורוקה,,72.54561614990234,10
סנט ג'וזף,,,1
סנט וינסנט,,56.7164192199707,3
פוריה,,65.63380432128906,10
קפלן,,90.07220458984375,10
רבין ק. בילינסון,,92.3353271484375,48
"רמב""ם",,85.773193359375,27
שיבא,,94.68354797363281,18
שמיר (אסף הרופא),,68.01346588134766,23
שניידר,,,0
מאיר,,75.44987487792969,23
