date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel
2020-03-02T00:00:00.000Z,1,10,10,0,0,10,0,0,1828,0.005470459518599562,5632,-431,0
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1828,0.005470459518599562,7857,-429,0
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1828,0.006564551422319475,7012,-431,0
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1828,0.007111597374179431,7012,-431,0
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1828,0.0087527352297593,5177,-430,0
2020-03-07T00:00:00.000Z,1,21,21,3,0,18,2,0,1828,0.01148796498905908,4861,-431,0
2020-03-08T00:00:00.000Z,2,27,27,5,0,22,4,0,1828,0.01477024070021882,7330,-429,0
2020-03-09T00:00:00.000Z,7,41,41,6,0,35,5,0,1828,0.02242888402625821,6205,-439,0
2020-03-10T00:00:00.000Z,2,61,61,6,0,55,5,0,1828,0.03336980306345733,6021,-426,0
2020-03-11T00:00:00.000Z,10,84,83,7,1,76,6,0,1828,0.04595185995623632,5981,-429,0
2020-03-12T00:00:00.000Z,6,106,104,7,1,98,6,0,1828,0.05798687089715536,5983,-428,0
2020-03-13T00:00:00.000Z,10,126,125,7,5,114,6,0,1828,0.06892778993435449,4121,-415,0
2020-03-14T00:00:00.000Z,20,166,164,6,5,155,4,0,1828,0.09080962800875274,3692,-425,0
2020-03-15T00:00:00.000Z,37,205,203,9,7,189,6,0,1828,0.112144420131291,5489,-425,0
2020-03-16T00:00:00.000Z,27,225,219,11,6,208,7,0,1828,0.1230853391684902,4757,-368,0
2020-03-17T00:00:00.000Z,46,260,260,12,7,241,7,0,1828,0.1422319474835886,4333,-319,0
2020-03-18T00:00:00.000Z,54,313,274,17,12,284,7,1,1828,0.1712253829321663,3920,-222,0
2020-03-19T00:00:00.000Z,31,300,269,21,12,267,12,0,1828,0.1641137855579869,4053,-91,0
2020-03-20T00:00:00.000Z,30,293,255,23,15,255,12,1,1828,0.1602844638949672,3207,86,0
2020-03-21T00:00:00.000Z,35,283,280,27,22,234,15,0,1828,0.1548140043763676,2905,267,0
2020-03-22T00:00:00.000Z,54,331,312,38,33,260,22,0,1828,0.1810722100656455,4523,481,0
2020-03-23T00:00:00.000Z,58,363,330,44,37,282,24,0,1828,0.1985776805251641,4053,802,0
2020-03-24T00:00:00.000Z,82,406,354,48,49,309,26,3,1828,0.2221006564551422,3963,1189,0
2020-03-25T00:00:00.000Z,81,427,410,52,54,321,28,1,1828,0.2335886214442013,3666,1544,0
2020-03-26T00:00:00.000Z,82,483,430,56,67,360,31,5,1828,0.2642231947483589,3925,2022,0
2020-03-27T00:00:00.000Z,110,531,481,66,71,394,37,2,1828,0.2904814004376368,3267,2391,0
2020-03-28T00:00:00.000Z,53,527,496,70,83,374,41,1,1828,0.2882932166301969,2834,2831,0
2020-03-29T00:00:00.000Z,70,555,528,80,89,386,51,3,1828,0.3036105032822757,4289,3294,0
2020-03-30T00:00:00.000Z,121,633,584,90,105,438,55,1,1828,0.3462800875273523,3886,3743,0
2020-03-31T00:00:00.000Z,111,683,640,98,116,469,64,4,1828,0.3736323851203501,4005,4351,0
2020-04-01T00:00:00.000Z,147,772,730,111,143,518,72,8,1828,0.4223194748358862,4088,4196,689
2020-04-02T00:00:00.000Z,115,814,729,113,145,556,79,9,1828,0.4452954048140044,4284,4781,720
2020-04-03T00:00:00.000Z,97,812,723,131,159,522,93,5,1828,0.4442013129102845,3494,5290,717
2020-04-04T00:00:00.000Z,73,788,750,140,170,478,107,6,1828,0.4310722100656455,3155,5626,718
