gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,417431,10.3,7,0.1,31,0.5,111,0.4
זכר,0-9,3 חודשים,52503,8.2,0,0,8,1.1,20,0.8
זכר,0-9,6 חודשים,278639,10.2,4,0.2,17,1.2,54,0.8
זכר,0-9,חודש אחרון,5020,6.1,0,0,1,0.7,3,0.6
זכר,0-9,שנה,349069,10.8,5,0.1,23,1,80,0.7
נקבה,0-9,חודש אחרון,4182,5.1,0,0,0,0,3,0.6
נקבה,0-9,מתחילת קורונה,341888,8.4,5,0,15,0.2,73,0.3
נקבה,0-9,3 חודשים,41308,6.4,1,0.1,4,0.6,15,0.6
נקבה,0-9,6 חודשים,219502,8,2,0.1,8,0.6,37,0.5
נקבה,0-9,שנה,283878,8.8,2,0,8,0.3,55,0.5
זכר,10-19,מתחילת קורונה,417289,10.3,7,0.1,23,0.4,77,0.3
זכר,10-19,3 חודשים,45244,7.1,1,0.1,4,0.6,6,0.2
זכר,10-19,שנה,321002,9.9,5,0.1,14,0.6,41,0.3
זכר,10-19,חודש אחרון,3868,4.7,0,0,0,0,1,0.2
זכר,10-19,6 חודשים,269212,9.8,4,0.2,9,0.6,26,0.4
נקבה,10-19,מתחילת קורונה,406936,10,8,0.1,24,0.4,78,0.3
נקבה,10-19,3 חודשים,45072,7,1,0.1,3,0.4,8,0.3
נקבה,10-19,שנה,321806,9.9,5,0.1,16,0.7,35,0.3
נקבה,10-19,6 חודשים,268488,9.8,3,0.1,10,0.7,17,0.3
נקבה,10-19,חודש אחרון,4158,5.1,1,0.8,2,1.3,2,0.4
זכר,20-29,3 חודשים,32836,5.1,1,0.1,5,0.7,13,0.5
זכר,20-29,6 חודשים,144689,5.3,2,0.1,11,0.8,39,0.6
זכר,20-29,שנה,173748,5.4,5,0.1,22,0.9,90,0.7
זכר,20-29,חודש אחרון,3295,4,0,0,0,0,3,0.6
זכר,20-29,מתחילת קורונה,244294,6,24,0.2,54,0.9,241,0.8
נקבה,20-29,מתחילת קורונה,349130,8.6,22,0.2,57,0.9,271,0.9
נקבה,20-29,3 חודשים,49712,7.7,0,0,1,0.1,6,0.2
נקבה,20-29,6 חודשים,227007,8.3,6,0.2,14,1,27,0.4
נקבה,20-29,שנה,265211,8.2,9,0.2,20,0.8,98,0.8
נקבה,20-29,חודש אחרון,4994,6.1,0,0,1,0.7,0,0
זכר,30-39,חודש אחרון,4930,6,0,0,4,2.6,3,0.6
זכר,30-39,מתחילת קורונה,238526,5.9,53,0.5,102,1.7,626,2.2
זכר,30-39,3 חודשים,40686,6.3,4,0.4,20,2.8,25,0.9
זכר,30-39,6 חודשים,157463,5.7,12,0.5,29,2,61,0.9
זכר,30-39,שנה,185971,5.7,25,0.6,48,2,217,1.8
נקבה,30-39,מתחילת קורונה,348386,8.6,38,0.4,104,1.7,592,2.1
נקבה,30-39,3 חודשים,57846,9,4,0.4,12,1.7,23,0.9
נקבה,30-39,6 חודשים,245213,8.9,6,0.2,18,1.3,70,1
נקבה,30-39,חודש אחרון,6804,8.3,1,0.8,3,2,5,1.1
נקבה,30-39,שנה,285917,8.8,17,0.4,38,1.6,221,1.8
זכר,40-49,3 חודשים,37809,5.9,6,0.6,19,2.7,50,1.9
זכר,40-49,6 חודשים,146549,5.3,21,0.8,54,3.8,144,2.1
זכר,40-49,שנה,169653,5.2,52,1.2,105,4.4,463,3.8
זכר,40-49,חודש אחרון,4778,5.8,0,0,5,3.3,9,1.9
זכר,40-49,מתחילת קורונה,213648,5.3,120,1.1,261,4.3,1398,4.8
נקבה,40-49,מתחילת קורונה,307900,7.6,77,0.7,139,2.3,968,3.4
נקבה,40-49,3 חודשים,55680,8.7,3,0.3,11,1.6,29,1.1
נקבה,40-49,6 חודשים,223890,8.2,12,0.5,22,1.6,90,1.3
נקבה,40-49,חודש אחרון,6766,8.3,1,0.8,5,3.3,5,1.1
נקבה,40-49,שנה,253686,7.8,21,0.5,51,2.1,334,2.8
זכר,50-59,מתחילת קורונה,144008,3.5,385,3.6,546,9.1,2222,7.7
זכר,50-59,3 חודשים,27494,4.3,28,2.9,56,7.9,117,4.4
זכר,50-59,שנה,111320,3.4,134,3.1,194,8.1,708,5.9
זכר,50-59,חודש אחרון,3850,4.7,6,4.7,16,10.5,18,3.8
זכר,50-59,6 חודשים,98439,3.6,69,2.6,111,7.8,303,4.5
נקבה,50-59,מתחילת קורונה,204824,5,199,1.8,255,4.2,1569,5.4
נקבה,50-59,3 חודשים,43426,6.8,11,1.1,21,3,63,2.4
נקבה,50-59,6 חודשים,149535,5.5,41,1.6,59,4.2,206,3
נקבה,50-59,חודש אחרון,6137,7.5,1,0.8,5,3.3,10,2.1
נקבה,50-59,שנה,165981,5.1,78,1.8,113,4.7,529,4.4
זכר,60-69,3 חודשים,22727,3.5,76,7.9,99,14,234,8.8
זכר,60-69,6 חודשים,71076,2.6,183,7,170,12,603,8.9
זכר,60-69,שנה,79340,2.5,353,8,296,12.4,1173,9.7
זכר,60-69,חודש אחרון,4103,5,4,3.1,20,13.2,38,8
זכר,60-69,מתחילת קורונה,101703,2.5,995,9.2,926,15.4,3266,11.3
נקבה,60-69,מתחילת קורונה,135722,3.3,552,5.1,503,8.3,2210,7.7
נקבה,60-69,3 חודשים,34588,5.4,48,5,60,8.5,174,6.5
