dayDate,newHospitalized,countHospitalized,countHospitalizedWithoutRelease,countHardStatus,countMediumStatus,countEasyStatus,countBreath,countDeath,numVisits,patientsHome,patientsHotel,countBreathCum,countDeathCum,countCriticalStatus,countSeriousCriticalCum,seriousCriticalNew,countEcmo,countDeadAvg7days,mediumNew,easyNew
2021-08-17T00:00:00.000Z,206,1259,1089,571,168,417,91,20,8137,,,3922,6761,126,19270,100,15,20,66,126
2021-08-18T00:00:00.000Z,192,1274,1111,605,162,418,94,22,7911,,,3933,6783,142,19364,107,17,20,55,134
2021-08-19T00:00:00.000Z,188,1297,1091,605,159,420,92,24,8060,,,3943,6807,139,19435,85,16,21,56,129
2021-08-20T00:00:00.000Z,225,1321,1182,616,159,414,89,24,6977,,,3950,6831,143,19525,98,17,22,54,135
2021-08-21T00:00:00.000Z,179,1318,1248,662,153,408,98,25,6125,,,3963,6856,151,19617,101,21,22,45,121
2021-08-22T00:00:00.000Z,229,1455,1213,696,193,451,102,33,9130,,,3978,6889,153,19710,110,21,23,73,141
2021-08-23T00:00:00.000Z,214,1465,1260,701,188,431,113,20,8172,,,3996,6909,160,19817,115,22,25,67,132
2021-08-24T00:00:00.000Z,192,1425,1212,704,175,420,116,31,7894,,,4011,6940,163,19910,102,19,24,60,130
2021-08-25T00:00:00.000Z,211,1409,1199,707,169,408,124,28,7734,,,4025,6968,178,20011,108,18,25,68,127
2021-08-26T00:00:00.000Z,210,1407,1215,704,163,396,126,32,8296,,,4037,7000,174,20102,97,17,26,51,113
2021-08-27T00:00:00.000Z,209,1397,1220,707,153,403,138,25,6920,,,4056,7025,179,20195,100,18,27,56,122
2021-08-28T00:00:00.000Z,181,1387,1310,703,171,395,133,23,6080,,,4066,7048,182,20268,85,17,27,61,120
2021-08-29T00:00:00.000Z,228,1488,1250,766,187,438,140,28,9013,,,4081,7076,186,20363,118,18,27,58,137
2021-08-30T00:00:00.000Z,217,1508,1268,759,174,419,146,26,7994,,,4103,7102,199,20454,106,17,26,65,127
2021-08-31T00:00:00.000Z,196,1464,1257,720,173,405,157,31,8022,,,4133,7133,205,20541,95,19,27,63,138
2021-09-01T00:00:00.000Z,198,1423,1229,699,168,462,146,31,7780,,,4141,7164,206,20629,95,21,27,62,160
2021-09-02T00:00:00.000Z,180,1380,1154,681,175,435,144,31,8270,,,4151,7195,199,20701,83,23,28,60,133
2021-09-03T00:00:00.000Z,214,1343,1202,667,168,425,138,34,6858,,,4163,7229,188,20775,80,23,27,52,141
2021-09-04T00:00:00.000Z,166,1325,1214,673,185,423,149,26,6272,,,4179,7255,202,20840,76,24,29,50,129
2021-09-05T00:00:00.000Z,200,1392,1168,692,187,438,153,26,9417,,,4195,7281,206,20912,82,23,29,50,132
2021-09-06T00:00:00.000Z,154,1346,1121,658,166,426,151,23,6671,,,4203,7304,211,20965,58,24,29,42,133
2021-09-07T00:00:00.000Z,139,1258,1177,649,147,393,158,27,6410,,,4216,7331,221,21035,82,25,28,49,128
2021-09-08T00:00:00.000Z,156,1285,1174,667,151,430,167,29,6904,,,4235,7360,228,21092,66,24,28,35,132
2021-09-09T00:00:00.000Z,212,1381,1118,677,177,492,168,22,9640,,,4248,7382,235,21156,72,28,28,56,190
2021-09-10T00:00:00.000Z,190,1348,1210,678,154,423,169,17,7468,,,4260,7399,243,21235,89,30,26,49,128
2021-09-11T00:00:00.000Z,146,1313,1238,686,152,423,173,27,6299,,,4269,7426,243,21301,75,30,24,52,132
2021-09-12T00:00:00.000Z,212,1425,1184,707,193,495,176,22,9501,,,4289,7448,243,21383,88,30,24,81,180
2021-09-13T00:00:00.000Z,165,1398,1220,683,181,449,186,20,8428,,,4306,7468,248,21450,78,32,23,58,146
2021-09-14T00:00:00.000Z,197,1384,1147,674,199,444,192,29,9045,,,4324,7497,252,21528,83,35,23,76,150
2021-09-15T00:00:00.000Z,149,1299,1114,662,172,388,188,20,7146,,,4335,7517,239,21594,79,34,23,57,111
2021-09-16T00:00:00.000Z,136,1233,1185,642,144,377,183,21,5666,,,4345,7538,232,21648,62,33,22,30,118
2021-09-17T00:00:00.000Z,232,1358,1169,678,167,474,192,17,8938,,,4363,7555,240,21710,73,37,22,42,188
2021-09-18T00:00:00.000Z,161,1360,1281,711,169,425,191,17,6822,,,4372,7572,243,21808,111,40,22,59,142
2021-09-19T00:00:00.000Z,180,1427,1160,729,174,488,191,28,10185,,,4384,7600,244,21883,87,40,20,57,166
2021-09-20T00:00:00.000Z,150,1353,1154,707,146,408,183,15,7561,,,4393,7615,248,21961,87,40,21,46,121
2021-09-21T00:00:00.000Z,150,1283,1216,703,127,372,187,17,6595,,,4404,7632,255,22040,90,41,21,32,119
2021-09-22T00:00:00.000Z,158,1310,1103,737,164,378,190,19,8969,,,4419,7651,260,22113,90,41,19,65,117
2021-09-23T00:00:00.000Z,145,1279,1093,731,142,340,204,19,8788,,,4442,7670,270,22192,85,41,19,42,122
2021-09-24T00:00:00.000Z,139,1235,1100,703,127,315,212,21,7315,,,4462,7691,276,22247,68,46,18,36,106
2021-09-25T00:00:00.000Z,94,1163,1090,687,131,280,215,24,6076,,,4474,7715,286,22309,69,47,19,43,75
2021-09-26T00:00:00.000Z,156,1213,1019,705,156,331,223,14,9453,,,4490,7729,280,22367,74,48,20,50,135
2021-09-27T00:00:00.000Z,140,1205,1072,676,137,310,220,17,7570,,,4508,7746,278,22426,63,52,18,32,110
2021-09-28T00:00:00.000Z,98,1140,1054,661,120,296,220,21,6648,,,4518,7767,278,22475,61,53,18,27,84
2021-09-29T00:00:00.000Z,146,1164,976,665,127,337,212,23,8898,,,4527,7790,264,22520,55,54,19,29,129
2021-09-30T00:00:00.000Z,119,1131,987,634,118,307,209,14,8460,,,4539,7804,265,22570,60,53,19,43,104
2021-10-01T00:00:00.000Z,107,1083,959,605,115,283,201,22,7135,,,4544,7826,244,22617,52,54,19,36,87
2021-10-02T00:00:00.000Z,94,1028,968,587,124,268,202,18,6284,,,4549,7844,255,22652,44,55,19,40,78
2021-10-03T00:00:00.000Z,102,1042,898,576,129,302,201,23,8915,,,4558,7867,247,22688,43,54,18,29,96
2021-10-04T00:00:00.000Z,87,1003,853,548,107,290,201,11,8359,,,4569,7878,243,22722,39,52,19,22,86
2021-10-05T00:00:00.000Z,80,933,823,500,104,258,194,15,8358,,,4576,7893,235,22757,35,51,18,27,66
2021-10-06T00:00:00.000Z,84,864,755,481,91,245,194,15,8162,,,4580,7908,234,22791,40,55,18,22,64
2021-10-07T00:00:00.000Z,80,832,735,461,77,246,186,17,8299,,,4583,7925,222,22819,34,52,16,18,72
2021-10-08T00:00:00.000Z,62,791,738,455,73,220,186,6,7020,,,4587,7931,225,22858,44,51,17,18,56
2021-10-09T00:00:00.000Z,56,765,733,454,77,209,184,14,6285,,,4593,7945,222,22886,35,53,15,17,43
2021-10-10T00:00:00.000Z,71,788,695,456,77,237,182,14,9184,,,4599,7959,221,22912,32,50,14,15,71
2021-10-11T00:00:00.000Z,63,776,696,435,77,216,182,13,8545,,,4605,7972,216,22943,35,51,13,19,58
2021-10-12T00:00:00.000Z,58,726,654,420,73,201,171,10,8321,,,4609,7982,216,22964,26,50,13,23,54
2021-10-13T00:00:00.000Z,59,708,636,408,70,197,166,11,7735,,,4612,7993,208,22988,30,51,12,19,59
2021-10-14T00:00:00.000Z,55,679,600,385,70,192,164,14,8276,,,4619,8007,201,23009,25,48,12,22,48
2021-10-15T00:00:00.000Z,52,636,598,378,58,171,159,10,6714,,,4627,8017,192,23037,30,47,11,10,43
2021-10-16T00:00:00.000Z,37,616,597,374,63,161,162,10,6141,,,4632,8027,188,23054,22,47,12,15,32
2021-10-17T00:00:00.000Z,48,634,555,381,65,177,159,6,8696,,,4640,8033,182,23073,25,46,11,15,48
2021-10-18T00:00:00.000Z,38,605,541,358,54,163,164,9,8052,,,4648,8042,185,23089,19,45,10,11,41
2021-10-19T00:00:00.000Z,35,567,522,351,48,146,157,3,7855,,,4649,8045,179,23110,23,46,10,10,35
2021-10-20T00:00:00.000Z,42,555,500,339,43,147,152,8,7664,,,4650,8053,178,23121,17,44,9,11,37
2021-10-21T00:00:00.000Z,43,542,488,312,44,156,151,7,8015,,,4656,8060,175,23129,13,44,8,13,42
2021-10-22T00:00:00.000Z,30,513,485,300,47,144,150,4,6544,,,4659,8064,173,23146,19,45,7,16,26
2021-10-23T00:00:00.000Z,20,488,468,291,51,134,149,8,5826,,,4662,8072,168,23153,11,44,6,12,16
2021-10-24T00:00:00.000Z,29,486,428,278,52,146,143,6,8510,,,4671,8078,165,23158,8,43,6,12,37
2021-10-25T00:00:00.000Z,30,465,410,257,57,126,138,11,7840,,,4675,8089,156,23168,13,44,6,18,23
2021-10-26T00:00:00.000Z,23,430,379,240,48,113,133,9,7846,,,4677,8098,151,23174,8,44,6,6,18
2021-10-27T00:00:00.000Z,36,411,373,232,36,117,133,5,7403,,,4680,8103,154,23187,16,44,7,7,29
2021-10-28T00:00:00.000Z,25,386,359,231,36,102,129,7,7947,,,4684,8110,148,23199,17,42,7,8,21
2021-10-29T00:00:00.000Z,19,374,349,217,33,104,126,6,6729,,,4685,8116,150,23204,8,41,7,8,19
2021-10-30T00:00:00.000Z,18,357,350,215,32,101,125,3,6138,,,4687,8119,141,23209,9,41,7,6,16
2021-10-31T00:00:00.000Z,29,376,331,218,35,112,127,2,9002,,,4688,8121,147,23218,14,42,6,9,28
2021-11-01T00:00:00.000Z,27,370,337,210,29,108,123,4,7937,,,4690,8125,139,23226,13,42,6,7,27
2021-11-02T00:00:00.000Z,16,345,317,205,25,99,117,3,7792,,,4690,8128,136,23234,10,41,5,5,16
2021-11-03T00:00:00.000Z,12,329,298,190,24,94,114,5,7655,,,4690,8133,130,23239,6,41,4,6,11
2021-11-04T00:00:00.000Z,19,314,283,175,23,97,109,6,8108,,,4692,8139,122,23240,3,41,4,5,20
2021-11-05T00:00:00.000Z,13,290,276,172,17,89,106,1,6687,,,4693,8140,118,23246,7,41,4,0,12
2021-11-06T00:00:00.000Z,15,284,278,174,19,86,107,1,6067,,,4693,8141,120,23252,6,41,3,5,12
2021-11-07T00:00:00.000Z,9,287,269,169,23,86,104,4,8901,,,4694,8145,119,23253,2,39,3,6,8
2021-11-08T00:00:00.000Z,11,282,266,163,25,85,104,3,8029,,,4697,8148,119,23257,7,38,3,6,11
2021-11-09T00:00:00.000Z,21,292,264,154,18,99,102,6,8007,,,4699,8154,116,23264,7,36,3,0,21
2021-11-10T00:00:00.000Z,17,275,256,146,18,94,98,5,7789,,,4700,8159,111,23269,8,35,3,6,13
2021-11-11T00:00:00.000Z,21,266,248,145,17,94,98,3,7815,,,4702,8162,111,23277,8,37,3,2,15
2021-11-12T00:00:00.000Z,10,255,245,147,19,79,98,2,6563,,,4703,8164,109,23284,7,37,3,5,5
2021-11-13T00:00:00.000Z,11,253,250,149,17,83,98,2,5939,,,4705,8166,110,23289,5,37,3,1,10
2021-11-14T00:00:00.000Z,17,268,240,149,19,93,95,0,8544,,,4707,8166,109,23294,5,36,3,5,17
2021-11-15T00:00:00.000Z,10,257,241,138,19,86,91,5,7928,,,4709,8171,103,23299,6,33,3,5,7
2021-11-16T00:00:00.000Z,13,246,232,135,19,84,89,4,7833,,,4710,8175,97,23303,6,31,3,3,12
2021-11-17T00:00:00.000Z,11,241,230,136,19,80,89,1,7959,,,4710,8176,102,23307,7,31,3,6,9
2021-11-18T00:00:00.000Z,21,251,227,132,32,82,86,3,7968,,,4711,8179,99,23312,5,31,2,19,10
2021-11-19T00:00:00.000Z,12,239,231,124,21,86,78,3,6235,,,4711,8182,89,23315,3,31,2,5,11
2021-11-20T00:00:00.000Z,9,232,224,127,17,81,78,6,5402,,,4712,8188,88,23323,8,31,2,1,5
2021-11-21T00:00:00.000Z,16,236,226,129,22,84,78,1,8395,,,4714,8189,86,23329,7,30,3,6,14
2021-11-22T00:00:00.000Z,16,248,231,128,18,92,79,2,7857,,,4718,8191,91,23335,6,30,3,2,13
2021-11-23T00:00:00.000Z,14,249,234,125,18,94,78,0,7843,,,4722,8191,89,23340,6,29,2,3,14
2021-11-24T00:00:00.000Z,14,246,223,118,20,96,76,3,7800,,,4723,8194,83,23344,5,29,2,4,10
2021-11-25T00:00:00.000Z,17,232,226,118,16,92,72,3,7923,,,4723,8197,79,23352,8,29,2,4,14
2021-11-26T00:00:00.000Z,10,234,217,121,20,84,71,2,6367,,,4724,8199,80,23359,8,29,2,4,7
2021-11-27T00:00:00.000Z,16,234,226,123,19,82,69,1,5985,,,4724,8200,79,23365,9,27,2,4,8
2021-11-28T00:00:00.000Z,13,236,224,124,16,89,69,3,8468,,,4728,8203,79,23370,7,25,1,2,12
2021-11-29T00:00:00.000Z,12,237,224,117,17,94,69,3,8099,,,4730,8206,78,23372,3,25,2,3,13
2021-11-30T00:00:00.000Z,26,248,233,115,16,109,65,3,8037,,,4731,8209,76,23375,6,22,2,4,21
2021-12-01T00:00:00.000Z,10,239,223,112,14,106,65,1,7499,,,4732,8210,73,23377,2,23,2,2,9
2021-12-02T00:00:00.000Z,13,238,220,111,13,103,64,2,7920,,,4733,8212,74,23382,6,23,2,2,11
2021-12-03T00:00:00.000Z,16,238,230,108,13,106,63,1,6403,,,4735,8213,74,23386,4,23,2,2,12
2021-12-04T00:00:00.000Z,11,233,228,106,12,110,62,2,6053,,,4735,8215,71,23391,5,23,2,2,10
2021-12-05T00:00:00.000Z,18,246,236,107,15,119,62,1,8538,,,4735,8216,72,23396,6,22,2,3,17
2021-12-06T00:00:00.000Z,15,255,231,106,15,122,60,2,7898,,,4737,8218,71,23398,6,22,1,3,15
2021-12-07T00:00:00.000Z,22,256,240,102,13,125,55,3,8238,,,4737,8221,67,23403,5,20,1,2,17
2021-12-08T00:00:00.000Z,14,247,228,96,11,129,53,6,7701,,,4738,8227,62,23406,3,20,1,1,12
2021-12-09T00:00:00.000Z,18,249,236,89,12,138,54,1,8163,,,4740,8228,61,23410,5,18,2,3,17
2021-12-10T00:00:00.000Z,16,247,237,96,9,134,53,2,7169,,,4741,8230,59,23417,11,18,2,2,10
2021-12-11T00:00:00.000Z,22,257,253,96,10,145,50,1,6714,,,4741,8231,56,23420,4,17,2,2,19
2021-12-12T00:00:00.000Z,13,264,242,91,14,153,48,2,9431,,,4741,8233,54,23422,2,17,2,6,17
2021-12-13T00:00:00.000Z,13,256,239,91,11,147,47,4,8948,,,4742,8237,56,23428,7,16,2,2,12
2021-12-14T00:00:00.000Z,22,264,252,86,14,156,46,1,8796,,,4742,8238,56,23430,3,16,2,4,21
2021-12-15T00:00:00.000Z,13,262,247,80,17,159,44,1,8269,,,4743,8239,54,23430,1,14,2,5,11
2021-12-16T00:00:00.000Z,23,270,257,77,16,171,42,1,8518,,,4744,8240,53,23434,4,14,1,4,24
2021-12-17T00:00:00.000Z,19,274,264,79,16,175,41,2,6663,,,4745,8242,52,23440,6,13,1,3,18
2021-12-18T00:00:00.000Z,17,282,280,77,15,184,39,2,6148,,,4746,8244,48,23442,4,15,1,2,16
2021-12-19T00:00:00.000Z,18,293,280,80,21,188,40,2,9220,,,4750,8246,48,23447,6,15,1,7,15
2021-12-20T00:00:00.000Z,26,308,289,78,21,201,39,2,7360,,,4752,8248,46,23454,9,15,1,7,22
2021-12-21T00:00:00.000Z,16,304,294,77,20,201,36,0,7587,,,4752,8248,42,23459,8,14,1,4,17
2021-12-22T00:00:00.000Z,24,318,302,75,21,216,36,0,7577,,,4752,8248,43,23462,5,14,1,5,25
2021-12-23T00:00:00.000Z,38,344,320,79,21,232,37,1,8136,,,4753,8249,46,23468,9,16,1,4,31
2021-12-24T00:00:00.000Z,36,355,341,84,18,243,36,1,6780,,,4753,8250,43,23479,12,17,1,5,28
2021-12-25T00:00:00.000Z,20,361,357,88,20,247,35,0,6580,,,4753,8250,42,23489,12,17,1,7,18
2021-12-26T00:00:00.000Z,37,395,367,92,21,275,36,2,9098,,,4755,8252,45,23499,13,17,0,5,35
2021-12-27T00:00:00.000Z,51,421,391,81,22,298,35,3,8005,,,4756,8255,43,23505,6,17,0,5,42
2021-12-28T00:00:00.000Z,51,439,416,84,25,321,37,1,8347,,,4757,8256,46,23513,12,17,1,7,48
2021-12-29T00:00:00.000Z,51,466,444,87,23,347,36,2,8373,,,4758,8258,43,23522,12,16,1,7,47
2021-12-30T00:00:00.000Z,66,506,487,88,19,390,36,0,8487,,,4758,8258,43,23528,7,16,1,3,63
2021-12-31T00:00:00.000Z,58,545,510,95,25,415,35,1,6646,,,4758,8259,42,23536,10,15,1,7,51
2022-01-01T00:00:00.000Z,60,570,561,101,20,440,35,2,6565,,,4759,8261,42,23546,12,15,1,2,55
2022-01-02T00:00:00.000Z,82,636,591,109,21,492,31,5,9647,,,4759,8266,43,23564,20,14,1,10,73
2022-01-03T00:00:00.000Z,114,706,663,108,23,559,33,4,8350,,,4761,8270,42,23573,12,13,2,12,112
2022-01-04T00:00:00.000Z,138,796,741,114,28,639,37,1,8348,,,4766,8271,46,23590,19,13,2,16,131
2022-01-05T00:00:00.000Z,146,890,816,128,33,702,35,4,8063,,,4767,8275,48,23619,30,13,2,14,132
2022-01-06T00:00:00.000Z,154,963,873,132,34,768,38,2,8558,,,4769,8277,50,23644,25,13,2,13,149
2022-01-07T00:00:00.000Z,168,1039,959,147,38,809,42,3,6798,,,4775,8280,52,23674,36,13,2,17,160
2022-01-08T00:00:00.000Z,184,1136,1066,161,47,902,45,5,6488,,,4779,8285,57,23703,33,13,3,20,175
2022-01-09T00:00:00.000Z,292,1342,1181,192,79,1039,48,7,9318,,,4783,8292,61,23750,49,11,3,45,266
2022-01-10T00:00:00.000Z,319,1493,1322,214,83,1141,56,9,8464,,,4793,8301,69,23798,52,11,3,35,288
2022-01-11T00:00:00.000Z,260,1578,1401,245,83,1195,55,7,8064,,,4798,8308,74,23861,70,10,4,49,249
2022-01-12T00:00:00.000Z,342,1732,1491,238,103,1332,62,7,7810,,,4806,8315,78,23894,37,11,5,50,310
2022-01-13T00:00:00.000Z,370,1850,1616,282,107,1407,66,11,8109,,,4814,8326,81,23976,87,12,5,44,339
2022-01-14T00:00:00.000Z,358,1968,1743,317,129,1433,71,11,6243,,,4824,8337,95,24058,91,12,7,54,307
2022-01-15T00:00:00.000Z,347,2063,1920,371,141,1510,88,17,5927,,,4843,8354,109,24143,96,11,8,54,339
2022-01-16T00:00:00.000Z,431,2313,1973,432,152,1680,87,19,8158,,,4851,8373,114,24268,131,11,9,69,432
2022-01-17T00:00:00.000Z,479,2458,2149,457,168,1718,82,23,7693,,,4865,8396,118,24375,119,12,11,70,453
2022-01-18T00:00:00.000Z,480,2592,2242,515,164,1825,104,20,7544,,,4880,8416,146,24490,131,13,13,63,489
2022-01-19T00:00:00.000Z,426,2661,2307,536,203,1815,100,24,6996,,,4894,8440,143,24605,128,14,15,102,402
2022-01-20T00:00:00.000Z,556,2821,2388,584,199,1932,107,25,7648,,,4909,8465,161,24742,149,14,17,80,528
2022-01-21T00:00:00.000Z,491,2863,2541,637,180,1902,126,38,6540,,,4936,8503,180,24895,173,16,19,65,473
2022-01-22T00:00:00.000Z,410,2884,2685,712,214,1871,144,40,6046,,,4959,8543,202,25032,162,16,23,89,394
2022-01-23T00:00:00.000Z,585,3219,2726,787,259,2051,149,41,8544,,,4976,8584,211,25182,178,18,27,114,530
2022-01-24T00:00:00.000Z,577,3313,2842,807,271,2087,162,55,7495,,,5004,8639,222,25329,165,18,30,114,548
2022-01-25T00:00:00.000Z,622,3404,2974,856,301,2100,175,44,7762,,,5037,8683,236,25498,194,19,34,124,578
2022-01-26T00:00:00.000Z,474,3373,2900,906,318,1997,187,52,6827,,,5065,8735,243,25660,184,18,38,108,430
2022-01-27T00:00:00.000Z,500,3352,2895,942,306,1927,207,37,7307,,,5103,8772,276,25831,190,19,42,105,490
2022-01-28T00:00:00.000Z,459,3317,2954,933,279,1896,210,51,6286,,,5133,8823,280,25966,157,18,43,80,403
2022-01-29T00:00:00.000Z,407,3286,3074,990,269,1897,227,56,5936,,,5157,8879,293,26116,169,19,45,55,388
2022-01-30T00:00:00.000Z,565,3624,3150,1074,315,2074,245,54,9030,,,5191,8933,321,26296,218,19,48,114,518
2022-01-31T00:00:00.000Z,566,3713,3145,1123,306,2071,243,58,8058,,,5217,8991,317,26496,230,20,49,112,527
2022-02-01T00:00:00.000Z,467,3602,3103,1116,313,1952,259,64,7845,,,5254,9055,338,26675,197,18,50,102,446
2022-02-02T00:00:00.000Z,564,3566,3142,1103,318,1955,266,73,8072,,,5287,9128,345,26846,191,18,53,117,533
2022-02-03T00:00:00.000Z,458,3530,3033,1131,336,1882,267,72,8578,,,5323,9200,343,27021,198,18,56,101,417
2022-02-04T00:00:00.000Z,462,3468,3148,1149,294,1793,266,52,6554,,,5350,9252,349,27201,208,17,61,79,397
2022-02-05T00:00:00.000Z,335,3375,3191,1191,298,1729,265,63,5913,,,5374,9315,358,27356,184,16,61,73,314
2022-02-06T00:00:00.000Z,476,3596,3078,1240,352,1862,265,61,9186,,,5405,9376,361,27507,180,19,62,112,438
2022-02-07T00:00:00.000Z,432,3540,3091,1207,329,1771,277,74,8545,,,5440,9450,368,27666,191,20,63,99,400
2022-02-08T00:00:00.000Z,422,3442,2961,1168,296,1784,266,59,8458,,,5460,9509,348,27813,173,23,65,82,422
2022-02-09T00:00:00.000Z,303,3209,2802,1127,272,1600,252,56,8146,,,5477,9565,325,27949,156,24,64,61,283
2022-02-10T00:00:00.000Z,335,3079,2623,1093,275,1511,254,74,7797,,,5498,9639,325,28081,163,23,62,92,323
2022-02-11T00:00:00.000Z,278,2868,2649,1026,255,1372,247,56,6590,,,5520,9695,316,28177,125,22,62,60,249
2022-02-12T00:00:00.000Z,240,2754,2618,1011,269,1343,248,57,6429,,,5539,9752,305,28261,100,22,63,59,203
2022-02-13T00:00:00.000Z,286,2822,2453,1018,300,1410,262,46,9451,,,5567,9798,322,28355,111,24,62,72,270
2022-02-14T00:00:00.000Z,300,2762,2391,1013,257,1353,273,50,8466,,,5592,9848,334,28479,150,26,60,62,292
2022-02-15T00:00:00.000Z,238,2621,2297,943,253,1264,264,39,8462,,,5607,9887,324,28557,95,28,56,61,240
2022-02-16T00:00:00.000Z,246,2491,2235,896,223,1223,254,37,8481,,,5620,9924,309,28630,101,28,54,52,249
2022-02-17T00:00:00.000Z,221,2430,2084,851,206,1234,247,38,8655,,,5629,9962,298,28713,99,29,51,43,224
2022-02-18T00:00:00.000Z,162,2208,2007,811,201,1058,234,25,7118,,,5639,9987,289,28778,85,29,46,49,134
2022-02-19T00:00:00.000Z,160,2118,2030,804,191,1031,250,26,6252,,,5657,10013,307,28832,77,27,41,37,158
2022-02-20T00:00:00.000Z,182,2177,1914,813,215,1056,254,31,9415,,,5681,10044,309,28906,87,28,37,58,154
2022-02-21T00:00:00.000Z,201,2114,1835,777,194,1023,237,27,8775,,,5685,10071,291,28956,73,27,35,47,181
2022-02-22T00:00:00.000Z,163,1963,1712,718,177,941,241,33,8696,,,5697,10104,288,29001,56,26,31,36,137
2022-02-23T00:00:00.000Z,177,1860,1654,669,163,902,234,32,8533,,,5708,10136,269,29042,55,27,31,32,165
2022-02-24T00:00:00.000Z,140,1762,1559,661,147,844,233,23,8806,,,5718,10159,269,29090,73,27,30,34,120
2022-02-25T00:00:00.000Z,127,1670,1536,632,152,795,227,24,6632,,,5733,10183,263,29132,56,26,28,43,114
2022-02-26T00:00:00.000Z,103,1600,1546,624,148,764,219,21,6261,,,5737,10204,254,29169,49,26,28,25,91
2022-02-27T00:00:00.000Z,125,1655,1457,633,155,801,219,25,9599,,,5748,10229,261,29212,60,26,27,35,117
2022-02-28T00:00:00.000Z,135,1612,1431,577,145,787,216,24,8644,,,5759,10253,256,29241,40,27,26,33,127
2022-03-01T00:00:00.000Z,103,1498,1370,561,150,694,207,24,8685,,,5766,10277,243,29291,64,26,26,33,88
2022-03-02T00:00:00.000Z,100,1437,1299,549,135,675,199,12,8712,,,5773,10289,231,29321,44,27,24,21,105
2022-03-03T00:00:00.000Z,96,1384,1211,500,132,652,194,21,8464,,,5780,10310,221,29346,30,27,21,24,92
2022-03-04T00:00:00.000Z,81,1280,1207,462,131,610,193,12,6999,,,5787,10322,218,29366,28,27,21,29,81
2022-03-05T00:00:00.000Z,75,1257,1202,453,132,606,189,16,6439,,,5789,10338,211,29393,36,27,19,24,70
2022-03-06T00:00:00.000Z,81,1268,1110,462,129,618,184,13,9709,,,5793,10351,208,29418,41,28,19,21,79
2022-03-07T00:00:00.000Z,71,1195,1055,427,125,566,168,12,9115,,,5795,10363,193,29444,32,27,17,31,68
2022-03-08T00:00:00.000Z,111,1153,1052,408,116,562,163,14,8651,,,5802,10377,187,29467,34,26,15,21,105
2022-03-09T00:00:00.000Z,91,1134,1033,398,105,579,166,13,8546,,,5811,10390,192,29493,31,27,14,18,86
2022-03-10T00:00:00.000Z,91,1124,1009,389,100,564,159,3,8564,,,5813,10393,188,29511,24,26,14,23,81
2022-03-11T00:00:00.000Z,55,1062,968,365,97,543,157,7,6263,,,5817,10400,178,29520,13,27,11,16,60
2022-03-12T00:00:00.000Z,60,991,949,365,94,494,155,9,6065,,,5821,10409,172,29546,33,25,11,20,54
2022-03-13T00:00:00.000Z,65,1014,925,365,95,514,150,11,9167,,,5826,10420,173,29565,25,23,10,15,59
2022-03-14T00:00:00.000Z,70,994,898,353,96,506,148,10,8073,,,5829,10430,170,29576,17,22,9,14,70
2022-03-15T00:00:00.000Z,58,959,882,338,92,483,145,5,7863,,,5831,10435,160,29592,19,22,9,13,55
2022-03-16T00:00:00.000Z,76,975,880,334,97,492,149,7,7668,,,5840,10442,165,29609,23,22,8,18,73
2022-03-17T00:00:00.000Z,72,971,887,320,94,472,146,7,7914,,,5850,10449,161,29626,20,22,7,19,53
2022-03-18T00:00:00.000Z,59,906,861,316,90,453,138,10,6878,,,5855,10459,162,29643,21,22,8,11,53
2022-03-19T00:00:00.000Z,95,943,895,326,89,497,140,8,6381,,,5861,10467,160,29662,25,20,8,19,84
2022-03-20T00:00:00.000Z,110,1007,910,328,85,557,141,6,9081,,,5864,10473,163,29686,30,20,8,12,100
2022-03-21T00:00:00.000Z,108,1027,933,332,80,555,140,8,8614,,,5870,10481,151,29711,33,20,7,18,92
2022-03-22T00:00:00.000Z,136,1067,932,319,75,602,135,8,8688,,,5871,10489,151,29725,20,20,7,18,121
2022-03-23T00:00:00.000Z,89,1045,935,315,72,601,135,1,8249,,,5876,10490,153,29742,29,19,7,15,101
2022-03-24T00:00:00.000Z,87,1001,889,306,75,583,126,8,8026,,,5878,10498,145,29764,26,19,6,17,76
2022-03-25T00:00:00.000Z,61,939,891,298,62,540,123,7,6499,,,5880,10505,139,29781,20,18,7,3,54
2022-03-26T00:00:00.000Z,104,991,941,293,65,595,116,12,6581,,,5882,10517,136,29797,22,19,6,18,103
2022-03-27T00:00:00.000Z,120,1052,937,295,74,644,110,10,9993,,,5883,10527,130,29820,28,18,7,18,103
2022-03-28T00:00:00.000Z,115,1060,955,290,79,645,109,8,8877,,,5886,10535,134,29841,33,18,7,24,116
2022-03-29T00:00:00.000Z,118,1063,963,275,78,660,101,7,8772,,,5890,10542,131,29859,23,18,7,16,104
2022-03-30T00:00:00.000Z,102,1049,945,265,77,662,98,8,8505,,,5893,10550,122,29881,28,18,7,18,96
2022-03-31T00:00:00.000Z,106,1049,929,264,71,664,94,14,9112,,,5897,10564,113,29907,38,17,8,18,109
2022-04-01T00:00:00.000Z,75,975,883,269,63,605,102,4,7329,,,5904,10568,118,29930,30,16,9,17,66
2022-04-02T00:00:00.000Z,81,960,940,273,62,594,104,12,6649,,,5909,10580,126,29953,31,16,9,10,83
