name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
מיתר,6.9,צהוב,30.1,0.0241740531829,1,38,כתום,2022-01-02T00:00:00.000Z,מעל 90%,83.93,66.44,38.1
קציר,4.8,ירוק,33.8,0.0232558139534,0, קטן מ-15 ,צהוב,2022-01-02T00:00:00.000Z,66.86,63.92,50.08,
מודיעין-מכבים-רעות,8.1,כתום,45.2,0.0336451536828,4.2195121951219,467,אדום,2022-01-02T00:00:00.000Z,84.86,79.26,62.51,49.3
ערערה-בנגב,1.9,ירוק,2.6,0.0123762376237,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,32.92,27.23,10.25,
הושעיה,4,ירוק,23.9,0.0277777777777,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,87.60,79.66,59.84,
סייד (שבט),4.1,אפור,4.6,0.0833333333333,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,16.37,13.09,2.91,
הוואשלה (שבט),4.9,אפור,17.0,0.2666666666666,0, קטן מ-15 ,צהוב,2022-01-02T00:00:00.000Z,12.64,10.64,3.32,
קיסריה,5,ירוק,28.6,0.021534320323,0.6000000000000001,18,צהוב,2022-01-02T00:00:00.000Z,87.60,83.24,67.99,32.1
רהט,4.5,צהוב,7.5,0.0271739130434,-0.1911764705883,85,צהוב,2022-01-02T00:00:00.000Z,44.40,36.32,15.09,11.5
כרמיאל,8.2,צהוב,26.0,0.0310559006211,2.8709677419354,141,אדום,2022-01-02T00:00:00.000Z,78.91,74.17,58.23,30.5
קרית יערים,5.2,צהוב,16.0,0.0401606425702,-0.1666666666667001,17,צהוב,2022-01-02T00:00:00.000Z,50.77,38.48,24.1,27.2
צור הדסה,8.1,צהוב,87.3,0.0469330855018,1.7297297297297,110,אדום,2022-01-02T00:00:00.000Z,62.76,57.51,44.33,95.0
מרכז שפירא,3.9,ירוק,33.3,0.0266666666666,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,72.61,65.44,49.85,
מעגלים,4.8,ירוק,48.4,0.0775193798449,0, קטן מ-15 ,צהוב,2022-01-02T00:00:00.000Z,58.13,51.11,36.4,
"בני עי""ש",4,ירוק,11.6,0.0133555926544,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,71.25,66.79,51.03,
מעלות-תרשיחא,7,ירוק,32.5,0.0345158197507,6.2,76,כתום,2022-01-02T00:00:00.000Z,73.53,68.44,49.89,34.3
נוף הגליל,7.9,צהוב,27.4,0.0287531806615,2.2857142857142,138,אדום,2022-01-02T00:00:00.000Z,74.73,69.56,52.49,32.9
לקיה,4,ירוק,4.8,0.0233333333333,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,30.54,25.15,8.68,
כסיפה,2,ירוק,2.2,0.0185873605947,-0.2857142857143,25,ירוק,2022-01-02T00:00:00.000Z,22.52,18.58,6.94,11.2
תל שבע,4,צהוב,7.9,0.0329457364341,-0.1052631578948,23,ירוק,2022-01-02T00:00:00.000Z,31.53,26.92,10.73,10.7
בית חשמונאי,5,ירוק,54.8,0.0376175548589,0.2, קטן מ-15 ,צהוב,2022-01-02T00:00:00.000Z,88.35,81.73,62.77,
קרית מלאכי,5.6,ירוק,18.5,0.0206138341731,3.5,46,צהוב,2022-01-02T00:00:00.000Z,59.35,51.54,32.24,18.9
שדרות,4.3,ירוק,10.7,0.0169677066228,1.3846153846153,34,ירוק,2022-01-02T00:00:00.000Z,64.69,58.66,41.63,11.8
אור עקיבא,6,ירוק,14.9,0.0192947438456,1.9,33,כתום,2022-01-02T00:00:00.000Z,73.29,67.49,48.69,17.0
מבשרת ציון,9,אדום,95.7,0.0415175375805,3.5686274509803,248,אדום,2022-01-02T00:00:00.000Z,83.12,76.52,61.77,101.9
ביר אל-מכסור,2.7,ירוק,2.1,0.0057471264367,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,68.05,61.23,34.91,
רומת הייב,7.8,צהוב,162.2,0.2297297297297,2.4,35,אדום,2022-01-02T00:00:00.000Z,55.58,49.38,24.52,167.0
כעביה-טבאש-חג'אג'רה,2.4,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,59.85,51.72,25.3,
זרזיר,4.6,ירוק,15.7,0.0496183206106,0.3, קטן מ-15 ,צהוב,2022-01-02T00:00:00.000Z,60.19,54.02,27.31,
אבו קורינאת (שבט),4.5,אפור,4.5,0.078947368421,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,8.66,7.52,2.42,
אבו ג'ווייעד (שבט),5.6,אפור,30.1,0.0213740458015,0.3999999999999999,18,צהוב,2022-01-02T00:00:00.000Z,65.37,57.15,31.38,38.7
אבו רובייעה (שבט),3.2,אפור,2.3,0.05,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,8.80,6.95,2.27,
שגב-שלום,4.5,ירוק,4.4,0.014245014245,0, קטן מ-15 ,ירוק,2022-01-02T00:00:00.000Z,30.45,25.76,9.84,
ראש פינה,4.8,ירוק,24.7,0.0310077519379,0, קטן מ-15 ,צהוב,2022-01-02T00:00:00.000Z,72.53,68.14,53.11,
מזכרת בתיה,6.7,ירוק,27.2,0.0200391006842,2.7272727272727,48,כתום,2022-01-02T00:00:00.000Z,87.78,80.48,61.94,31.8
אופקים,5.3,ירוק,12.4,0.0199795081967,3,45,צהוב,2022-01-02T00:00:00.000Z,63.63,56.08,38.46,13.9
אליכין,4.8,ירוק,34.6,0.0307692307692,0.2, קטן מ-15 ,צהוב,2022-01-02T00:00:00.000Z,71.87,67.77,50.35,
