name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,108.2278518676758,6
סנט וינסנט,,,0
שמיר,,66.66666412353516,0
וולפסון,,,0
זיו צפת,,,0
הלל יפה,,91.84465789794922,0
נהריה,,79.31507110595703,0
ברזילי,,81.29138946533203,2
פוריה,,70.1408462524414,0
סוראסקי,,111.6994018554688,0
בני ציון,,,0
רבין ק. בילינסון,,94.1317367553711,4
סורוקה,,81.05994415283203,5
מאיר,,,0
קפלן,,95.84837341308594,4
"רמב""ם",,93.54508209228516,0
הכרמל,,,0
הדסה עין כרם,,114.814811706543,7
הסקוטי,,28.5714282989502,1
סנט ג'וזף,,,0
שערי צדק,,94.84029388427734,1
אל מקאסד,,,0
לניאדו,,80.77994537353516,6
אוגוסטה ויקטוריה,,,0
אסותא אשדוד,,,0
שניידר,,,0
המשפחה הקדושה,,,0
השרון ק. גולדה,,75.93360900878906,1
יוספטל,,,0
מעייני הישועה,,,0
המרכזי בעמק,,75.68965148925781,3
