amount,date
51,2020-06-07T00:00:00.000Z
36,2020-06-08T00:00:00.000Z
44,2020-06-09T00:00:00.000Z
72,2020-06-10T00:00:00.000Z
74,2020-06-11T00:00:00.000Z
69,2020-06-12T00:00:00.000Z
53,2020-06-13T00:00:00.000Z
37,2020-06-14T00:00:00.000Z
70,2020-06-15T00:00:00.000Z
39,2020-06-16T00:00:00.000Z
49,2020-06-17T00:00:00.000Z
76,2020-06-18T00:00:00.000Z
67,2020-06-19T00:00:00.000Z
59,2020-06-20T00:00:00.000Z
45,2020-06-21T00:00:00.000Z
87,2020-06-22T00:00:00.000Z
111,2020-06-23T00:00:00.000Z
55,2020-06-24T00:00:00.000Z
124,2020-06-25T00:00:00.000Z
125,2020-06-26T00:00:00.000Z
87,2020-06-27T00:00:00.000Z
108,2020-06-28T00:00:00.000Z
191,2020-06-29T00:00:00.000Z
122,2020-06-30T00:00:00.000Z
111,2020-07-01T00:00:00.000Z
135,2020-07-02T00:00:00.000Z
138,2020-07-03T00:00:00.000Z
132,2020-07-04T00:00:00.000Z
156,2020-07-05T00:00:00.000Z
152,2020-07-06T00:00:00.000Z
164,2020-07-07T00:00:00.000Z
138,2020-07-08T00:00:00.000Z
204,2020-07-09T00:00:00.000Z
212,2020-07-10T00:00:00.000Z
209,2020-07-11T00:00:00.000Z
296,2020-07-12T00:00:00.000Z
338,2020-07-13T00:00:00.000Z
312,2020-07-14T00:00:00.000Z
382,2020-07-15T00:00:00.000Z
489,2020-07-16T00:00:00.000Z
498,2020-07-17T00:00:00.000Z
535,2020-07-18T00:00:00.000Z
432,2020-07-19T00:00:00.000Z
622,2020-07-20T00:00:00.000Z
641,2020-07-21T00:00:00.000Z
3714,2020-07-22T00:00:00.000Z
7223,2020-07-23T00:00:00.000Z
1901,2020-07-24T00:00:00.000Z
675,2020-07-25T00:00:00.000Z
2975,2020-07-26T00:00:00.000Z
1978,2020-07-27T00:00:00.000Z
1749,2020-07-28T00:00:00.000Z
1518,2020-07-29T00:00:00.000Z
1826,2020-07-30T00:00:00.000Z
1402,2020-07-31T00:00:00.000Z
575,2020-08-01T00:00:00.000Z
2669,2020-08-02T00:00:00.000Z
1946,2020-08-03T00:00:00.000Z
1826,2020-08-04T00:00:00.000Z
1611,2020-08-05T00:00:00.000Z
1937,2020-08-06T00:00:00.000Z
1362,2020-08-07T00:00:00.000Z
654,2020-08-08T00:00:00.000Z
2406,2020-08-09T00:00:00.000Z
1386,2020-08-10T00:00:00.000Z
1012,2020-08-11T00:00:00.000Z
1157,2020-08-12T00:00:00.000Z
1344,2020-08-13T00:00:00.000Z
1042,2020-08-14T00:00:00.000Z
597,2020-08-15T00:00:00.000Z
2187,2020-08-16T00:00:00.000Z
1223,2020-08-17T00:00:00.000Z
1310,2020-08-18T00:00:00.000Z
1518,2020-08-19T00:00:00.000Z
1398,2020-08-20T00:00:00.000Z
1598,2020-08-21T00:00:00.000Z
692,2020-08-22T00:00:00.000Z
2134,2020-08-23T00:00:00.000Z
1346,2020-08-24T00:00:00.000Z
2559,2020-08-25T00:00:00.000Z
2389,2020-08-26T00:00:00.000Z
1446,2020-08-27T00:00:00.000Z
1881,2020-08-28T00:00:00.000Z
718,2020-08-29T00:00:00.000Z
2193,2020-08-30T00:00:00.000Z
1198,2020-08-31T00:00:00.000Z
1024,2020-09-01T00:00:00.000Z
1455,2020-09-02T00:00:00.000Z
1564,2020-09-03T00:00:00.000Z
68,2020-09-04T00:00:00.000Z
