CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.007907979870596693,2020-03-02T00:00:00.000Z,1,5632,-221,0,1391
0,0,10,0,0,10,10,0.007189072609633357,2020-03-03T00:00:00.000Z,0,7857,-218,0,1391
0,0,12,0,0,12,11,0.008626887131560028,2020-03-04T00:00:00.000Z,0,7012,-220,0,1391
0,0,12,1,0,13,13,0.009345794392523364,2020-03-05T00:00:00.000Z,1,7012,-220,0,1391
1,0,14,2,0,16,16,0.01150251617541337,2020-03-06T00:00:00.000Z,1,5177,-219,0,1391
2,0,17,3,0,20,20,0.01437814521926671,2020-03-07T00:00:00.000Z,1,4861,-219,0,1391
4,0,21,5,0,26,26,0.01869158878504673,2020-03-08T00:00:00.000Z,2,7330,-217,0,1391
5,0,33,6,0,39,39,0.02803738317757009,2020-03-09T00:00:00.000Z,7,6205,-226,0,1391
5,0,53,6,0,59,59,0.04241552839683681,2020-03-10T00:00:00.000Z,2,6021,-213,0,1391
6,0,73,7,1,81,81,0.0582314881380302,2020-03-11T00:00:00.000Z,10,5981,-215,0,1391
6,0,95,7,1,103,101,0.07404744787922359,2020-03-12T00:00:00.000Z,6,5983,-214,0,1391
6,0,112,7,4,123,122,0.0884255930984903,2020-03-13T00:00:00.000Z,10,4121,-200,0,1391
4,0,152,6,4,162,161,0.1164629762760604,2020-03-14T00:00:00.000Z,20,3692,-210,0,1391
6,0,187,9,6,202,200,0.1452192667145938,2020-03-15T00:00:00.000Z,37,5489,-211,0,1391
7,0,205,11,5,221,215,0.1588785046728972,2020-03-16T00:00:00.000Z,27,4759,-153,0,1391
7,0,238,12,6,256,256,0.184040258806614,2020-03-17T00:00:00.000Z,46,4338,-104,0,1391
7,0,279,16,11,306,269,0.2199856218547807,2020-03-18T00:00:00.000Z,54,3920,-4,0,1391
12,0,263,21,11,295,264,0.2120776419841841,2020-03-19T00:00:00.000Z,31,4053,126,0,1391
12,1,252,23,14,289,251,0.207764198418404,2020-03-20T00:00:00.000Z,30,3207,301,0,1391
15,0,229,27,21,277,274,0.199137311286844,2020-03-21T00:00:00.000Z,35,2905,484,0,1391
22,0,255,37,32,324,305,0.2329259525521208,2020-03-22T00:00:00.000Z,54,4523,699,0,1391
24,0,274,42,36,352,323,0.2530553558590942,2020-03-23T00:00:00.000Z,58,4053,1020,0,1391
26,3,302,45,48,395,343,0.2839683680805176,2020-03-24T00:00:00.000Z,82,3963,1412,0,1391
28,1,311,49,53,413,397,0.2969086987778576,2020-03-25T00:00:00.000Z,81,3666,1770,0,1391
31,5,345,54,65,464,413,0.3335729690869878,2020-03-26T00:00:00.000Z,83,3925,2250,0,1391
37,2,381,65,69,515,469,0.3702372393961179,2020-03-27T00:00:00.000Z,110,3267,2615,0,1391
41,1,363,69,81,513,485,0.3687994248741912,2020-03-28T00:00:00.000Z,53,2834,3054,0,1391
50,3,377,79,88,544,516,0.3910855499640547,2020-03-29T00:00:00.000Z,70,4289,3517,0,1391
55,1,428,88,103,619,570,0.4450035945363048,2020-03-30T00:00:00.000Z,121,3886,3972,0,1391
64,4,456,97,115,668,628,0.4802300503235083,2020-03-31T00:00:00.000Z,111,4005,4581,0,1391
72,8,515,111,143,769,728,0.5528396836808052,2020-04-01T00:00:00.000Z,147,4088,4425,689,1391
79,10,555,113,145,813,728,0.5844716031631919,2020-04-02T00:00:00.000Z,115,4284,5005,720,1391
93,5,515,130,159,804,719,0.578001437814522,2020-04-03T00:00:00.000Z,97,3494,5515,717,1391
107,7,481,139,171,791,752,0.5686556434219986,2020-04-04T00:00:00.000Z,73,3155,5842,718,1391
107,6,498,135,194,827,743,0.5945363048166786,2020-04-05T00:00:00.000Z,100,4495,6348,693,1391
110,7,458,147,209,814,703,0.5851905104241553,2020-04-06T00:00:00.000Z,93,4088,6621,796,1391
106,7,388,159,201,748,656,0.5377426312005751,2020-04-07T00:00:00.000Z,72,4313,6876,819,1391
115,9,336,166,193,695,622,0.4996405463695183,2020-04-08T00:00:00.000Z,57,3511,7046,859,1391
117,9,312,166,187,665,634,0.4780733285406182,2020-04-09T00:00:00.000Z,65,3363,7164,944,1391
128,8,330,170,170,670,598,0.481667864845435,2020-04-10T00:00:00.000Z,56,4086,7284,1002,1391
130,6,283,182,162,627,595,0.4507548526240115,2020-04-11T00:00:00.000Z,39,3172,7389,1061,1391
130,7,316,177,174,667,620,0.4795111430625449,2020-04-12T00:00:00.000Z,90,4965,7531,1074,1391
137,8,330,192,169,691,629,0.496764917325665,2020-04-13T00:00:00.000Z,91,4653,7518,1181,1391
134,8,328,178,170,676,631,0.485981308411215,2020-04-14T00:00:00.000Z,75,4376,7473,1229,1391
133,13,319,180,174,673,655,0.483824586628325,2020-04-15T00:00:00.000Z,69,3492,7425,1238,1391
136,7,360,180,162,702,643,0.5046728971962616,2020-04-16T00:00:00.000Z,51,5388,7233,1366,1391
125,9,337,166,163,666,613,0.4787922358015816,2020-04-17T00:00:00.000Z,48,4188,7183,1348,1391
118,11,329,174,141,644,619,0.4629762760603882,2020-04-18T00:00:00.000Z,42,3825,6758,1661,1391
118,8,317,157,147,621,571,0.4464414090582315,2020-04-19T00:00:00.000Z,40,5788,6715,1707,1391
123,6,323,154,135,612,560,0.4399712437095615,2020-04-20T00:00:00.000Z,49,5097,6452,1723,1391
119,9,254,145,147,546,510,0.3925233644859813,2020-04-21T00:00:00.000Z,27,4921,6297,1738,1391
110,3,260,149,124,533,498,0.3831775700934579,2020-04-22T00:00:00.000Z,36,4822,6159,1739,1391
114,4,249,146,107,502,454,0.3608914450035946,2020-04-23T00:00:00.000Z,32,5353,6224,1605,1391
