Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,44,61,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7376,7437,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24887,32324,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44619,76943,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62847,139790,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73343,213133,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38461,251594,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32581,284175,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104409,388584,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134857,523441,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156043,679484,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152814,832298,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158277,990575,10.65,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71266,1061841,11.42,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71637,1133478,12.19,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149465,1282943,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151902,1434845,15.43,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124907,1559752,16.77,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103108,1662860,17.88,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115852,1778712,19.13,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66311,1845023,19.84,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44463,1889486,20.32,22,32,0,0,0,0
2021-01-10T00:00:00.000Z,37548,1927034,20.72,5988,6020,0.06,0,0,0
2021-01-11T00:00:00.000Z,21029,1948063,20.95,19239,25259,0.27,0,0,0
2021-01-12T00:00:00.000Z,23915,1971978,21.21,35641,60900,0.65,0,0,0
2021-01-13T00:00:00.000Z,51935,2023913,21.76,56830,117730,1.27,0,0,0
2021-01-14T00:00:00.000Z,56307,2080220,22.37,68770,186500,2.01,0,0,0
2021-01-15T00:00:00.000Z,30626,2110846,22.7,35889,222389,2.39,0,0,0
2021-01-16T00:00:00.000Z,29366,2140212,23.01,25982,248371,2.67,0,0,0
2021-01-17T00:00:00.000Z,68266,2208478,23.75,84492,332863,3.58,0,0,0
2021-01-18T00:00:00.000Z,69540,2278018,24.5,120280,453143,4.87,0,0,0
2021-01-19T00:00:00.000Z,72623,2350641,25.28,137609,590752,6.35,0,0,0
2021-01-20T00:00:00.000Z,76570,2427211,26.1,143486,734238,7.9,0,0,0
2021-01-21T00:00:00.000Z,69705,2496916,26.85,164089,898327,9.66,0,0,0
2021-01-22T00:00:00.000Z,37728,2534644,27.26,70967,969294,10.42,0,0,0
2021-01-23T00:00:00.000Z,39865,2574509,27.68,53493,1022787,11,0,0,0
2021-01-24T00:00:00.000Z,68948,2643457,28.43,140429,1163216,12.51,0,0,0
2021-01-25T00:00:00.000Z,80746,2724203,29.29,139239,1302455,14.01,0,0,0
2021-01-26T00:00:00.000Z,78498,2802701,30.14,126147,1428602,15.36,0,0,0
2021-01-27T00:00:00.000Z,77711,2880412,30.97,124778,1553380,16.7,0,0,0
2021-01-28T00:00:00.000Z,79416,2959828,31.83,130363,1683743,18.11,0,0,0
2021-01-29T00:00:00.000Z,36527,2996355,32.22,64649,1748392,18.8,0,0,0
2021-01-30T00:00:00.000Z,34299,3030654,32.59,42677,1791069,19.26,0,0,0
2021-01-31T00:00:00.000Z,73195,3103849,33.38,59361,1850430,19.9,0,0,0
2021-02-01T00:00:00.000Z,82295,3186144,34.26,35223,1885653,20.28,0,0,0
2021-02-02T00:00:00.000Z,69876,3256020,35.01,30962,1916615,20.61,0,0,0
2021-02-03T00:00:00.000Z,60087,3316107,35.66,51291,1967906,21.16,0,0,0
2021-02-04T00:00:00.000Z,72412,3388519,36.44,57943,2025849,21.79,0,0,0
2021-02-05T00:00:00.000Z,33784,3422303,36.8,28669,2054518,22.09,0,0,0
2021-02-06T00:00:00.000Z,21540,3443843,37.03,22142,2076660,22.33,0,0,0
2021-02-07T00:00:00.000Z,53956,3497799,37.61,68558,2145218,23.07,0,0,0
2021-02-08T00:00:00.000Z,58494,3556293,38.24,65226,2210444,23.77,0,0,0
2021-02-09T00:00:00.000Z,66142,3622435,38.95,67329,2277773,24.49,0,0,0
2021-02-10T00:00:00.000Z,70348,3692783,39.71,72018,2349791,25.27,0,0,0
2021-02-11T00:00:00.000Z,81026,3773809,40.58,71751,2421542,26.04,0,0,0
2021-02-12T00:00:00.000Z,38946,3812755,41,37424,2458966,26.44,0,0,0
2021-02-13T00:00:00.000Z,27390,3840145,41.3,30359,2489325,26.77,0,0,0
2021-02-14T00:00:00.000Z,74745,3914890,42.1,68894,2558219,27.51,0,0,0
2021-02-15T00:00:00.000Z,81331,3996221,42.97,75505,2633724,28.32,0,0,0
2021-02-16T00:00:00.000Z,83327,4079548,43.87,78061,2711785,29.16,0,0,0
2021-02-17T00:00:00.000Z,61803,4141351,44.53,75376,2787161,29.97,0,0,0
2021-02-18T00:00:00.000Z,68985,4210336,45.28,79518,2866679,30.83,0,0,0
2021-02-19T00:00:00.000Z,39565,4249901,45.7,38003,2904682,31.24,0,0,0
2021-02-20T00:00:00.000Z,31586,4281487,46.04,28652,2933334,31.54,0,0,0
2021-02-21T00:00:00.000Z,79322,4360809,46.89,78378,3011712,32.39,0,0,0
2021-02-22T00:00:00.000Z,84895,4445704,47.81,80385,3092097,33.25,0,0,0
2021-02-23T00:00:00.000Z,77199,4522903,48.64,70248,3162345,34.01,0,0,0
2021-02-24T00:00:00.000Z,60886,4583789,49.29,62897,3225242,34.68,0,0,0
2021-02-25T00:00:00.000Z,51549,4635338,49.85,64576,3289818,35.38,0,0,0
2021-02-26T00:00:00.000Z,25766,4661104,50.12,31897,3321715,35.72,0,0,0
2021-02-27T00:00:00.000Z,18262,4679366,50.32,21133,3342848,35.95,0,0,0
2021-02-28T00:00:00.000Z,40174,4719540,50.75,55744,3398592,36.55,0,0,0
2021-03-01T00:00:00.000Z,45518,4765058,51.24,61276,3459868,37.21,0,0,0
2021-03-02T00:00:00.000Z,41009,4806067,51.68,64558,3524426,37.9,0,0,0
2021-03-03T00:00:00.000Z,41790,4847857,52.13,66584,3591010,38.62,0,0,0
2021-03-04T00:00:00.000Z,39485,4887342,52.56,78885,3669895,39.46,0,0,0
2021-03-05T00:00:00.000Z,17164,4904506,52.74,40329,3710224,39.9,0,0,0
2021-03-06T00:00:00.000Z,10570,4915076,52.85,25282,3735506,40.17,0,0,0
2021-03-07T00:00:00.000Z,30980,4946056,53.19,72693,3808199,40.95,0,0,0
2021-03-08T00:00:00.000Z,27161,4973217,53.48,73102,3881301,41.74,0,0,0
2021-03-09T00:00:00.000Z,26504,4999721,53.76,76497,3957798,42.56,0,0,0
2021-03-10T00:00:00.000Z,23099,5022820,54.01,58517,4016315,43.19,0,0,0
2021-03-11T00:00:00.000Z,23064,5045884,54.26,68904,4085219,43.93,0,0,0
2021-03-12T00:00:00.000Z,11100,5056984,54.38,41306,4126525,44.37,0,0,0
2021-03-13T00:00:00.000Z,7850,5064834,54.46,25184,4151709,44.65,0,0,0
2021-03-14T00:00:00.000Z,20825,5085659,54.69,73848,4225557,45.44,0,0,0
2021-03-15T00:00:00.000Z,19926,5105585,54.9,78080,4303637,46.28,0,0,0
2021-03-16T00:00:00.000Z,18538,5124123,55.1,71373,4375010,47.05,0,0,0
2021-03-17T00:00:00.000Z,17498,5141621,55.29,58849,4433859,47.68,0,0,0
2021-03-18T00:00:00.000Z,15835,5157456,55.46,57978,4491837,48.3,0,0,0
2021-03-19T00:00:00.000Z,6749,5164205,55.53,27879,4519716,48.6,0,0,0
2021-03-20T00:00:00.000Z,5123,5169328,55.59,15234,4534950,48.77,0,0,0
2021-03-21T00:00:00.000Z,13039,5182367,55.73,40378,4575328,49.2,0,0,0
2021-03-22T00:00:00.000Z,13351,5195718,55.87,40384,4615712,49.64,0,0,0
2021-03-23T00:00:00.000Z,2604,5198322,55.9,7158,4622870,49.71,0,0,0
2021-03-24T00:00:00.000Z,10793,5209115,56.02,46367,4669237,50.21,0,0,0
2021-03-25T00:00:00.000Z,10038,5219153,56.12,35276,4704513,50.59,0,0,0
2021-03-26T00:00:00.000Z,4008,5223161,56.17,13221,4717734,50.73,0,0,0
2021-03-27T00:00:00.000Z,1709,5224870,56.19,4202,4721936,50.78,0,0,0
2021-03-28T00:00:00.000Z,2038,5226908,56.21,4552,4726488,50.83,0,0,0
2021-03-29T00:00:00.000Z,6771,5233679,56.28,29871,4756359,51.15,0,0,0
2021-03-30T00:00:00.000Z,7661,5241340,56.36,22241,4778600,51.39,0,0,0
2021-03-31T00:00:00.000Z,7955,5249295,56.45,19264,4797864,51.59,0,0,0
2021-04-01T00:00:00.000Z,7946,5257241,56.53,18478,4816342,51.79,0,0,0
