name,coronaOccupancy,normalOccupancy,isolatedTeam
יוספטל,200,,0
סוראסקי,35,,0
סורוקה,27,,0
שיבא,23,,0
הכרמל,23,,0
אסותא אשדוד,17,,0
הלל יפה,16,,0
ברזילי,14.000000000000002,,0
לניאדו,13,,0
מאיר,12,,0
המרכזי בעמק,12,,0
זיו צפת,11,,0
הסקוטי,11,,0
"רמב""ם",10,,0
שמיר,9,,0
המשפחה הקדושה,9,,0
שערי צדק,9,,0
נהריה,8,,0
קפלן,8,,0
רבין ק. בילינסון,7.000000000000001,,0
שניידר,7.000000000000001,,0
בני ציון,5,,0
אוגוסטה ויקטוריה,5,,0
פוריה,4,,0
הדסה עין כרם,4,,0
סנט ג'וזף,4,,0
וולפסון,2,,0
הדסה הר הצופים,1,,0
רבין ק. השרון,0,,0
סנט וינסנט,0,,0
אל מקאסד,0,,0
מעייני הישועה,0,,0
