day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,10
2021-09-08T00:00:00.000Z,11
2021-09-09T00:00:00.000Z,189
2021-09-10T00:00:00.000Z,381
2021-09-11T00:00:00.000Z,463
2021-09-12T00:00:00.000Z,4937
2021-09-13T00:00:00.000Z,13115
2021-09-14T00:00:00.000Z,24241
2021-09-15T00:00:00.000Z,29178
2021-09-16T00:00:00.000Z,30037
2021-09-17T00:00:00.000Z,34956
2021-09-18T00:00:00.000Z,35961
2021-09-19T00:00:00.000Z,52972
2021-09-20T00:00:00.000Z,61270
2021-09-21T00:00:00.000Z,63467
2021-09-22T00:00:00.000Z,74997
2021-09-23T00:00:00.000Z,89662
2021-09-24T00:00:00.000Z,96282
2021-09-25T00:00:00.000Z,97510
2021-09-26T00:00:00.000Z,115842
2021-09-27T00:00:00.000Z,127520
2021-09-28T00:00:00.000Z,130046
2021-09-29T00:00:00.000Z,151006
2021-09-30T00:00:00.000Z,174948
2021-10-01T00:00:00.000Z,183580
2021-10-02T00:00:00.000Z,185343
2021-10-03T00:00:00.000Z,216754
2021-10-04T00:00:00.000Z,244541
2021-10-05T00:00:00.000Z,273967
2021-10-06T00:00:00.000Z,298648
2021-10-07T00:00:00.000Z,329327
2021-10-08T00:00:00.000Z,341594
2021-10-09T00:00:00.000Z,343644
2021-10-10T00:00:00.000Z,380231
2021-10-11T00:00:00.000Z,409023
2021-10-12T00:00:00.000Z,438777
2021-10-13T00:00:00.000Z,461226
2021-10-14T00:00:00.000Z,486918
2021-10-15T00:00:00.000Z,496097
2021-10-16T00:00:00.000Z,497486
2021-10-17T00:00:00.000Z,526687
2021-10-18T00:00:00.000Z,548364
2021-10-19T00:00:00.000Z,571271
2021-10-20T00:00:00.000Z,589237
2021-10-21T00:00:00.000Z,610157
2021-10-22T00:00:00.000Z,616754
2021-10-23T00:00:00.000Z,617710
2021-10-24T00:00:00.000Z,640162
2021-10-25T00:00:00.000Z,658401
2021-10-26T00:00:00.000Z,677209
2021-10-27T00:00:00.000Z,690669
2021-10-28T00:00:00.000Z,698038
2021-10-29T00:00:00.000Z,699314
2021-10-30T00:00:00.000Z,699635
2021-10-31T00:00:00.000Z,706922
2021-11-01T00:00:00.000Z,713834
2021-11-02T00:00:00.000Z,720514
2021-11-03T00:00:00.000Z,726097
2021-11-04T00:00:00.000Z,731426
2021-11-05T00:00:00.000Z,732692
2021-11-06T00:00:00.000Z,733037
2021-11-07T00:00:00.000Z,738019
2021-11-08T00:00:00.000Z,742316
2021-11-09T00:00:00.000Z,747281
2021-11-10T00:00:00.000Z,752292
2021-11-11T00:00:00.000Z,757604
2021-11-12T00:00:00.000Z,758899
