gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,חודש אחרון,20024,8,0,0,6,1.5,13,1.2
זכר,0-9,3 חודשים,262080,10.7,4,0.2,16,1.4,50,0.9
זכר,0-9,6 חודשים,277266,10.9,4,0.1,18,1.1,56,0.8
זכר,0-9,מתחילת קורונה,405649,10.6,7,0.1,30,0.5,106,0.4
זכר,0-9,שנה,337609,11.3,5,0.1,22,0.9,79,0.7
נקבה,0-9,חודש אחרון,15109,6.1,0,0,3,0.7,8,0.7
נקבה,0-9,3 חודשים,196321,8,1,0,8,0.7,33,0.6
נקבה,0-9,6 חודשים,211258,8.3,1,0,8,0.5,40,0.5
נקבה,0-9,מתחילת קורונה,321902,8.5,4,0,15,0.3,70,0.2
נקבה,0-9,שנה,265134,8.9,1,0,9,0.4,56,0.5
זכר,10-19,6 חודשים,268774,10.5,5,0.2,10,0.6,28,0.4
זכר,10-19,מתחילת קורונה,410403,10.8,7,0.1,20,0.3,69,0.2
זכר,10-19,חודש אחרון,19130,7.7,1,0.3,3,0.7,4,0.4
זכר,10-19,3 חודשים,257856,10.5,4,0.2,7,0.6,21,0.4
זכר,10-19,שנה,314351,10.5,5,0.1,11,0.4,38,0.3
נקבה,10-19,חודש אחרון,18927,7.6,0,0,2,0.5,5,0.4
נקבה,10-19,6 חודשים,258360,10.1,3,0.1,13,0.8,21,0.3
נקבה,10-19,מתחילת קורונה,386738,10.2,7,0.1,22,0.4,63,0.2
נקבה,10-19,3 חודשים,245808,10,2,0.1,9,0.8,14,0.2
נקבה,10-19,שנה,303565,10.2,4,0.1,16,0.6,32,0.3
זכר,20-29,6 חודשים,137041,5.4,2,0.1,20,1.2,50,0.7
זכר,20-29,מתחילת קורונה,234989,6.2,23,0.2,52,0.9,212,0.8
זכר,20-29,חודש אחרון,14630,5.9,0,0,4,1,7,0.6
זכר,20-29,3 חודשים,133164,5.4,1,0,11,0.9,38,0.6
זכר,20-29,שנה,164028,5.5,5,0.1,28,1.1,94,0.8
נקבה,20-29,6 חודשים,211898,8.3,7,0.3,15,0.9,50,0.7
נקבה,20-29,מתחילת קורונה,327969,8.6,22,0.2,55,0.9,246,0.9
נקבה,20-29,חודש אחרון,22267,8.9,0,0,1,0.2,3,0.3
נקבה,20-29,3 חודשים,205353,8.4,5,0.2,10,0.9,22,0.4
נקבה,20-29,שנה,245396,8.2,9,0.2,22,0.9,96,0.8
זכר,30-39,חודש אחרון,16395,6.6,2,0.6,14,3.5,10,0.9
זכר,30-39,6 חודשים,145609,5.7,13,0.5,33,2.1,93,1.3
זכר,30-39,מתחילת קורונה,224385,5.9,51,0.5,96,1.6,569,2
זכר,30-39,3 חודשים,141262,5.7,9,0.4,24,2.1,50,0.9
זכר,30-39,שנה,171673,5.8,25,0.6,48,1.9,220,1.8
נקבה,30-39,חודש אחרון,22424,9,0,0,4,1,9,0.8
נקבה,30-39,3 חודשים,218084,8.9,4,0.2,9,0.8,51,0.9
נקבה,30-39,6 חודשים,225823,8.9,6,0.2,21,1.3,100,1.4
נקבה,30-39,מתחילת קורונה,322637,8.5,36,0.3,92,1.6,552,2
נקבה,30-39,שנה,261219,8.8,16,0.4,47,1.9,228,1.9
זכר,40-49,6 חודשים,135552,5.3,34,1.2,73,4.5,224,3.1
זכר,40-49,מתחילת קורונה,200768,5.3,117,1.1,240,4.1,1308,4.7
זכר,40-49,חודש אחרון,15131,6.1,2,0.6,11,2.7,26,2.3
זכר,40-49,3 חודשים,131844,5.4,14,0.6,40,3.4,125,2.1
זכר,40-49,שנה,156699,5.3,54,1.3,113,4.5,473,4
נקבה,40-49,חודש אחרון,22072,8.8,0,0,7,1.7,10,0.9
נקבה,40-49,3 חודשים,197936,8.1,9,0.4,18,1.5,69,1.2
נקבה,40-49,6 חודשים,203186,8,16,0.6,32,2,149,2
נקבה,40-49,מתחילת קורונה,282883,7.4,74,0.7,140,2.4,896,3.2
נקבה,40-49,שנה,229566,7.7,25,0.6,61,2.4,343,2.9
זכר,50-59,חודש אחרון,10631,4.3,10,3.1,35,8.6,47,4.2
זכר,50-59,6 חודשים,88565,3.5,87,3.2,145,9,400,5.5
זכר,50-59,מתחילת קורונה,133243,3.5,373,3.6,530,9,2149,7.6
זכר,50-59,3 חודשים,86689,3.5,50,2.3,88,7.5,267,4.6
זכר,50-59,שנה,100493,3.4,149,3.5,228,9.2,733,6.1
נקבה,50-59,חודש אחרון,16566,6.6,4,1.2,13,3.2,28,2.5
