name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,,0
יוספטל,,44.61538314819336,15
שמיר,,55.66778945922852,10
וולפסון,,61.20058441162109,6
זיו צפת,,56.48414993286133,13
הלל יפה,,71.45631408691406,21
נהריה,,71.36929321289062,19
ברזילי,,62.33333206176758,6
פוריה,,53.52112579345703,7
סוראסקי,,88.04440307617188,15
בני ציון,,72.97921752929688,10
רבין ק. בילינסון,,77.96407318115234,21
סורוקה,,62.72806167602539,15
מאיר,,71.2082290649414,19
קפלן,,96.389892578125,6
"רמב""ם",,82.68041229248047,63
הכרמל,,69.32515716552734,30
השרון ק. גולדה,,43.15352630615234,2
הדסה עין כרם,,92.72486877441406,45
הסקוטי,,96.2406005859375,10
סנט וינסנט,,57.46268844604492,9
המשפחה הקדושה,,,0
סנט ג'וזף,,,4
שערי צדק,,,22
אל מקאסד,,,0
לניאדו,,72.70195007324219,44
אוגוסטה ויקטוריה,,,4
מעייני הישועה,,89.13738250732422,1
אסותא אשדוד,,,5
שניידר,,,0
המרכזי בעמק,,68.27586364746094,56
