date,amount,recovered
2020-02-12T00:00:00.000Z,0,0
2020-02-13T00:00:00.000Z,0,0
2020-02-14T00:00:00.000Z,0,0
2020-02-15T00:00:00.000Z,0,0
2020-02-16T00:00:00.000Z,0,0
2020-02-17T00:00:00.000Z,0,0
2020-02-18T00:00:00.000Z,0,0
2020-02-19T00:00:00.000Z,0,0
2020-02-20T00:00:00.000Z,0,0
2020-02-21T00:00:00.000Z,1,0
2020-02-22T00:00:00.000Z,0,0
2020-02-23T00:00:00.000Z,0,0
2020-02-24T00:00:00.000Z,1,0
2020-02-25T00:00:00.000Z,0,0
2020-02-26T00:00:00.000Z,0,0
2020-02-27T00:00:00.000Z,1,0
2020-02-28T00:00:00.000Z,3,0
2020-02-29T00:00:00.000Z,0,0
2020-03-01T00:00:00.000Z,1,0
2020-03-02T00:00:00.000Z,5,0
2020-03-03T00:00:00.000Z,3,0
2020-03-04T00:00:00.000Z,0,0
2020-03-05T00:00:00.000Z,2,0
2020-03-06T00:00:00.000Z,4,0
2020-03-07T00:00:00.000Z,4,0
2020-03-08T00:00:00.000Z,9,0
2020-03-09T00:00:00.000Z,4,0
2020-03-10T00:00:00.000Z,33,0
2020-03-11T00:00:00.000Z,19,0
2020-03-12T00:00:00.000Z,22,0
2020-03-13T00:00:00.000Z,35,1
2020-03-14T00:00:00.000Z,29,0
2020-03-15T00:00:00.000Z,39,0
2020-03-16T00:00:00.000Z,73,0
2020-03-17T00:00:00.000Z,94,2
2020-03-18T00:00:00.000Z,118,3
2020-03-19T00:00:00.000Z,136,5
2020-03-20T00:00:00.000Z,168,2
2020-03-21T00:00:00.000Z,210,1
2020-03-22T00:00:00.000Z,254,5
2020-03-23T00:00:00.000Z,352,7
2020-03-24T00:00:00.000Z,423,5
2020-03-25T00:00:00.000Z,425,6
2020-03-26T00:00:00.000Z,520,12
2020-03-27T00:00:00.000Z,433,20
2020-03-28T00:00:00.000Z,480,15
2020-03-29T00:00:00.000Z,532,21
2020-03-30T00:00:00.000Z,546,42
2020-03-31T00:00:00.000Z,738,63
2020-04-01T00:00:00.000Z,696,285
2020-04-02T00:00:00.000Z,719,102
2020-04-03T00:00:00.000Z,597,70
2020-04-04T00:00:00.000Z,428,50
2020-04-05T00:00:00.000Z,583,103
2020-04-06T00:00:00.000Z,451,119
2020-04-07T00:00:00.000Z,377,120
2020-04-08T00:00:00.000Z,338,132
2020-04-09T00:00:00.000Z,343,115
2020-04-10T00:00:00.000Z,358,154
2020-04-11T00:00:00.000Z,345,151
2020-04-12T00:00:00.000Z,552,298
2020-04-13T00:00:00.000Z,438,319
2020-04-14T00:00:00.000Z,399,323
2020-04-15T00:00:00.000Z,311,272
2020-04-16T00:00:00.000Z,296,351
2020-04-17T00:00:00.000Z,298,376
2020-04-18T00:00:00.000Z,291,270
2020-04-19T00:00:00.000Z,276,408
2020-04-20T00:00:00.000Z,299,459
2020-04-21T00:00:00.000Z,282,416
2020-04-22T00:00:00.000Z,225,411
2020-04-23T00:00:00.000Z,276,352
2020-04-24T00:00:00.000Z,248,425
2020-04-25T00:00:00.000Z,159,364
2020-04-26T00:00:00.000Z,83,432
2020-04-27T00:00:00.000Z,128,548
2020-04-28T00:00:00.000Z,159,483
2020-04-29T00:00:00.000Z,82,353
2020-04-30T00:00:00.000Z,142,453
2020-05-01T00:00:00.000Z,116,469
2020-05-02T00:00:00.000Z,57,218
2020-05-03T00:00:00.000Z,27,334
2020-05-04T00:00:00.000Z,53,288
2020-05-05T00:00:00.000Z,32,328
2020-05-06T00:00:00.000Z,65,282
2020-05-07T00:00:00.000Z,61,260
2020-05-08T00:00:00.000Z,33,215
2020-05-09T00:00:00.000Z,19,84
2020-05-10T00:00:00.000Z,29,247
2020-05-11T00:00:00.000Z,39,291
2020-05-12T00:00:00.000Z,23,255
2020-05-13T00:00:00.000Z,39,203
2020-05-14T00:00:00.000Z,22,250
2020-05-15T00:00:00.000Z,12,145
2020-05-16T00:00:00.000Z,5,87
2020-05-17T00:00:00.000Z,15,182
2020-05-18T00:00:00.000Z,27,284
2020-05-19T00:00:00.000Z,22,139
2020-05-20T00:00:00.000Z,15,128
2020-05-21T00:00:00.000Z,17,167
2020-05-22T00:00:00.000Z,19,145
2020-05-23T00:00:00.000Z,5,51
2020-05-24T00:00:00.000Z,13,145
2020-05-25T00:00:00.000Z,22,131
2020-05-26T00:00:00.000Z,50,100
2020-05-27T00:00:00.000Z,40,62
2020-05-28T00:00:00.000Z,77,118
2020-05-29T00:00:00.000Z,113,36
2020-05-30T00:00:00.000Z,29,40
2020-05-31T00:00:00.000Z,87,67
2020-06-01T00:00:00.000Z,100,90
2020-06-02T00:00:00.000Z,121,56
2020-06-03T00:00:00.000Z,97,30
2020-06-04T00:00:00.000Z,142,43
2020-06-05T00:00:00.000Z,127,42
2020-06-06T00:00:00.000Z,78,27
2020-06-07T00:00:00.000Z,140,54
2020-06-08T00:00:00.000Z,179,46
2020-06-09T00:00:00.000Z,173,46
2020-06-10T00:00:00.000Z,240,64
2020-06-11T00:00:00.000Z,191,66
2020-06-12T00:00:00.000Z,184,56
2020-06-13T00:00:00.000Z,149,39
2020-06-14T00:00:00.000Z,136,52
2020-06-15T00:00:00.000Z,198,94
2020-06-16T00:00:00.000Z,300,54
2020-06-17T00:00:00.000Z,271,50
2020-06-18T00:00:00.000Z,302,70
2020-06-19T00:00:00.000Z,310,47
2020-06-20T00:00:00.000Z,159,33
2020-06-21T00:00:00.000Z,173,58
2020-06-22T00:00:00.000Z,345,68
2020-06-23T00:00:00.000Z,451,90
2020-06-24T00:00:00.000Z,487,67
2020-06-25T00:00:00.000Z,516,86
2020-06-26T00:00:00.000Z,464,136
2020-06-27T00:00:00.000Z,398,48
2020-06-28T00:00:00.000Z,385,151
2020-06-29T00:00:00.000Z,757,157
2020-06-30T00:00:00.000Z,786,140
2020-07-01T00:00:00.000Z,972,99
2020-07-02T00:00:00.000Z,1146,154
2020-07-03T00:00:00.000Z,939,108
2020-07-04T00:00:00.000Z,821,75
2020-07-05T00:00:00.000Z,831,170
2020-07-06T00:00:00.000Z,1134,184
2020-07-07T00:00:00.000Z,1390,170
2020-07-08T00:00:00.000Z,1327,217
2020-07-09T00:00:00.000Z,1525,227
2020-07-10T00:00:00.000Z,1409,213
2020-07-11T00:00:00.000Z,1168,191
2020-07-12T00:00:00.000Z,1238,342
2020-07-13T00:00:00.000Z,1720,363
2020-07-14T00:00:00.000Z,1604,314
2020-07-15T00:00:00.000Z,1877,360
2020-07-16T00:00:00.000Z,1939,502
2020-07-17T00:00:00.000Z,1605,484
2020-07-18T00:00:00.000Z,1448,438
2020-07-19T00:00:00.000Z,1016,507
2020-07-20T00:00:00.000Z,1887,610
2020-07-21T00:00:00.000Z,2006,636
2020-07-22T00:00:00.000Z,2044,3915
2020-07-23T00:00:00.000Z,1990,6799
2020-07-24T00:00:00.000Z,1830,1739
2020-07-25T00:00:00.000Z,1112,614
2020-07-26T00:00:00.000Z,1042,2932
2020-07-27T00:00:00.000Z,2048,1866
2020-07-28T00:00:00.000Z,2125,1653
2020-07-29T00:00:00.000Z,1954,1476
2020-07-30T00:00:00.000Z,1787,1770
2020-07-31T00:00:00.000Z,1362,1360
2020-08-01T00:00:00.000Z,625,553
2020-08-02T00:00:00.000Z,708,2588
2020-08-03T00:00:00.000Z,1800,1895
2020-08-04T00:00:00.000Z,1729,1755
2020-08-05T00:00:00.000Z,1690,1557
2020-08-06T00:00:00.000Z,1677,1870
2020-08-07T00:00:00.000Z,1764,1280
2020-08-08T00:00:00.000Z,754,631
2020-08-09T00:00:00.000Z,924,2351
2020-08-10T00:00:00.000Z,1704,1424
2020-08-11T00:00:00.000Z,1823,1006
2020-08-12T00:00:00.000Z,1622,1168
2020-08-13T00:00:00.000Z,1643,1331
2020-08-14T00:00:00.000Z,1388,1000
2020-08-15T00:00:00.000Z,757,583
2020-08-16T00:00:00.000Z,1068,2254
2020-08-17T00:00:00.000Z,1650,1207
2020-08-18T00:00:00.000Z,1649,1331
2020-08-19T00:00:00.000Z,1640,1516
2020-08-20T00:00:00.000Z,1487,1376
2020-08-21T00:00:00.000Z,1493,1610
2020-08-22T00:00:00.000Z,711,672
2020-08-23T00:00:00.000Z,965,2152
2020-08-24T00:00:00.000Z,1900,1337
2020-08-25T00:00:00.000Z,1956,880
2020-08-26T00:00:00.000Z,1953,3875
2020-08-27T00:00:00.000Z,2071,1522
2020-08-28T00:00:00.000Z,1832,1871
2020-08-29T00:00:00.000Z,910,730
2020-08-30T00:00:00.000Z,1101,2368
2020-08-31T00:00:00.000Z,2178,1447
2020-09-01T00:00:00.000Z,2252,1116
2020-09-02T00:00:00.000Z,3193,1488
2020-09-03T00:00:00.000Z,2661,1865
2020-09-04T00:00:00.000Z,2623,1277
2020-09-05T00:00:00.000Z,1505,859
2020-09-06T00:00:00.000Z,2177,2448
2020-09-07T00:00:00.000Z,3388,1600
2020-09-08T00:00:00.000Z,3489,1507
2020-09-09T00:00:00.000Z,3996,1587
2020-09-10T00:00:00.000Z,4161,2018
2020-09-11T00:00:00.000Z,3975,1870
2020-09-12T00:00:00.000Z,2719,1220
2020-09-13T00:00:00.000Z,3175,3395
2020-09-14T00:00:00.000Z,4805,2431
2020-09-15T00:00:00.000Z,5539,2063
2020-09-16T00:00:00.000Z,4574,2850
2020-09-17T00:00:00.000Z,5385,3811
2020-09-18T00:00:00.000Z,5340,2893
2020-09-19T00:00:00.000Z,3809,1467
2020-09-20T00:00:00.000Z,2579,2535
2020-09-21T00:00:00.000Z,3866,4805
2020-09-22T00:00:00.000Z,7021,3604
2020-09-23T00:00:00.000Z,7125,3906
2020-09-24T00:00:00.000Z,8234,4742
2020-09-25T00:00:00.000Z,8390,4251
2020-09-26T00:00:00.000Z,5882,2438
2020-09-27T00:00:00.000Z,3414,5850
2020-09-28T00:00:00.000Z,1159,2222
2020-09-29T00:00:00.000Z,4991,5974
2020-09-30T00:00:00.000Z,9078,5364
2020-10-01T00:00:00.000Z,7731,5894
2020-10-02T00:00:00.000Z,7058,5688
2020-10-03T00:00:00.000Z,2593,3555
2020-10-04T00:00:00.000Z,2937,8308
2020-10-05T00:00:00.000Z,5721,7104
2020-10-06T00:00:00.000Z,4724,6584
2020-10-07T00:00:00.000Z,4165,5009
2020-10-08T00:00:00.000Z,3755,4902
2020-10-09T00:00:00.000Z,2963,5180
2020-10-10T00:00:00.000Z,916,3857
2020-10-11T00:00:00.000Z,1646,7731
2020-10-12T00:00:00.000Z,3169,5637
2020-10-13T00:00:00.000Z,2336,5851
2020-10-14T00:00:00.000Z,2117,5930
2020-10-15T00:00:00.000Z,1612,5525
2020-10-16T00:00:00.000Z,1500,3556
2020-10-17T00:00:00.000Z,411,2533
2020-10-18T00:00:00.000Z,922,5019
2020-10-19T00:00:00.000Z,1517,2391
2020-10-20T00:00:00.000Z,1193,1849
2020-10-21T00:00:00.000Z,1172,3214
2020-10-22T00:00:00.000Z,1032,3199
2020-10-23T00:00:00.000Z,849,2471
2020-10-24T00:00:00.000Z,246,1323
2020-10-25T00:00:00.000Z,607,2750
