name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,1
שערי צדק,,98.0344009399414,37
אסותא אשדוד,,,13
בני ציון,,72.51731872558594,44
ברזילי,,67.5,31
הדסה עין כרם,,104.9932556152344,39
הכרמל,,69.93865203857422,12
הלל יפה,,83.49514770507812,20
המרכזי בעמק,,71.72413635253906,60
המשפחה הקדושה,,,0
הסקוטי,,95.74468231201172,3
השרון ק. גולדה,,60.995849609375,3
וולפסון,,69.98535919189453,24
זיו צפת,,69.45244598388672,3
לניאדו,,79.94429016113281,35
אל מקאסד,,,0
מעייני הישועה,,91.05431365966797,16
נהריה,,74.68879699707031,19
סוראסקי,,99.14602661132812,40
סורוקה,,66.37705993652344,16
סנט ג'וזף,,,0
סנט וינסנט,,54.47761154174805,3
פוריה,,63.94366073608398,8
קפלן,,87.3646240234375,27
רבין ק. בילינסון,,95.6886215209961,80
"רמב""ם",,86.90721893310547,28
שיבא,,91.96202850341797,59
שמיר (אסף הרופא),,65.5443344116211,30
שניידר,,,0
מאיר,,69.92288208007812,36
