gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,30-39,6 חודשים,221058,8.8,11,0.4,25,1.4,139,1.7
נקבה,30-39,3 חודשים,203766,8.9,4,0.2,9,0.8,52,0.9
נקבה,30-39,שנה,247958,8.7,17,0.4,51,2,271,2.1
נקבה,30-39,מתחילת קורונה,306919,8.4,36,0.4,92,1.6,545,2
נקבה,30-39,חודש אחרון,47995,8.9,3,0.3,5,0.7,20,0.7
זכר,40-49,מתחילת קורונה,190402,5.2,115,1.1,242,4.2,1310,4.7
זכר,40-49,3 חודשים,122197,5.3,15,0.7,46,4.1,129,2.3
זכר,40-49,חודש אחרון,29406,5.5,7,0.7,25,3.5,68,2.4
זכר,40-49,6 חודשים,130415,5.2,40,1.4,83,4.8,318,3.9
זכר,40-49,שנה,147511,5.2,60,1.4,129,5,569,4.5
נקבה,40-49,שנה,215605,7.6,31,0.7,66,2.5,410,3.2
נקבה,40-49,חודש אחרון,44559,8.3,3,0.3,14,2,34,1.2
נקבה,40-49,6 חודשים,194172,7.7,19,0.6,42,2.4,227,2.8
נקבה,40-49,3 חודשים,183338,8,10,0.5,20,1.8,74,1.3
נקבה,40-49,מתחילת קורונה,267103,7.3,74,0.7,139,2.4,900,3.2
זכר,50-59,6 חודשים,83586,3.3,100,3.4,152,8.7,508,6.2
זכר,50-59,מתחילת קורונה,126012,3.5,369,3.6,521,9,2168,7.8
זכר,50-59,3 חודשים,79812,3.5,52,2.5,89,7.9,270,4.8
זכר,50-59,שנה,93909,3.3,158,3.6,240,9.2,830,6.6
זכר,50-59,חודש אחרון,18674,3.5,24,2.3,55,7.8,145,5
נקבה,50-59,מתחילת קורונה,172041,4.7,191,1.9,248,4.3,1493,5.4
נקבה,50-59,6 חודשים,122055,4.9,53,1.8,84,4.8,360,4.4
נקבה,50-59,שנה,134915,4.7,88,2,138,5.3,634,5
נקבה,50-59,חודש אחרון,28842,5.4,11,1.1,27,3.8,80,2.8
נקבה,50-59,3 חודשים,117031,5.1,32,1.6,51,4.5,180,3.2
זכר,60-69,6 חודשים,56206,2.2,231,7.8,217,12.5,781,9.5
זכר,60-69,שנה,63152,2.2,368,8.4,331,12.7,1232,9.7
זכר,60-69,חודש אחרון,12315,2.3,65,6.3,97,13.7,259,9
זכר,60-69,3 חודשים,54094,2.3,129,6.3,131,11.6,498,8.9
זכר,60-69,מתחילת קורונה,85076,2.3,949,9.2,893,15.4,3157,11.4
נקבה,60-69,6 חודשים,77864,3.1,164,5.6,155,8.9,584,7.1
נקבה,60-69,שנה,86015,3,273,6.2,234,9,939,7.4
נקבה,60-69,חודש אחרון,18632,3.5,42,4.1,55,7.8,200,6.9
נקבה,60-69,3 חודשים,74982,3.3,79,3.8,76,6.8,355,6.3
נקבה,60-69,מתחילת קורונה,108743,3,529,5.1,469,8.1,2122,7.6
זכר,70-79,6 חודשים,30721,1.2,389,13.2,247,14.2,1029,12.5
זכר,70-79,שנה,34580,1.2,600,13.6,366,14.1,1553,12.3
זכר,70-79,חודש אחרון,7085,1.3,140,13.6,109,15.4,401,13.9
זכר,70-79,3 חודשים,29659,1.3,269,13.1,173,15.4,785,14
זכר,70-79,מתחילת קורונה,45499,1.3,1561,15.2,996,17.2,3623,13.1
נקבה,70-79,שנה,42118,1.5,459,10.4,275,10.6,1262,10
נקבה,70-79,מתחילת קורונה,53538,1.5,980,9.5,564,9.7,2642,9.5
נקבה,70-79,חודש אחרון,9445,1.8,95,9.2,68,9.6,314,10.9
נקבה,70-79,3 חודשים,36240,1.6,191,9.3,115,10.2,591,10.5
נקבה,70-79,6 חודשים,37589,1.5,297,10.1,185,10.6,835,10.1
זכר,80-89,שנה,12881,0.5,760,17.3,259,10,1477,11.7
זכר,80-89,6 חודשים,11112,0.4,516,17.5,177,10.2,1026,12.5
זכר,80-89,3 חודשים,10606,0.5,401,19.5,138,12.3,836,14.9
זכר,80-89,מתחילת קורונה,17798,0.5,1808,17.6,617,10.6,2964,10.7
זכר,80-89,חודש אחרון,2646,0.5,219,21.3,84,11.9,445,15.4
נקבה,80-89,חודש אחרון,3955,0.7,190,18.5,76,10.7,412,14.3
נקבה,80-89,6 חודשים,15806,0.6,507,17.2,161,9.3,1066,12.9
נקבה,80-89,שנה,18049,0.6,737,16.7,227,8.7,1529,12.1
נקבה,80-89,3 חודשים,15094,0.7,392,19,122,10.8,847,15.1
נקבה,80-89,מתחילת קורונה,24925,0.7,1658,16.1,469,8.1,3030,10.9
זכר,90+,6 חודשים,2518,0.1,257,8.7,43,2.5,387,4.7
זכר,90+,מתחילת קורונה,4157,0.1,809,7.9,132,2.3,999,3.6
זכר,90+,חודש אחרון,618,0.1,111,10.8,18,2.5,186,6.4
זכר,90+,3 חודשים,2394,0.1,217,10.5,36,3.2,333,5.9
זכר,90+,שנה,2895,0.1,349,7.9,58,2.2,506,4
נקבה,90+,6 חודשים,4659,0.2,321,10.9,48,2.8,546,6.6
נקבה,90+,חודש אחרון,1088,0.2,106,10.3,22,3.1,224,7.8
נקבה,90+,מתחילת קורונה,8031,0.2,1078,10.5,130,2.2,1486,5.4
נקבה,90+,שנה,5364,0.2,442,10,63,2.4,750,5.9
נקבה,90+,3 חודשים,4442,0.2,245,11.9,38,3.4,442,7.9
