gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,80-89,שנה,18341,0.6,738,16.8,223,8.7,1513,12.2
זכר,90+,מתחילת קורונה,4198,0.1,816,7.9,135,2.3,1010,3.6
זכר,90+,3 חודשים,2438,0.1,224,10.5,39,3.4,343,6
זכר,90+,6 חודשים,2540,0.1,255,8.8,45,2.6,391,4.9
זכר,90+,שנה,2922,0.1,353,8,61,2.4,509,4.1
זכר,90+,חודש אחרון,473,0.1,87,10.8,18,3,156,7
נקבה,90+,מתחילת קורונה,8148,0.2,1085,10.5,130,2.2,1502,5.4
נקבה,90+,6 חודשים,4734,0.2,313,10.7,46,2.7,542,6.8
נקבה,90+,חודש אחרון,824,0.2,80,10,13,2.2,169,7.5
נקבה,90+,3 חודשים,4554,0.2,250,11.7,38,3.3,450,7.9
נקבה,90+,שנה,5456,0.2,442,10,61,2.4,751,6.1
