name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.17721557617188,203
סנט וינסנט,,,0
שמיר,,75.4208755493164,64
וולפסון,,75.5490493774414,43
זיו צפת,,80.97982788085938,46
הלל יפה,,,82
נהריה,,80.82191467285156,0
נהריה,,80.82191467285156,5
ברזילי,,79.6357650756836,98
פוריה,,76.05633544921875,57
סוראסקי,,118.7019653320313,127
בני ציון,,81.75519561767578,45
רבין ק. בילינסון,,90.34564971923828,155
סורוקה,,75.44757080078125,206
מאיר,,87.01799774169922,194
קפלן,,86.04240417480469,15
"רמב""ם",,92.93032836914062,91
הכרמל,,80.98159790039062,69
רבין ק. השרון,,75.93360900878906,24
יוספטל,,,0
הדסה עין כרם,,99.0740737915039,200
הדסה הר הצופים,,91.66666412353516,53
הסקוטי,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,4
שערי צדק,,100.8505477905273,52
אל מקאסד,,,0
לניאדו,,93.87186431884766,10
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,22
שניידר,,,0
המרכזי בעמק,,76.54723358154297,93
