cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),65,26.53,245,527.00,9.65,אדום,4649
אבו גוש,204,33.89,602,765.71,8.52,אדום,7862
אבו סנאן,208,38.24,544,380.26,9.36,אדום,14306
אבו קורינאת (שבט),26,63.41,41,61.55,9.63,אדום,6661
אבו רובייעה (שבט),19,37.25,51,57.67,10,אדום,8843
אבו רוקייק (שבט),53,54.64,97,94.89,8.81,אדום,10222
אבו תלול,קטן מ-15,אין מידע,25,117.21,9.98,אדום,2133
אבטין,21,41.18,51,176.65,8.69,אדום,2887
אבן יהודה,292,46.95,622,443.15,10,אדום,14036
אבני חפץ,46,51.69,89,428.09,10,אדום,2079
אום אל-פחם,849,47.14,1801,317.56,9.93,אדום,56713
אום בטין,20,60.61,33,73.64,6.07,כתום,4481
אופקים,577,39.88,1447,446.91,10,אדום,32378
אור יהודה,329,31.07,1059,289.45,10,אדום,36587
אור עקיבא,312,36.41,857,441.37,10,אדום,19417
אורנית,182,48.79,373,413.98,10,אדום,9010
אזור,113,30.46,371,280.47,10,אדום,13228
אחוזת ברק,72,45.00,160,667.22,10,אדום,2398
אילת,1035,44.42,2330,443.75,10,אדום,52507
אכסאל,347,50.81,683,454.15,9.76,אדום,15039
אל סייד,קטן מ-15,אין מידע,23,37.96,9.99,אדום,6059
אלון שבות,78,51.32,152,488.59,10,אדום,3111
אליכין,80,44.20,181,522.22,10,אדום,3466
אלעד,424,47.96,884,179.75,9.34,אדום,49179
אלעזר,55,50.46,109,445.26,10,אדום,2448
אלפי מנשה,176,50.87,346,431.91,10,אדום,8011
אלקנה,91,46.43,196,495.07,10,אדום,3959
אעבלין,240,49.08,489,361.82,10,אדום,13515
אעצם (שבט),27,47.37,57,52.52,8.07,אדום,10853
אפרת,253,53.83,470,411.56,10,אדום,11420
אריאל,306,38.93,786,383.64,10,אדום,20488
אשדוד,2100,36.09,5818,257.06,10,אדום,226329
אשקלון,2270,37.56,6044,412.72,10,אדום,146442
באקה אל-גרביה,574,46.40,1237,406.27,9.86,אדום,30448
באר יעקב,490,44.03,1113,386.22,10,אדום,28818
באר שבע,3264,36.03,9058,430.06,10,אדום,210624
בועיינה-נוג'ידאת,138,41.95,329,328.64,10,אדום,10011
בוקעאתא,51,32.08,159,238.13,10,אדום,6677
ביר אל-מכסור,205,54.81,374,384.42,10,אדום,9729
ביר הדאג',קטן מ-15,אין מידע,18,30.03,8.09,אדום,5995
בית אל,116,54.46,213,359.43,10,אדום,5926
בית אריה,71,48.30,147,275.18,10,אדום,5342
בית ג'ן,142,41.40,343,281.86,10,אדום,12169
בית דגן,75,33.19,226,309.67,10,אדום,7298
בית חשמונאי,58,56.86,102,465.97,10,אדום,2189
בית יצחק-שער חפר,28,35.90,78,363.81,10,אדום,2144
בית שאן,380,34.61,1098,578.50,10,אדום,18980
בית שמש,638,37.33,1709,129.26,9.92,אדום,132210
ביתר עילית,56,26.92,208,33.93,5,צהוב,61297
בני ברק,1114,38.99,2857,137.34,6.91,כתום,208031
"בני עי""ש",71,35.32,201,291.22,10,אדום,6902
בנימינה-גבעת עדה,305,44.85,680,425.77,10,אדום,15971
"בסמ""ה",225,49.56,454,442.84,9.93,אדום,10252
בסמת טבעון,137,45.51,301,376.20,10,אדום,8001
בענה,107,51.20,209,248.19,9.4,אדום,8421
ברכה,72,70.59,102,353.19,10,אדום,2888
ברקת,29,40.85,71,337.29,10,אדום,2105
בת חפר,108,43.55,248,469.87,10,אדום,5278
בת ים,920,28.08,3276,256.39,10,אדום,127772
ג'דיידה-מכר,259,44.20,586,274.72,10,אדום,21331
ג'ולס,102,37.36,273,417.11,10,אדום,6545
ג'לג'וליה,184,46.35,397,385.62,10,אדום,10295
ג'סר א-זרקא,270,52.33,516,341.43,7.45,כתום,15113
ג'ש (גוש חלב),52,40.94,127,407.05,10,אדום,3120
ג'ת,161,39.36,409,333.82,10,אדום,12252
גבע בנימין,58,46.40,125,217.13,10,אדום,5757
