averageInfected,begin_date,end_date,isCurrentWeek
1474,2022-12-11T00:00:00.000Z,2022-12-17T00:00:00.000Z,False
1225,2022-12-18T00:00:00.000Z,2022-12-24T00:00:00.000Z,False
1052,2022-12-25T00:00:00.000Z,2022-12-31T00:00:00.000Z,False
1116,2023-01-01T00:00:00.000Z,2023-01-03T00:00:00.000Z,True
